"","region","year","input","total_energy","share","Ref","1p5","1p5 delay"
"279","Europe",2040,"gas with CCS",1.4121242363684,8.31608820566716,NA,0.11743349707,NA
"280","Europe",2040,"gas with CCS",1.5021187987801,5.47110345511567,NA,NA,0.0821824735
"281","Europe",2040,"hydrogen",1.4121242363684,10.6366906842618,NA,0.1502032871,NA
"282","Europe",2040,"hydrogen",1.5021187987801,7.76066875633754,NA,NA,0.1165744643
"283","Europe",2040,"hydrogen",2.4956200056102,0.543930725410295,0.013574444,NA,NA
"284","Europe",2040,"refined liquids",1.4121242363684,2.81345958504144,NA,0.0397295446808,NA
"285","Europe",2040,"refined liquids",1.5021187987801,2.89534355001883,NA,NA,0.0434914997541
"286","Europe",2040,"refined liquids",2.4956200056102,2.13992005730224,0.0534042730541,NA,NA
"287","Europe",2040,"refined liquids with CCS",1.4121242363684,0.955934495601868,NA,0.0134989826962,NA
"288","Europe",2040,"refined liquids with CCS",1.5021187987801,0.632760077879262,NA,NA,0.009504808081
"289","Europe",2045,"biomass",1.14840054841162,0.327364732209488,NA,0.00375945838,NA
"290","Europe",2045,"biomass",1.21569892185812,0.439290090990413,NA,NA,0.0053404449
"291","Europe",2045,"biomass",2.445689209287,0.634936767150684,0.01552858,NA,NA
"292","Europe",2045,"coal",1.14840054841162,3.36810942432049,NA,0.0386793871,NA
"293","Europe",2045,"coal",1.21569892185812,11.4011791330828,NA,NA,0.1386040118
"294","Europe",2045,"coal",2.445689209287,65.4621828857292,1.601001543,NA,NA
"295","Europe",2045,"coal with CCS",1.14840054841162,19.8784014267273,NA,0.228283671,NA
"296","Europe",2045,"coal with CCS",1.21569892185812,15.3352085494206,NA,NA,0.186429965
"297","Europe",2045,"electricity",1.14840054841162,36.7036595541506,NA,0.421505027607,NA
"298","Europe",2045,"electricity",1.21569892185812,33.9275607148343,NA,NA,0.412456989823
"299","Europe",2045,"electricity",2.445689209287,17.9292039550616,0.43849260644,NA,NA
"300","Europe",2045,"gas",1.14840054841162,6.32724658967036,NA,0.07266213453513,NA
"301","Europe",2045,"gas",1.21569892185812,10.8812979890541,NA,NA,0.1322838223371
"302","Europe",2045,"gas",2.445689209287,13.1627493444619,0.321919940363,NA,NA
"303","Europe",2045,"gas with CCS",1.14840054841162,13.9257436659355,NA,0.15992331663,NA
"304","Europe",2045,"gas with CCS",1.21569892185812,10.8931982935044,NA,NA,0.13242849421
"305","Europe",2045,"hydrogen",1.14840054841162,15.2799758597036,NA,0.17547532657,NA
"306","Europe",2045,"hydrogen",1.21569892185812,12.9796235040517,NA,NA,0.157793143
"307","Europe",2045,"hydrogen",2.445689209287,0.66723850430519,0.0163185801,NA,NA
"308","Europe",2045,"refined liquids",1.14840054841162,2.59531280046099,NA,0.029804586433491,NA
"309","Europe",2045,"refined liquids",1.21569892185812,2.91300721521516,NA,NA,0.03541339730902
"310","Europe",2045,"refined liquids",2.445689209287,2.14368854329142,0.052427959384,NA,NA
"311","Europe",2045,"refined liquids with CCS",1.14840054841162,1.59418594682158,NA,0.018307640156,NA
"312","Europe",2045,"refined liquids with CCS",1.21569892185812,1.22963450984656,NA,NA,0.014948653479
"313","Europe",2050,"biomass",0.944902465131283,0.00298981764176844,NA,0.0000282508606,NA
"314","Europe",2050,"biomass",0.945587090948013,0.00351659340724102,NA,NA,0.0000332524533
"315","Europe",2050,"biomass",2.380173933993,0.693399115261824,0.016504105,NA,NA
"316","Europe",2050,"coal",0.944902465131283,0.0682293336710077,NA,0.0006447006558,NA
"317","Europe",2050,"coal",0.945587090948013,0.0726626778831285,NA,NA,0.000687088902
"318","Europe",2050,"coal",2.380173933993,65.3825517023991,1.556218453,NA,NA
"319","Europe",2050,"coal with CCS",0.944902465131283,13.387422582544,NA,0.126498086,NA
"320","Europe",2050,"coal with CCS",0.945587090948013,13.1330461454901,NA,NA,0.124184389
"321","Europe",2050,"electricity",0.944902465131283,41.8380886194083,NA,0.3953291307286,NA
"322","Europe",2050,"electricity",0.945587090948013,41.6279886670451,NA,NA,0.39362888705688
"323","Europe",2050,"electricity",2.380173933993,18.0186690004001,0.4288756628,NA,NA
"324","Europe",2050,"gas",0.944902465131283,0.336369117836242,NA,0.003178360086375,NA
"325","Europe",2050,"gas",0.945587090948013,0.342817113421996,NA,NA,0.003241634370079
"326","Europe",2050,"gas",2.380173933993,13.0005678649244,0.309436127592,NA,NA
"327","Europe",2050,"gas with CCS",0.944902465131283,18.3029079626723,NA,0.17294462853,NA
