"","region","year","scenario","input","value","share"
"420","Global",2020,"1p5","electricity",4.88365721594251,12.1686494864911
"421","Global",2020,"1p5","gas",2.82058479264203,7.02807469298684
"422","Global",2020,"1p5","gas with CCS",0,0
"423","Global",2020,"1p5","hydrogen",0,0
"424","Global",2020,"1p5","refined liquids",0.491390326345612,1.22440138157777
"425","Global",2020,"1p5","refined liquids with CCS",0,0
"426","Global",2020,"1p5 delay","biomass",0.014425690512,0.0359446135759282
"427","Global",2020,"1p5 delay","coal",31.923049772287,79.5429298358691
"428","Global",2020,"1p5 delay","coal with CCS",0,0
"429","Global",2020,"1p5 delay","electricity",4.88365721764321,12.1686494923383
"430","Global",2020,"1p5 delay","gas",2.82058478564303,7.02807467647694
"431","Global",2020,"1p5 delay","gas with CCS",0,0
"432","Global",2020,"1p5 delay","hydrogen",0,0
"433","Global",2020,"1p5 delay","refined liquids",0.491390326345607,1.2244013817397
"434","Global",2020,"1p5 delay","refined liquids with CCS",0,0
"435","Global",2025,"Ref","biomass",0.141512066834772,0.317498093281233
"436","Global",2025,"Ref","coal",36.2967562096359,81.4358177830066
"437","Global",2025,"Ref","electricity",5.31094406199286,11.9156949009502
"438","Global",2025,"Ref","gas",2.22134116405645,4.9838264671698
"439","Global",2025,"Ref","gas with CCS",0.000000062207395,0.00000013956922361648
"440","Global",2025,"Ref","hydrogen",0.0557399094797,0.125058699058763
"441","Global",2025,"Ref","refined liquids",0.544703904798803,1.22210391696411
"442","Global",2025,"1p5","biomass",1.1964398639152,3.38450721666378
"443","Global",2025,"1p5","coal",24.5734614579991,69.5137801333757
"444","Global",2025,"1p5","coal with CCS",1.00918009708,2.85478395069825
"445","Global",2025,"1p5","electricity",4.97075488243471,14.0613467331438
"446","Global",2025,"1p5","gas",2.34796543822496,6.64196021030668
"447","Global",2025,"1p5","gas with CCS",0.246375362998442,0.696950360169115
"448","Global",2025,"1p5","hydrogen",0.4489014231831,1.26985914809131
"449","Global",2025,"1p5","refined liquids",0.525671972501477,1.48702884130517
"450","Global",2025,"1p5","refined liquids with CCS",0.031738873482702,0.0897834062461473
"451","Global",2025,"1p5 delay","biomass",0.1087533741495,0.264470775389486
"452","Global",2025,"1p5 delay","coal",32.336737110949,78.6377618550234
"453","Global",2025,"1p5 delay","coal with CCS",0,0
"454","Global",2025,"1p5 delay","electricity",5.24208001076644,12.7478984072284
"455","Global",2025,"1p5 delay","gas",2.63524365440776,6.40849020153961
"456","Global",2025,"1p5 delay","gas with CCS",0.00000000491991,0.0000000119644325771245
"457","Global",2025,"1p5 delay","hydrogen",0.247339572037,0.601490196627887
"458","Global",2025,"1p5 delay","refined liquids",0.550977327549158,1.33988855222679
"459","Global",2025,"1p5 delay","refined liquids with CCS",0,0
"460","Global",2030,"Ref","biomass",0.339453774350887,0.73025135760664
"461","Global",2030,"Ref","coal",37.5216243162366,80.7185518821629
"462","Global",2030,"Ref","electricity",5.60048169564029,12.0480597669388
"463","Global",2030,"Ref","gas",2.21406977988112,4.76302691194336
"464","Global",2030,"Ref","gas with CCS",0.000000177922664,0.000000382756878115268
"465","Global",2030,"Ref","hydrogen",0.182040086462976,0.391614500479838
"466","Global",2030,"Ref","refined liquids",0.62684140183354,1.34849519811149
"467","Global",2030,"1p5","biomass",1.79183802763829,5.65305613772681
"468","Global",2030,"1p5","coal",15.0931659500084,47.6173142300605
"469","Global",2030,"1p5","coal with CCS",4.46644511751,14.0911536622755
"470","Global",2030,"1p5","electricity",5.55470061213326,17.5244826286238
"471","Global",2030,"1p5","gas",1.82325467588323,5.75217228184725
"472","Global",2030,"1p5","gas with CCS",0.730127020887617,2.30347217387113
"473","Global",2030,"1p5","hydrogen",1.57953573572574,4.98326525493618
"474","Global",2030,"1p5","refined liquids",0.565728526209635,1.78481261589907
"475","Global",2030,"1p5","refined liquids with CCS",0.092006629669997,0.290271014759671
"476","Global",2030,"1p5 delay","biomass",0.22404228223688,0.574154492751681
"477","Global",2030,"1p5 delay","coal",29.2467298436925,74.9507689816174
"478","Global",2030,"1p5 delay","coal with CCS",0,0
"479","Global",2030,"1p5 delay","electricity",5.51993999205452,14.1459831354819
"480","Global",2030,"1p5 delay","gas",2.63699032698698,6.75783083650926
"481","Global",2030,"1p5 delay","gas with CCS",0.000000034289197,0.0000000878731296335487
"482","Global",2030,"1p5 delay","hydrogen",0.7792724911835,1.99704626030251
"483","Global",2030,"1p5 delay","refined liquids",0.614278902035868,1.57421620546412
"484","Global",2030,"1p5 delay","refined liquids with CCS",0,0
"485","Global",2035,"Ref","biomass",0.536389764103703,1.13865812139468
"486","Global",2035,"Ref","coal",37.48962638198,79.5836729271384
"487","Global",2035,"Ref","electricity",5.79836706760476,12.3088809559743
"488","Global",2035,"Ref","gas",2.22890177429212,4.73155395000802
"489","Global",2035,"Ref","gas with CCS",0.00000033589698,0.000000713048327587032
"490","Global",2035,"Ref","hydrogen",0.341980214382892,0.725961930153632
"491","Global",2035,"Ref","refined liquids",0.711917383923933,1.51127140228261
"492","Global",2035,"1p5","biomass",1.55843779027323,5.57875768182987
"493","Global",2035,"1p5","coal",7.01502115293222,25.1117519026912
"494","Global",2035,"1p5","coal with CCS",7.77720214536,27.8401399673221
"495","Global",2035,"1p5","electricity",6.01715453752354,21.5396773027954
"496","Global",2035,"1p5","gas",1.18219412716774,4.23191391373724
"497","Global",2035,"1p5","gas with CCS",1.10269853011438,3.94734261066626
"498","Global",2035,"1p5","hydrogen",2.55982266726723,9.16342664318704
"499","Global",2035,"1p5","refined liquids",0.566755003520957,2.02881940449719
"500","Global",2035,"1p5","refined liquids with CCS",0.155926133454677,0.558170573273765
"501","Global",2035,"1p5 delay","biomass",0.64378599090192,2.05614296523658
"502","Global",2035,"1p5 delay","coal",17.1398658933386,54.7418166591568
"503","Global",2035,"1p5 delay","coal with CCS",3.2609526145,10.4149280553318
"504","Global",2035,"1p5 delay","electricity",5.65654557045699,18.0660445343664
"505","Global",2035,"1p5 delay","gas",1.70920906757572,5.45892307394086
"506","Global",2035,"1p5 delay","gas with CCS",0.500914208603976,1.59983479100747
"507","Global",2035,"1p5 delay","hydrogen",1.72447649561684,5.50768464254853
"508","Global",2035,"1p5 delay","refined liquids",0.603069212372146,1.92610049937956
"509","Global",2035,"1p5 delay","refined liquids with CCS",0.071551956163653,0.228524779032082
"510","Global",2040,"Ref","biomass",0.662831281819763,1.39504867743782
"511","Global",2040,"Ref","coal",37.1726509874378,78.2365875287458
"512","Global",2040,"Ref","electricity",6.06449879862565,12.7638378881558
"513","Global",2040,"Ref","gas",2.30797855562658,4.85755956288317
"514","Global",2040,"Ref","gas with CCS",0.00000051143855,0.00000107641520902483
"515","Global",2040,"Ref","hydrogen",0.504288858126088,1.06136738544383
"516","Global",2040,"Ref","refined liquids",0.800880300531057,1.68559788091845
"517","Global",2040,"1p5","biomass",0.94347402242173,3.83462099374758
"518","Global",2040,"1p5","coal",3.64616696461364,14.8193464334375
"519","Global",2040,"1p5","coal with CCS",7.490825734568,30.4454356343044
"520","Global",2040,"1p5","electricity",6.38795224783429,25.9629573411329
"521","Global",2040,"1p5","gas",0.78794734109594,3.20250409055087
"522","Global",2040,"1p5","gas with CCS",1.40746703565333,5.72045707106012
"523","Global",2040,"1p5","hydrogen",3.15711080052258,12.8316446108355
"524","Global",2040,"1p5","refined liquids",0.56662915808997,2.30298663624474
"525","Global",2040,"1p5","refined liquids with CCS",0.216527699187151,0.880047188686418
"526","Global",2040,"1p5 delay","biomass",0.5581400081746,2.14369772934689
"527","Global",2040,"1p5 delay","coal",8.7513617740719,33.6121297326932
"528","Global",2040,"1p5 delay","coal with CCS",4.99117639659,19.170052946272
"529","Global",2040,"1p5 delay","electricity",6.18248439104577,23.7456150010687
"530","Global",2040,"1p5 delay","gas",1.16448691802784,4.47254797267559
"531","Global",2040,"1p5 delay","gas with CCS",0.972997034580228,3.73707582889918
"532","Global",2040,"1p5 delay","hydrogen",2.65019124454788,10.1788240765121
"533","Global",2040,"1p5 delay","refined liquids",0.613102433254766,2.35479677997594
"534","Global",2040,"1p5 delay","refined liquids with CCS",0.152380150927741,0.58525993255647
"535","Global",2045,"Ref","biomass",0.735154423952618,1.55407044720393
"536","Global",2045,"Ref","coal",36.1894547315444,76.5022426122847
"537","Global",2045,"Ref","electricity",6.38311914570488,13.4935144265158
"538","Global",2045,"Ref","gas",2.41986247448197,5.11543783912886
"539","Global",2045,"Ref","gas with CCS",0.00000072252321,0.00000152736885135345
"540","Global",2045,"Ref","hydrogen",0.703214177425686,1.48655076482613
"541","Global",2045,"Ref","refined liquids",0.874284339771722,1.84818238267176
"542","Global",2045,"1p5","biomass",0.347205853230992,1.67103284997193
"543","Global",2045,"1p5","coal",1.44225290658632,6.94127694693514
"544","Global",2045,"1p5","coal with CCS",5.776953970406,27.8033327131205
"545","Global",2045,"1p5","electricity",6.76907470520535,32.5782128701237
"546","Global",2045,"1p5","gas",0.358130764086364,1.72361227728416
"547","Global",2045,"1p5","gas with CCS",1.56124593245434,7.5139667598881
"548","Global",2045,"1p5","hydrogen",3.69514233038181,17.7839865368913
"549","Global",2045,"1p5","refined liquids",0.547321735587051,2.63415086801876
"550","Global",2045,"1p5","refined liquids with CCS",0.280590873899602,1.35042817776642
"551","Global",2045,"1p5 delay","biomass",0.35505654023751,1.64709272837064
"552","Global",2045,"1p5 delay","coal",3.25698389580868,15.1090147152851
"553","Global",2045,"1p5 delay","coal with CCS",5.14835332283,23.8829999172629
"554","Global",2045,"1p5 delay","electricity",6.63987866392094,30.8021248032545
"555","Global",2045,"1p5 delay","gas",0.578355833594372,2.68296899216896
"556","Global",2045,"1p5 delay","gas with CCS",1.36465401654592,6.33057401474987
"557","Global",2045,"1p5 delay","hydrogen",3.37105575604931,15.638189396558
"558","Global",2045,"1p5 delay","refined liquids",0.611345670486994,2.83600749251491
"559","Global",2045,"1p5 delay","refined liquids with CCS",0.230876785663261,1.07102793983506
"560","Global",2050,"Ref","biomass",0.761099355777375,1.63290521599763
"561","Global",2050,"Ref","coal",34.715411166676,74.4803888470887
"562","Global",2050,"Ref","electricity",6.77236389002114,14.5298090672464
"563","Global",2050,"Ref","gas",2.52494004964491,5.4171479004017
"564","Global",2050,"Ref","gas with CCS",0.0000009419507,0.00000202091382625283
"565","Global",2050,"Ref","hydrogen",0.90796120444446,1.94799085744401
"566","Global",2050,"Ref","refined liquids",0.928360239653814,1.99175609090771
"567","Global",2050,"1p5","biomass",0.025982811264635,0.14757623756332
"568","Global",2050,"1p5","coal",0.272485026606183,1.54765066063557
"569","Global",2050,"1p5","coal with CCS",3.8488680994533,21.8606626977238
"570","Global",2050,"1p5","electricity",6.92376274648833,39.3253387980602
"571","Global",2050,"1p5","gas",0.109984628753451,0.624686741396798
"572","Global",2050,"1p5","gas with CCS",1.20355228554079,6.83589301410949
"573","Global",2050,"1p5","hydrogen",4.4558744581335,25.308315597122
"574","Global",2050,"1p5","refined liquids",0.440138078440425,2.49988043876513
"575","Global",2050,"1p5","refined liquids with CCS",0.325717018440095,1.84999581462368
"576","Global",2050,"1p5 delay","biomass",0.034822819359478,0.197449131407594
"577","Global",2050,"1p5 delay","coal",0.293507414919909,1.66421861307019
"578","Global",2050,"1p5 delay","coal with CCS",3.932177551212,22.2958696713317
"579","Global",2050,"1p5 delay","electricity",6.85147298079365,38.8485887645997
"580","Global",2050,"1p5 delay","gas",0.125467718560273,0.711415459893702
"581","Global",2050,"1p5 delay","gas with CCS",1.14349448302045,6.48373671617463
"582","Global",2050,"1p5 delay","hydrogen",4.49839631263888,25.5063909526877
"583","Global",2050,"1p5 delay","refined liquids",0.448987986121509,2.54581017570616
"584","Global",2050,"1p5 delay","refined liquids with CCS",0.308022466203684,1.7465205151285
"585","India",2015,"Ref","biomass",0,0
"586","India",2015,"Ref","coal",2.648946,91.3066871664756
"587","India",2015,"Ref","electricity",0.2232381,7.69480818421304
"588","India",2015,"Ref","gas",0.00088008,0.0303355331673322
"589","India",2015,"Ref","hydrogen",0,0
"590","India",2015,"Ref","refined liquids",0.02808806,0.968169116144005
"591","India",2015,"1p5","biomass",0,0
"592","India",2015,"1p5","coal",2.648946,91.3066871664756
"593","India",2015,"1p5","coal with CCS",0,0
"594","India",2015,"1p5","electricity",0.2232381,7.69480818421304
"595","India",2015,"1p5","gas",0.00088008,0.0303355331673322
"596","India",2015,"1p5","gas with CCS",0,0
"597","India",2015,"1p5","hydrogen",0,0
"598","India",2015,"1p5","refined liquids",0.02808806,0.968169116144005
"599","India",2015,"1p5","refined liquids with CCS",0,0
"600","India",2015,"1p5 delay","biomass",0,0
"601","India",2015,"1p5 delay","coal",2.648946,91.3066871664756
"602","India",2015,"1p5 delay","coal with CCS",0,0
"603","India",2015,"1p5 delay","electricity",0.2232381,7.69480818421304
"604","India",2015,"1p5 delay","gas",0.00088008,0.0303355331673322
"605","India",2015,"1p5 delay","gas with CCS",0,0
"606","India",2015,"1p5 delay","hydrogen",0,0
"607","India",2015,"1p5 delay","refined liquids",0.02808806,0.968169116144005
"608","India",2015,"1p5 delay","refined liquids with CCS",0,0
"609","India",2020,"Ref","biomass",0.00235697,0.0625859856088523
"610","India",2020,"Ref","coal",3.426781,90.9932949297991
"611","India",2020,"Ref","electricity",0.2976404114,7.9034177373888
"612","India",2020,"Ref","gas",0.0011937878,0.0316993368905092
"613","India",2020,"Ref","hydrogen",0,0
"614","India",2020,"Ref","refined liquids",0.037998722,1.00900201031272
"615","India",2020,"1p5","biomass",0.00211247,0.0575140204454508
"616","India",2020,"1p5","coal",3.330181,90.6673695347398
"617","India",2020,"1p5","coal with CCS",0,0
"618","India",2020,"1p5","electricity",0.3005795226,8.18356559302629
"619","India",2020,"1p5","gas",0.00122131808,0.0332515552994924
"620","India",2020,"1p5","gas with CCS",0,0
"621","India",2020,"1p5","hydrogen",0,0
"622","India",2020,"1p5","refined liquids",0.03887096568,1.05829929648891
"623","India",2020,"1p5","refined liquids with CCS",0,0
"624","India",2020,"1p5 delay","biomass",0.00211247,0.0575140204454508
"625","India",2020,"1p5 delay","coal",3.330181,90.6673695347398
"626","India",2020,"1p5 delay","coal with CCS",0,0
"627","India",2020,"1p5 delay","electricity",0.3005795226,8.18356559302629
"628","India",2020,"1p5 delay","gas",0.00122131808,0.0332515552994924
"629","India",2020,"1p5 delay","gas with CCS",0,0
"630","India",2020,"1p5 delay","hydrogen",0,0
"631","India",2020,"1p5 delay","refined liquids",0.03887096568,1.05829929648891
"632","India",2020,"1p5 delay","refined liquids with CCS",0,0
"633","India",2025,"Ref","biomass",0.04512864,0.690069571117685
"634","India",2025,"Ref","coal",5.8567449,89.5564643935356
"635","India",2025,"Ref","electricity",0.5540359115,8.47185565159066
"636","India",2025,"Ref","gas",0.0023104089,0.0353288483483987
"637","India",2025,"Ref","hydrogen",0.0091046,0.139219959147851
"638","India",2025,"Ref","refined liquids",0.072398763,1.1070615762598
"639","India",2025,"1p5","biomass",0.66763894,16.3971794121131
"640","India",2025,"1p5","coal",2.4213432,59.4680694758457
"641","India",2025,"1p5","coal with CCS",0.3698372,9.0831833770414
"642","India",2025,"1p5","electricity",0.483980558,11.8865386154687
"643","India",2025,"1p5","gas",0.00234440666,0.0575785118509905
"644","India",2025,"1p5","gas with CCS",0.000174819,0.00429354601103134
"645","India",2025,"1p5","hydrogen",0.06015,1.47728103102944
"646","India",2025,"1p5","refined liquids",0.06099278506,1.49797979050363
"647","India",2025,"1p5","refined liquids with CCS",0.0052075121,0.127896240136098
"648","India",2025,"1p5 delay","biomass",0.03300056,0.57244898647386
"649","India",2025,"1p5 delay","coal",5.071902,87.9804815250026
"650","India",2025,"1p5 delay","coal with CCS",0,0
"651","India",2025,"1p5 delay","electricity",0.5466098987,9.48184765674867
"652","India",2025,"1p5 delay","gas",0.00230710768,0.0400205770175433
"653","India",2025,"1p5 delay","gas with CCS",0,0
"654","India",2025,"1p5 delay","hydrogen",0.03868705,0.671090507620584
"655","India",2025,"1p5 delay","refined liquids",0.07229702198,1.2541107471367
"656","India",2025,"1p5 delay","refined liquids with CCS",0,0
"657","India",2030,"Ref","biomass",0.09109234,1.05154935345806
"658","India",2030,"Ref","coal",7.6665468,88.5008808731447
"659","India",2030,"Ref","electricity",0.7664857083,8.84813751625781
"660","India",2030,"Ref","gas",0.003238665064,0.0373864164002859
"661","India",2030,"Ref","hydrogen",0.03528209,0.407288460568136
"662","India",2030,"Ref","refined liquids",0.100032919564,1.15475738017101
"663","India",2030,"1p5","biomass",0.80981056,18.3859618910331
"664","India",2030,"1p5","coal",1.6792777,38.1263684640784
"665","India",2030,"1p5","coal with CCS",0.9878673,22.4285671592103
"666","India",2030,"1p5","electricity",0.6479946328,14.7120884966661
"667","India",2030,"1p5","gas",0.002801836832,0.0636129827919814
"668","India",2030,"1p5","gas with CCS",0.000501669,0.0113899071850985
"669","India",2030,"1p5","hydrogen",0.189721,4.30743095759172
"670","India",2030,"1p5","refined liquids",0.071589546332,1.62537108759918
"671","India",2030,"1p5","refined liquids with CCS",0.0149404788,0.339209053844133
"672","India",2030,"1p5 delay","biomass",0.05688167,0.825046888488042
"673","India",2030,"1p5 delay","coal",5.8794199,85.2787390843074
"674","India",2030,"1p5 delay","coal with CCS",0,0
"675","India",2030,"1p5 delay","electricity",0.7312558874,10.6065872290306
"676","India",2030,"1p5 delay","gas",0.003091701998,0.0448439561212279
"677","India",2030,"1p5 delay","gas with CCS",0,0
"678","India",2030,"1p5 delay","hydrogen",0.12849457,1.86376463922576
"679","India",2030,"1p5 delay","refined liquids",0.095212311898,1.38101820282699
"680","India",2030,"1p5 delay","refined liquids with CCS",0,0
"681","India",2035,"Ref","biomass",0.13107203,1.25884355565648
"682","India",2035,"Ref","coal",9.09708103,87.3702942565272
"683","India",2035,"Ref","electricity",0.9663438968,9.28097159275442
"684","India",2035,"Ref","gas",0.00420225819,0.040359378287543
"685","India",2035,"Ref","hydrogen",0.08683705,0.8340014325308
"686","India",2035,"Ref","refined liquids",0.12656215749,1.21552978424358
"687","India",2035,"1p5","biomass",0.65167174,13.9689941976526
"688","India",2035,"1p5","coal",1.3613254,29.18086737
"689","India",2035,"1p5","coal with CCS",1.3902146,29.8001255676546
"690","India",2035,"1p5","electricity",0.8298966369,17.789357116372
"691","India",2035,"1p5","gas",0.002949712229,0.0632289394836209
"692","India",2035,"1p5","gas with CCS",0.001017728,0.0218156406886519
"693","India",2035,"1p5","hydrogen",0.3185188,6.82765109477245
"694","India",2035,"1p5","refined liquids",0.079253160947,1.69884142193165
"695","India",2035,"1p5","refined liquids with CCS",0.03028222899,0.64911865144451
"696","India",2035,"1p5 delay","biomass",0.166121186,2.73683255188624
"697","India",2035,"1p5 delay","coal",3.8072839,62.7246816778228
"698","India",2035,"1p5 delay","coal with CCS",0.829857,13.6718242007414
"699","India",2035,"1p5 delay","electricity",0.8738601597,14.396772551717
"700","India",2035,"1p5 delay","gas",0.003412950506,0.0562280722146867
"701","India",2035,"1p5 delay","gas with CCS",0.000494111,0.00814043712067563
"702","India",2035,"1p5 delay","hydrogen",0.27278368,4.49408815951578
"703","India",2035,"1p5 delay","refined liquids",0.101311761686,1.66910274328998
"704","India",2035,"1p5 delay","refined liquids with CCS",0.0147090042,0.242329605691543
"705","India",2040,"Ref","biomass",0.157680443,1.34041022947754
"706","India",2040,"Ref","coal",10.14455968,86.2368934910804
"707","India",2040,"Ref","electricity",1.15376914158,9.80796305746902
"708","India",2040,"Ref","gas",0.00523047146,0.0444632023894955
"709","India",2040,"Ref","hydrogen",0.148449464,1.26193950448286
"710","India",2040,"Ref","refined liquids",0.15390671503,1.3083305151007
"711","India",2040,"1p5","biomass",0.386143074,8.24221356217348
"712","India",2040,"1p5","coal",1.23357287,26.3305798385063
"713","India",2040,"1p5","coal with CCS",1.5010768,32.0404440526725
"714","India",2040,"1p5","electricity",1.01823896634,21.7342834379079
"715","India",2040,"1p5","gas",0.002884842454,0.0615768848390444
"716","India",2040,"1p5","gas with CCS",0.0016830706,0.0359250968344843
"717","India",2040,"1p5","hydrogen",0.40620773,8.67049310656729
"718","India",2040,"1p5","refined liquids",0.085092641078,1.8163001425069
"719","India",2040,"1p5","refined liquids with CCS",0.05004381446,1.06818387799209
"720","India",2040,"1p5 delay","biomass",0.153872093,2.88686227526171
"721","India",2040,"1p5 delay","coal",2.08634678,39.1428731153721
"722","India",2040,"1p5 delay","coal with CCS",1.508646,28.3043737120315
"723","India",2040,"1p5 delay","electricity",1.04049867558,19.5212550594972
"724","India",2040,"1p5 delay","gas",0.003386702671,0.0635394241270115
"725","India",2040,"1p5 delay","gas with CCS",0.001266839,0.0237677258210185
"726","India",2040,"1p5 delay","hydrogen",0.39560627,7.42214390181849
"727","India",2040,"1p5 delay","refined liquids",0.102772883771,1.92816744930061
"728","India",2040,"1p5 delay","refined liquids with CCS",0.0376845956,0.707017336770309
"729","India",2045,"Ref","biomass",0.1700627,1.33677732712958
"730","India",2045,"Ref","coal",10.8319203,85.1442760012313
"731","India",2045,"Ref","electricity",1.3154263139,10.3399044701228
"732","India",2045,"Ref","gas",0.00618938375,0.0486516318152318
"733","India",2045,"Ref","hydrogen",0.219873196,1.7283125768103
"734","India",2045,"Ref","refined liquids",0.17837014755,1.40207799289084
"735","India",2045,"1p5","biomass",0.143747974,3.28174282667322
"736","India",2045,"1p5","coal",0.86016969481,19.6375339917098
"737","India",2045,"1p5","coal with CCS",1.49872306,34.2156032844313
"738","India",2045,"1p5","electricity",1.186224364924,27.0813089888442
"739","India",2045,"1p5","gas",0.002076854132,0.0474142414677625
"740","India",2045,"1p5","gas with CCS",0.0027040905,0.0617339455584272
"741","India",2045,"1p5","hydrogen",0.53456002,12.2039181648661
"742","India",2045,"1p5","refined liquids",0.071664799801991,1.63609570368732
"743","India",2045,"1p5","refined liquids with CCS",0.08036188986,1.83464885276198
"744","India",2045,"1p5 delay","biomass",0.10930214,2.23647860175639
"745","India",2045,"1p5 delay","coal",1.173475823,24.0109989412647
"746","India",2045,"1p5 delay","coal with CCS",1.7758155,36.335732918105
"747","India",2045,"1p5 delay","electricity",1.17471479705,24.0363501279017
"748","India",2045,"1p5 delay","gas",0.00272280206,0.0557124365909782
"749","India",2045,"1p5 delay","gas with CCS",0.002278566,0.046622729451497
"750","India",2045,"1p5 delay","hydrogen",0.49258753,10.0790475862324
"751","India",2045,"1p5 delay","refined liquids",0.08860697346416,1.81302580277925
"752","India",2045,"1p5 delay","refined liquids with CCS",0.06773869356,1.38603085591804
"753","India",2050,"Ref","biomass",0.17146924,1.29014468884302
"754","India",2050,"Ref","coal",11.1779771,84.103759878879
"755","India",2050,"Ref","electricity",1.447744169,10.8929126322529
"756","India",2050,"Ref","gas",0.00702707029,0.0528720918852271
"757","India",2050,"Ref","hydrogen",0.287127936,2.1603675484236
"758","India",2050,"Ref","refined liquids",0.19935292209,1.49994315971628
"759","India",2050,"1p5","biomass",0.0054306824,0.13734426360319
"760","India",2050,"1p5","coal",0.165393679709418,4.18287638111775
"761","India",2050,"1p5","coal with CCS",1.4652538,37.0568907054435
"762","India",2050,"1p5","electricity",1.30599758249487,33.0292333492571
"763","India",2050,"1p5","gas",0.0004366724913,0.0110436327032067
"764","India",2050,"1p5","gas with CCS",0.0036772642,0.0929995728756617
"765","India",2050,"1p5","hydrogen",0.865132104,21.8795582196739
"766","India",2050,"1p5","refined liquids",0.0334859163913,0.846873042666071
"767","India",2050,"1p5","refined liquids with CCS",0.10925798517,2.76318083265961
"768","India",2050,"1p5 delay","biomass",0.0032768136,0.0796149508763461
"769","India",2050,"1p5 delay","coal",0.16123166560292,3.91735774555133
"770","India",2050,"1p5 delay","coal with CCS",1.6084059,39.0785599515716
"771","India",2050,"1p5 delay","electricity",1.2978529247773,31.5332238766548
"772","India",2050,"1p5 delay","gas",0.0004258338229,0.0103462518867934
"773","India",2050,"1p5 delay","gas with CCS",0.003646877,0.0886061792489741
"774","India",2050,"1p5 delay","hydrogen",0.899950855,21.8656145445535
"775","India",2050,"1p5 delay","refined liquids",0.0326741782229,0.793866667954857
"776","India",2050,"1p5 delay","refined liquids with CCS",0.10836189645,2.63280983170189
"777","Japan",2015,"Ref","biomass",0,0
"778","Japan",2015,"Ref","coal",1.4313579,76.4042182155202
"779","Japan",2015,"Ref","electricity",0.2599107,13.8737305598751
"780","Japan",2015,"Ref","gas",0.09933264,5.30226067322765
"781","Japan",2015,"Ref","hydrogen",0,0
"782","Japan",2015,"Ref","refined liquids",0.08280043,4.41979055137706
"783","Japan",2015,"1p5","biomass",0,0
"784","Japan",2015,"1p5","coal",1.4313579,76.4042182155202
"785","Japan",2015,"1p5","coal with CCS",0,0
"786","Japan",2015,"1p5","electricity",0.2599107,13.8737305598751
"787","Japan",2015,"1p5","gas",0.09933264,5.30226067322765
"788","Japan",2015,"1p5","gas with CCS",0,0
"789","Japan",2015,"1p5","hydrogen",0,0
"790","Japan",2015,"1p5","refined liquids",0.08280043,4.41979055137706
"791","Japan",2015,"1p5","refined liquids with CCS",0,0
"792","Japan",2015,"1p5 delay","biomass",0,0
"793","Japan",2015,"1p5 delay","coal",1.4313579,76.4042182155202
"794","Japan",2015,"1p5 delay","coal with CCS",0,0
"795","Japan",2015,"1p5 delay","electricity",0.2599107,13.8737305598751
"796","Japan",2015,"1p5 delay","gas",0.09933264,5.30226067322765
"797","Japan",2015,"1p5 delay","gas with CCS",0,0
"798","Japan",2015,"1p5 delay","hydrogen",0,0
"799","Japan",2015,"1p5 delay","refined liquids",0.08280043,4.41979055137706
"800","Japan",2015,"1p5 delay","refined liquids with CCS",0,0
"801","Japan",2020,"Ref","biomass",0.000124189,0.00702054275172566
"802","Japan",2020,"Ref","coal",1.35509489,76.6050262735829
"803","Japan",2020,"Ref","electricity",0.24467131774,13.8315426190301
"804","Japan",2020,"Ref","gas",0.0921045888194,5.20677518489328
"805","Japan",2020,"Ref","hydrogen",0,0
"806","Japan",2020,"Ref","refined liquids",0.0769423230194,4.34963537974203
"807","Japan",2020,"1p5","biomass",0.000119903,0.00679653718552601
"808","Japan",2020,"1p5","coal",1.34941023,76.4894690435119
"809","Japan",2020,"1p5","coal with CCS",0,0
"810","Japan",2020,"1p5","electricity",0.24505969769,13.8908730225586
"811","Japan",2020,"1p5","gas",0.0923211099646,5.23309555960601
"812","Japan",2020,"1p5","gas with CCS",0,0
"813","Japan",2020,"1p5","hydrogen",0,0
"814","Japan",2020,"1p5","refined liquids",0.0772668564646,4.37976583713797
"815","Japan",2020,"1p5","refined liquids with CCS",0,0
"816","Japan",2020,"1p5 delay","biomass",0.000119903,0.00679653718552601
"817","Japan",2020,"1p5 delay","coal",1.34941023,76.4894690435119
"818","Japan",2020,"1p5 delay","coal with CCS",0,0
"819","Japan",2020,"1p5 delay","electricity",0.24505969769,13.8908730225586
"820","Japan",2020,"1p5 delay","gas",0.0923211099646,5.23309555960601
"821","Japan",2020,"1p5 delay","gas with CCS",0,0
"822","Japan",2020,"1p5 delay","hydrogen",0,0
"823","Japan",2020,"1p5 delay","refined liquids",0.0772668564646,4.37976583713797
"824","Japan",2020,"1p5 delay","refined liquids with CCS",0,0
"825","Japan",2025,"Ref","biomass",0.001981316,0.113495260392148
"826","Japan",2025,"Ref","coal",1.337899747,76.6385978634172
"827","Japan",2025,"Ref","electricity",0.2408030094,13.7938623899802
"828","Japan",2025,"Ref","gas",0.0888677051019,5.09058793801332
"829","Japan",2025,"Ref","hydrogen",0.00170876,0.0978824988783654
"830","Japan",2025,"Ref","refined liquids",0.0744652251019,4.26557404931878
"831","Japan",2025,"1p5","biomass",0.0101066253,0.706484304294617
"832","Japan",2025,"1p5","coal",1.01002903,70.6041468240558
"833","Japan",2025,"1p5","coal with CCS",0.02188299,1.52968854658499
