IRONSTL production by tech
"1p5C,date=2021-12-10T11:26:06-07:00",Central Asia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0642,0.1802,0.4018,0.2668,0.367885,0.3435763,0.4969001,0.8589617,1.7203919,2.9071285,2.7004432,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR,98.9,314.0,572.0,756.0,955.1879999999999,748.3741000000001,436.79740000000004,149.30886,25.422111700000002,0.127616798,1.112190453E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,25.3706,160.5914,279.2891,217.98703999999998,124.64741000000001,43.52778,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",China,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,2.3294,9.487359999999999,11.07067,6.6285297000000005,0.30822561,7.231575500000001E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",China,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.448829,7.699992,14.587749,12.260914,6.5417108,0.308447485,3.70243179E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.922,2.09,3.32,2.37,12.749576,12.85863,10.456019000000001,4.1662553,0.635565,0.013722641,1.0494096829999999E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",China,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,3.65692,12.01634,17.93749,23.683718,16.2613,4.37021,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",China,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,9.85185,38.07369,67.59215,103.39588,135.55365,166.37456000000003,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",China,iron and steel,EAF with scrap,iron and steel,EAF with scrap,17.5,39.7,63.0,45.1,70.67,116.6986,204.48116,276.48678,339.6109,363.9076,333.9421,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.255,0.335,0.34,0.241,0.2638009,0.04078727,0.008293390000000001,4.33998E-4,4.0371007E-6,1.03587126E-7,3.72139E-9,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0238648,0.061054,0.0941744,0.08980885,0.04114447,0.0013599292999999998,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.15726,0.31106500000000004,0.3787428,0.2845064,0.07305084,4.730145E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00644914,0.46242942,0.56894026,0.4545422,0.24191764999999998,0.043755964,1.1416631E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.264,0.511,0.659,0.737,0.867088,0.812996,0.6244259999999999,0.42281599999999997,0.1836691,0.005356971,2.3150614E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0895387,0.2583551,0.5843643000000001,1.0087981,1.1856597,0.8549390000000001,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.112688,0.38090650000000004,0.7828699,1.3580065000000001,2.1968332999999998,3.1174467000000003,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",Colombia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.0833,0.161,0.208,0.233,0.2735188,0.3778325,0.5364983,0.8157441,1.2187198000000001,1.683928,2.0928734,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR,21.2339,22.6761,17.235,18.22,16.76413,13.77254,8.365202,3.3143200000000004,0.83784227,0.004499017,2.0886826800000003E-6,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.622177,3.5237350000000003,6.49682,6.397186,3.960159,1.5176646999999999,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0440133,0.1486535,0.1817182,0.10540962,0.0030798737999999997,4.02542047E-6,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00158788,0.12182596999999999,0.211794698,0.18183991300000002,0.09354689999999999,0.0026610395800000003,1.5481831999999999E-6,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI,2.7214,3.42988,3.4864,3.0739,2.798295,3.3941850000000002,2.944394,1.9286374,0.740526,0.025849490000000003,1.6891197999999998E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.350902,0.89157,1.396871,1.9177309,2.103275,1.3310286999999998,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.487271,1.376945,1.875531,2.3756512,3.10257,3.657896,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-12,iron and steel,EAF with scrap,iron and steel,EAF with scrap,3.46402,4.37412,4.4375,3.9061,3.669225,6.328234,8.844985999999999,9.7709696,10.445614,11.506288000000001,12.275043,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR,89.754,97.87,84.52,82.69,85.45670000000001,63.493359999999996,35.97018,12.85355,3.6565763000000002,0.038530622,4.6856679099999996E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-12-10T11:26:06-07:00",EU-15,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,1.02937,8.284929,19.357053999999998,20.476339,13.290846,5.890498,0.0,0.0,0.0,Mt,
