"","region","year","input","total_energy","share","Ref","1p5","1p5 delay"
"603","India",2035,"biomass",1676.42780079506,1.37162708880125,NA,NA,22.9943378399
"604","India",2035,"biomass",2861.92259509458,1.21637116399515,34.811601182592,NA,NA
"605","India",2035,"coal",1513.72679063991,24.6672794898828,NA,373.39521816038,NA
"606","India",2035,"coal",1676.42780079506,57.2330371101317,NA,NA,959.4705453536
"607","India",2035,"coal",2861.92259509458,87.1847897852432,2495.16119834958,NA,NA
"608","India",2035,"coal with CCS",1513.72679063991,46.574244332887,NA,705.006814005,NA
"609","India",2035,"coal with CCS",1676.42780079506,19.7186964295883,NA,NA,330.5697089
"610","India",2035,"electricity",1513.72679063991,15.7704496983408,NA,238.721522088176,NA
"611","India",2035,"electricity",1676.42780079506,13.9657862023236,NA,NA,234.126322495353
"612","India",2035,"electricity",2861.92259509458,9.32277508095325,266.810606531648,NA,NA
"613","India",2035,"gas",1513.72679063991,0.0498627895584342,NA,0.754786404106418,NA
"614","India",2035,"gas",1676.42780079506,0.0547793451421953,NA,NA,0.918336171057238
"615","India",2035,"gas",2861.92259509458,0.0408336934822435,1.16862870017999,NA,NA
"616","India",2035,"gas with CCS",1513.72679063991,0.0181467282021135,NA,0.27469188642,NA
"617","India",2035,"gas with CCS",1676.42780079506,0.00819030525638399,NA,NA,0.137304554288
"618","India",2035,"hydrogen",1513.72679063991,6.96548607364921,NA,105.43842879512,NA
"619","India",2035,"hydrogen",1676.42780079506,5.84013373556724,NA,NA,97.90562554666
"620","India",2035,"hydrogen",2861.92259509458,1.0168820214537,29.102376337438,NA,NA
"621","India",2035,"refined liquids",1513.72679063991,1.45838436197339,NA,22.0759547976942,NA
"622","India",2035,"refined liquids",1676.42780079506,1.56367071158286,NA,NA,26.213810521865
"623","India",2035,"refined liquids",2861.92259509458,1.21834825487248,34.868183993136,NA,NA
"624","India",2035,"refined liquids with CCS",1513.72679063991,0.540918629948025,NA,8.1880302170856,NA
"625","India",2035,"refined liquids with CCS",1676.42780079506,0.244079071606498,NA,NA,4.0918094123338
"626","India",2040,"biomass",1442.82080570605,2.81711098074356,NA,40.645863349998,NA
"627","India",2040,"biomass",1559.23601488448,1.38798972319475,NA,NA,21.642035646948
"628","India",2040,"biomass",3252.71277049369,1.29262787514135,42.045471969684,NA,NA
"629","India",2040,"coal",1442.82080570605,23.9316901062921,NA,345.29140401068,NA
"630","India",2040,"coal",1559.23601488448,35.2179082259733,NA,NA,549.13030874834
"631","India",2040,"coal",3252.71277049369,86.1775246024625,2803.10734803964,NA,NA
"632","India",2040,"coal with CCS",1442.82080570605,42.2698995022429,NA,609.8789045694,NA
"633","India",2040,"coal with CCS",1559.23601488448,34.8565926338141,NA,NA,543.496545908
"634","India",2040,"electricity",1442.82080570605,19.9636100246806,NA,288.039119006111,NA
"635","India",2040,"electricity",1559.23601488448,18.2983996931508,NA,NA,285.315238163119
"636","India",2040,"electricity",3252.71277049369,9.82593935687096,319.609584281907,NA,NA
"637","India",2040,"gas",1442.82080570605,0.0538941198342288,NA,0.777595574020406,NA
"638","India",2040,"gas",1559.23601488448,0.0581051790060033,NA,NA,0.9059968775747
"639","India",2040,"gas",3252.71277049369,0.0446734253069966,1.45309820997764,NA,NA
"640","India",2040,"gas with CCS",1442.82080570605,0.0311225410908084,NA,0.4490424981226,NA
"641","India",2040,"gas with CCS",1559.23601488448,0.0223150773506074,NA,NA,0.3479447228
"642","India",2040,"hydrogen",1442.82080570605,8.3318465564012,NA,120.21361561526,NA
"643","India",2040,"hydrogen",1559.23601488448,7.73817297103025,NA,NA,120.65637985836
