IRONSTL inputs by tech (energy and feedstocks)
"current_policies,date=2021-18-10T11:53:02-07:00",Central Asia,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.003653721,0.011368012,0.020898978,0.0299113757,0.037612483399999994,0.044522611,0.0496774938,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central Asia,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,0.00257708,0.01976263,0.04327261,0.064737149,0.07842269,0.08488049,0.0854508,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central Asia,iron and steel,delivered coal,0.03909747,0.13127338,0.2262949,0.23144389,0.29154607000000005,0.347363544,0.3707630911,0.37339190499999997,0.38047746330000004,0.37982889300000006,0.3724266593,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central Asia,iron and steel,elect_td_ind,4.184909E-4,0.002009394,0.0974081,0.0437855,0.0503563214,0.0536303157,0.05472838880000001,0.05339939289999999,0.052917207299999984,0.051644415100000014,0.0488331664,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central Asia,iron and steel,refined liquids industrial,0.005065062,0.016995333,0.032609034,0.020218557999999998,0.01443255671,0.00908582032,0.007898812201000001,0.007249489824999999,0.00697531963,0.0067475583199999994,0.0063763256499999995,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Central Asia,iron and steel,scrap,0.0,0.0,0.0,0.0,0.138585,0.2697366,0.35817129999999997,0.4019349,0.4129937,0.414837,0.3956308,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Central Asia,iron and steel,wholesale gas,0.008581416,3.34844E-4,0.0143579328,0.015446474,0.010338079310000001,0.00581492212,0.004806554351,0.004283416325,0.00404298842,0.00387754644,0.00367095437,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",China,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.00205539,0.01423959,0.038894153199999996,0.0684967862,0.09188536850000001,0.11305736510000002,0.1306143467,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",China,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,0.00854107,0.0508944,0.1350315,0.23048147000000002,0.28941176,0.31952709999999995,0.3256951,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",China,iron and steel,delivered coal,1.99571156,7.801786,13.4328657,15.89034481,20.972525466,21.480471101,20.761633919999998,19.36383208750001,18.079053833800003,16.5558580504,14.901646432100002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",China,iron and steel,elect_td_ind,0.20201297000000001,0.9180029,1.6598576,1.9193978,2.520016778,2.5779072640000007,2.4969796455,2.3321809915,2.1766193387599997,1.9920982596999999,1.7900749984,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",China,iron and steel,refined liquids industrial,0.1645962,0.0974969,0.0723038,0.04020569,0.04821691721,0.048543385960000004,0.04806472595999999,0.045394662598,0.042282094400000005,0.0389931905,0.035228266700000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",China,iron and steel,scrap,0.0,0.0,0.0,0.0,24.2985,41.4276,56.1711,62.146249999999995,58.79821,54.52203,49.52753,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",China,iron and steel,wholesale gas,0.0241567,0.034196500000000005,0.074372,0.15030359999999998,0.11105402120999999,0.09735528196,0.10165305195999999,0.08980040639800002,0.07223390290000001,0.06320156760000001,0.0536552702,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Colombia,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,1.940827E-4,0.0012630684,0.0026838483,0.0044188688599999994,0.0063652769,0.0086520377,0.011092426999999998,0.0,0.0,0.0,EJ,
