hydrogen production by tech
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Northern,H2 central production,wind,electrolysis,0.0,0.0,3.23971E-8,2.01226E-7,4.14194E-7,7.39036E-7,3.47286E-6,7.11034E-6,8.9606E-6,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Northern,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.56505E-8,9.37521E-8,2.47035E-7,5.42064E-7,3.00493E-6,7.26472E-6,1.05823E-5,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Northern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,4.33508E-7,2.33353E-6,5.26776E-6,1.02453E-5,5.19798E-5,1.20087E-4,1.73478E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 central production,biomass,biomass to H2,0.0,0.0,2.71558E-5,1.81861E-4,3.70318E-4,5.8752E-4,7.95412E-4,9.77885E-4,0.00115274,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 central production,coal,coal chemical,0.0,0.0,1.49284E-4,0.00101741,0.00205697,0.00330699,0.00480588,0.00638019,0.00810752,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 central production,electricity,electrolysis,0.0,0.0,7.36666E-7,5.62085E-6,1.33037E-5,2.36773E-5,3.64745E-5,5.27926E-5,7.18531E-5,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.39351E-4,0.00144786,0.00289261,0.00429938,0.00546023,0.00668975,0.00778592,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 central production,nuclear,thermal splitting,0.0,0.0,2.72015E-5,1.76357E-4,3.39056E-4,5.09077E-4,6.88216E-4,8.51932E-4,0.00100458,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 central production,solar,electrolysis,0.0,0.0,2.60547E-5,1.69568E-4,3.27371E-4,4.93746E-4,6.70679E-4,8.34519E-4,9.89372E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 central production,wind,electrolysis,0.0,0.0,1.8543E-5,1.16462E-4,2.17429E-4,3.20042E-4,4.27786E-4,5.33664E-4,6.28921E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.79998E-5,1.23832E-4,2.66136E-4,4.31207E-4,6.05681E-4,8.01772E-4,9.98509E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South America_Southern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,2.18815E-4,0.00140526,0.00287039,0.00448063,0.00605001,0.00777681,0.0095368,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 central production,biomass,biomass to H2,0.0,0.0,4.48737E-5,2.92749E-4,8.00141E-4,0.00181099,0.00322226,0.00481044,0.00680893,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 central production,coal,coal chemical,0.0,0.0,2.43371E-4,0.00162542,0.00444002,0.0102226,0.0194319,0.0311249,0.0471782,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 central production,electricity,electrolysis,0.0,0.0,1.22821E-6,8.72797E-6,2.69702E-5,6.54787E-5,1.30062E-4,2.231E-4,3.5452E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 central production,gas,natural gas steam reforming,0.0,0.0,3.3423E-4,0.00173808,0.00445502,0.00911651,0.0158038,0.0242009,0.034244,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 central production,nuclear,thermal splitting,0.0,0.0,4.29398E-5,2.75845E-4,7.21652E-4,0.00156024,0.0027726,0.00416275,0.00589268,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 central production,solar,electrolysis,0.0,0.0,4.11295E-5,2.65227E-4,6.96782E-4,0.00151325,0.00270194,0.00407766,0.00580347,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 central production,wind,electrolysis,0.0,0.0,4.03357E-5,2.5283E-4,6.44845E-4,0.00136269,0.00237471,0.00351051,0.00491434,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.92006E-5,1.82571E-4,5.08856E-4,0.00112646,0.00206915,0.00329297,0.00484763,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Asia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.0652E-4,0.00171685,0.00452074,0.00964594,0.017386,0.0277401,0.0411637,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 central production,biomass,biomass to H2,0.0,0.0,3.33432E-5,2.92821E-4,7.55738E-4,0.00144629,0.00209975,0.00241839,0.00265014,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 central production,coal,coal chemical,0.0,0.0,1.9119E-4,0.00171094,0.00439235,0.00862831,0.0138194,0.0178979,0.0216707,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 central production,electricity,electrolysis,0.0,0.0,1.36878E-6,1.28588E-5,3.66699E-5,7.66304E-5,1.24714E-4,1.66053E-4,2.03001E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.4402E-4,0.0021076,0.0055656,0.0106714,0.0160553,0.0201521,0.0225863,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 central production,nuclear,thermal splitting,0.0,0.0,3.50373E-5,2.97243E-4,7.23754E-4,0.0013253,0.0019714,0.0023764,0.00266368,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 central production,solar,electrolysis,0.0,0.0,3.35602E-5,2.85801E-4,6.98811E-4,0.00128538,0.00192116,0.00232783,0.00262336,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 central production,wind,electrolysis,0.0,0.0,2.9727E-5,2.45581E-4,5.82741E-4,0.00104503,0.00153361,0.00184788,0.00208796,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.90876E-5,2.55167E-4,6.74251E-4,0.00131005,0.00199805,0.0024979,0.00285145,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",South Korea,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,2.37623E-4,0.00214601,0.00576079,0.0114857,0.0181361,0.0236949,0.0281419,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 central production,biomass,biomass to H2,0.0,0.0,5.85218E-5,2.47397E-4,4.87907E-4,8.42877E-4,0.00124428,0.00163971,0.00208441,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 central production,coal,coal chemical,0.0,0.0,3.42028E-4,0.00146931,0.00286902,0.00501558,0.0079135,0.0112113,0.0153257,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 central production,electricity,electrolysis,0.0,0.0,2.23447E-6,9.87604E-6,2.15317E-5,3.96355E-5,6.35749E-5,9.35412E-5,1.31127E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 central production,gas,natural gas steam reforming,0.0,0.0,4.86154E-4,0.00175664,0.00343176,0.0056126,0.00794597,0.0104831,0.012756,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 central production,nuclear,thermal splitting,0.0,0.0,5.91146E-5,2.42759E-4,4.54546E-4,7.46843E-4,0.00110167,0.00146123,0.00185877,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 central production,solar,electrolysis,0.0,0.0,5.66224E-5,2.33414E-4,4.38881E-4,7.24351E-4,0.0010736,0.00143136,0.00183063,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 central production,wind,electrolysis,0.0,0.0,5.13324E-5,1.98784E-4,3.56276E-4,5.65957E-4,8.13484E-4,0.00106043,0.00133886,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.00771E-5,2.00107E-4,4.00307E-4,6.79856E-4,0.00101118,0.00138163,0.00178355,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Southeast Asia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,4.30798E-4,0.00169159,0.00339072,0.00583587,0.00875225,0.0121442,0.0157086,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 central production,biomass,biomass to H2,0.0,0.0,6.8608E-6,1.88564E-5,3.62585E-5,5.1089E-5,5.57745E-5,6.21533E-5,6.74778E-5,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 central production,coal,coal chemical,0.0,0.0,3.44683E-5,9.91989E-5,1.94517E-4,2.90732E-4,3.57517E-4,4.53115E-4,5.48037E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 central production,electricity,electrolysis,0.0,0.0,2.52722E-7,7.60112E-7,1.63845E-6,2.58871E-6,3.25472E-6,4.31248E-6,5.37656E-6,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 central production,gas,natural gas steam reforming,0.0,0.0,4.3759E-5,1.21417E-4,2.44546E-4,3.55408E-4,4.09545E-4,5.07681E-4,5.7386E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 central production,nuclear,thermal splitting,0.0,0.0,6.26223E-6,1.71078E-5,3.19099E-5,4.45219E-5,5.08878E-5,6.00331E-5,6.71813E-5,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 central production,solar,electrolysis,0.0,0.0,5.99823E-6,1.64492E-5,3.08102E-5,4.31811E-5,4.9591E-5,5.8806E-5,6.61642E-5,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 central production,wind,electrolysis,0.0,0.0,3.67645E-6,8.92739E-6,1.55041E-5,1.99157E-5,2.11705E-5,2.48509E-5,2.88685E-5,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.29455E-6,1.48013E-5,2.95405E-5,4.32626E-5,5.06836E-5,6.27999E-5,7.2804E-5,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",Taiwan,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,4.26617E-5,1.23508E-4,2.52802E-4,3.81691E-4,4.6037E-4,5.89732E-4,7.02633E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 central production,biomass,biomass to H2,0.0,0.0,2.04489E-4,4.83986E-4,8.81635E-4,0.00147092,0.0020345,0.00255234,0.00313087,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 central production,coal,coal chemical,0.0,0.0,0.00137363,0.00338067,0.0061536,0.0104245,0.0155694,0.0212589,0.0283537,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 central production,electricity,electrolysis,0.0,0.0,7.84046E-6,1.93766E-5,3.85473E-5,6.92341E-5,1.05479E-4,1.50029E-4,2.0456E-4,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00158755,0.00330248,0.00634532,0.0109468,0.0157037,0.0202078,0.0244353,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 central production,nuclear,thermal splitting,0.0,0.0,2.04369E-4,4.66469E-4,7.98051E-4,0.00125676,0.0017389,0.00220529,0.0027164,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 central production,solar,electrolysis,0.0,0.0,1.95753E-4,4.48512E-4,7.70548E-4,0.00121891,0.00169459,0.00216022,0.00267528,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 central production,wind,electrolysis,0.0,0.0,1.56329E-4,3.53636E-4,6.05143E-4,9.55471E-4,0.00132641,0.00171281,0.00213637,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.75461E-4,3.9798E-4,7.44943E-4,0.00126332,0.00181785,0.0024104,0.00304576,0.0,0.0,0.0,EJ,
"current_policies_advEE,date=2021-15-10T17:00:31+17:00",USA,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00144893,0.00325814,0.00634723,0.0112802,0.0168854,0.0228237,0.0293385,0.0,0.0,0.0,EJ,
hydrogen production by tech
scenario,region,sector,subsector,technology,1990,2005,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 central production,biomass,biomass to H2,0.0,0.0,1.01578E-5,6.84111E-5,2.66612E-4,7.30649E-4,0.00143176,0.00234305,0.00360361,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 central production,coal,coal chemical,0.0,0.0,5.89668E-5,4.04877E-4,0.00157018,0.00437187,0.00928108,0.0166736,0.0281132,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 central production,electricity,electrolysis,0.0,0.0,1.87245E-7,1.35981E-6,4.79331E-6,1.41971E-5,3.52525E-5,7.3559E-5,1.37821E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 central production,gas,natural gas steam reforming,0.0,0.0,9.0916E-5,5.14229E-4,0.00170757,0.00373915,0.00700524,0.0118057,0.018502,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 central production,nuclear,thermal splitting,0.0,0.0,1.06954E-5,6.96694E-5,2.5734E-4,6.71525E-4,0.00132861,0.00222692,0.00348107,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 central production,solar,electrolysis,0.0,0.0,1.02445E-5,6.6987E-5,2.48466E-4,6.5128E-4,0.00129469,0.00218125,0.00342805,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 central production,wind,electrolysis,0.0,0.0,9.67523E-6,6.16598E-5,2.2601E-4,5.8404E-4,0.00114017,0.00188798,0.00292198,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.09776E-6,3.34969E-5,1.11176E-4,2.9498E-4,6.5781E-4,0.00124618,0.0021347,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Eastern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,9.11433E-5,5.64431E-4,0.00205834,0.00490216,0.00951683,0.0165361,0.0269541,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 central production,biomass,biomass to H2,0.0,0.0,6.9659E-6,3.19664E-5,7.77123E-5,1.53757E-4,2.41201E-4,3.21782E-4,4.16793E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 central production,coal,coal chemical,0.0,0.0,3.88516E-5,1.80855E-4,4.36507E-4,8.80834E-4,0.00148741,0.00214797,0.00300828,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 central production,electricity,electrolysis,0.0,0.0,1.85466E-7,9.93085E-7,2.81735E-6,6.40954E-6,1.17874E-5,1.88112E-5,2.81362E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 central production,gas,natural gas steam reforming,0.0,0.0,6.4666E-5,2.84683E-4,6.95822E-4,0.001377,0.00219838,0.0031019,0.0040584,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 central production,nuclear,thermal splitting,0.0,0.0,6.96898E-6,3.09744E-5,7.14484E-5,1.3455E-4,2.1113E-4,2.83891E-4,3.68154E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 central production,solar,electrolysis,0.0,0.0,6.67518E-6,2.97818E-5,6.89848E-5,1.30494E-4,2.0574E-4,2.78068E-4,3.62546E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 central production,wind,electrolysis,0.0,0.0,3.79042E-6,1.67249E-5,3.85264E-5,7.2861E-5,1.15263E-4,1.57665E-4,2.07571E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 forecourt production,electricity,electrolysis,0.0,0.0,4.58959E-6,2.23927E-5,5.80254E-5,1.21472E-4,2.06161E-4,3.03817E-4,4.18048E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Northern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,5.87781E-5,2.70547E-4,6.73243E-4,0.00137538,0.00228525,0.00332324,0.00457139,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 central production,biomass,biomass to H2,0.0,0.0,3.30574E-6,2.61078E-5,9.38534E-5,2.38042E-4,4.66045E-4,7.57203E-4,0.00117681,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 central production,coal,coal chemical,0.0,0.0,2.18019E-5,1.70271E-4,5.89582E-4,0.00147581,0.00303427,0.00514807,0.00828909,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 central production,electricity,electrolysis,0.0,0.0,4.58832E-8,4.02218E-7,1.64651E-6,4.67683E-6,1.05525E-5,2.02546E-5,3.72526E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 central production,gas,natural gas steam reforming,0.0,0.0,3.03466E-5,2.07403E-4,6.94173E-4,0.00155483,0.00273035,0.00440869,0.0068558,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 central production,nuclear,thermal splitting,0.0,0.0,3.5198E-6,2.65768E-5,8.94217E-5,2.13582E-4,4.18466E-4,6.86009E-4,0.0010713,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 central production,solar,electrolysis,0.0,0.0,3.37141E-6,2.55535E-5,8.63384E-5,2.07143E-4,4.07782E-4,6.71939E-4,0.00105498,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 central production,wind,electrolysis,0.0,0.0,3.05694E-6,2.19091E-5,7.14292E-5,1.6815E-4,3.26513E-4,5.31611E-4,8.2399E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.35971E-6,1.08055E-5,4.02207E-5,1.03695E-4,2.12249E-4,3.73633E-4,6.27975E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Southern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.27479E-5,2.42662E-4,8.44128E-4,0.00202973,0.00386773,0.00652292,0.01054,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 central production,biomass,biomass to H2,0.0,0.0,8.29975E-6,1.02014E-4,4.89916E-4,0.00136874,0.0029671,0.00542691,0.0090774,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 central production,coal,coal chemical,0.0,0.0,4.88173E-5,6.04806E-4,0.00286335,0.00804723,0.0186931,0.0369263,0.0671618,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 central production,electricity,electrolysis,0.0,0.0,2.17943E-7,3.15086E-6,1.74E-5,5.37229E-5,1.30517E-4,2.72409E-4,5.11649E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,0.0,0.0,7.57344E-5,8.35543E-4,0.00382968,0.0097112,0.0193147,0.0342844,0.0566862,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 central production,nuclear,thermal splitting,0.0,0.0,8.64734E-6,1.01696E-4,4.60471E-4,0.0012197,0.00266168,0.00493932,0.00836338,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 central production,solar,electrolysis,0.0,0.0,8.28279E-6,9.77801E-5,4.44594E-4,0.00118293,0.00259372,0.00483802,0.00823599,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 central production,wind,electrolysis,0.0,0.0,7.73715E-6,8.51516E-5,3.65691E-4,9.43064E-4,0.00201965,0.0036884,0.0061536,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.5286E-6,7.14639E-5,3.56488E-4,9.98698E-4,0.00221302,0.00423917,0.00736337,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Africa_Western,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,7.37052E-5,8.64426E-4,0.0040962,0.0111183,0.0240218,0.0454992,0.0798947,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 central production,biomass,biomass to H2,0.0,0.0,1.00432E-4,1.43969E-4,4.21003E-4,6.20326E-4,6.97351E-4,7.52542E-4,8.23667E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 central production,coal,coal chemical,0.0,0.0,5.88756E-4,8.39295E-4,0.00237682,0.00352451,0.00425782,0.00497122,0.00588415,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 central production,electricity,electrolysis,0.0,0.0,2.69693E-6,4.69249E-6,1.67151E-5,2.91265E-5,3.95592E-5,5.21248E-5,6.66294E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 central production,gas,natural gas steam reforming,0.0,0.0,8.71193E-4,0.00119583,0.00361319,0.00544398,0.00650519,0.0076553,0.00859834,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 central production,nuclear,thermal splitting,0.0,0.0,1.02729E-4,1.40969E-4,3.85779E-4,5.36504E-4,6.03389E-4,6.56878E-4,7.20827E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 central production,solar,electrolysis,0.0,0.0,9.83986E-5,1.35542E-4,3.72477E-4,5.20329E-4,5.87983E-4,6.43405E-4,7.09847E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 central production,wind,electrolysis,0.0,0.0,9.77879E-5,1.33976E-4,3.65853E-4,5.08258E-4,5.7186E-4,6.23979E-4,6.87296E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 forecourt production,electricity,electrolysis,0.0,0.0,6.73844E-5,1.0564E-4,3.40872E-4,5.43224E-4,6.79917E-4,8.25152E-4,9.67071E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Argentina,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,8.33966E-4,0.00118232,0.00354636,0.00542075,0.00660246,0.0078956,0.00926081,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,H2 central production,biomass,biomass to H2,0.0,0.0,1.10753E-5,3.49093E-5,7.81995E-5,1.49437E-4,2.2605E-4,2.89589E-4,3.53735E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,H2 central production,coal,coal chemical,0.0,0.0,7.361E-5,2.27664E-4,4.84871E-4,9.18562E-4,0.00147776,0.00202302,0.00264758,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,H2 central production,electricity,electrolysis,0.0,0.0,4.5332E-7,1.52621E-6,3.71849E-6,7.54525E-6,1.25261E-5,1.87872E-5,2.62236E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.02058E-4,2.9093E-4,6.43328E-4,0.00113276,0.00158668,0.00207597,0.00254921,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-15-10T17:00:31+17:00",Australia_NZ,H2 central production,nuclear,thermal splitting,0.0,0.0,1.17893E-5,3.55079E-5,7.40238E-5,1.33681E-4,2.03202E-4,2.63804E-4,3.25491E-4,0.0,0.0,0.0,EJ,
