industry final energy by tech and fuel
scenario,region,sector,subsector,input,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,N fertilizer,gas,wholesale gas,gas,0.018369,0.0171064,0.0174932,0.0198219,0.020464807999999998,0.020760761000000003,0.020695035,0.019846423000000002,0.018777044,0.018481608,0.018479804699999998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,N fertilizer,refined liquids,refined liquids industrial,refined liquids,0.00209932,0.00195501,0.00199923,0.00226536,0.0021866764,0.0021695689,0.0019275768000000001,0.0012316909,5.24915E-4,1.927951E-4,7.004232E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,agricultural energy use,biomass,delivered biomass,biomass,0.0,0.00150701,6.69799E-4,5.86003E-4,7.939430000000001E-4,0.0012374309999999998,0.001858195,0.0025128101000000003,0.0029896000000000002,0.0034764030000000003,0.003859296,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,agricultural energy use,coal,delivered coal,coal,1.25599E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,agricultural energy use,electricity,elect_td_ind,electricity,0.00632087,0.0115953,0.0114278,0.0108837,0.01160534,0.012956409999999998,0.01424406,0.015061475000000001,0.015394749999999999,0.01567638,0.01600245,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,agricultural energy use,gas,wholesale gas,gas,4.18998E-5,7.11604E-4,8.79099E-4,7.11604E-4,7.15554E-4,6.26539E-4,5.02841E-4,4.0694069999999997E-4,3.7750230000000004E-4,3.575062E-4,3.3721519999999994E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,agricultural energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,1.35844E-5,4.81952E-5,9.981581E-5,1.5577699E-4,2.0136114E-4,2.594098E-4,3.1756359999999997E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,agricultural energy use,refined liquids,refined liquids industrial,refined liquids,0.0190881,0.00678134,0.00602779,0.00502323,0.005028564,0.0044915730000000004,0.0036334369999999998,0.00296797,0.0027791969999999997,0.00263895,0.002569077,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,alumina,biomass,delivered biomass,biomass,1.6161E-4,8.96986E-5,0.00632604,4.9104E-5,4.8798869E-5,5.0171303999999996E-5,5.1275984E-5,5.2022104E-5,5.2455724000000006E-5,5.26738949E-5,5.2721668199999996E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,alumina,coal,delivered coal,coal,0.0,0.0,5.19388E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,alumina,gas,wholesale gas,gas,0.00130198,7.06589E-4,0.0112352,0.0182891,0.0181751775,0.018678240799999996,0.019070257799999997,0.0192951624,0.0193854678,0.0194316132,0.019427425729999996,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,alumina,refined liquids,refined liquids industrial,refined liquids,0.00874964,0.00909606,0.00492889,4.09033E-5,4.0649123E-5,4.179223800000001E-5,4.271217400000001E-5,4.3333009E-5,4.3693541399999996E-5,4.38749736E-5,4.391460061E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,aluminum,electricity,elect_td_ind,electricity,0.0541488,0.0881106,0.104844,0.119009,0.118269896,0.12157816499999999,0.124212817,0.12590541500000002,0.126801434,0.127253603,0.127321779,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,cement,cement,elect_td_ind,cement,0.00332786,0.00278849,0.00278138,0.00278138,0.0028153227,0.0030338055000000003,0.0033020185999999997,0.0036698169999999997,0.0040238265,0.0042615273,0.00443996733,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,chemical energy use,biomass,delivered biomass,biomass,0.0032232,0.0035162,0.004186,0.00812082,0.00848781,0.008667946000000001,0.008604274,0.008044575,0.007321863,0.0069303386,0.0066876923,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,chemical energy use,coal,delivered coal,coal,0.0051906,0.00669761,0.00883249,0.00992083,0.010291301000000001,0.010411341,0.01006193,0.008796953,0.0074328549999999995,0.0068107457,0.006577341299999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,chemical energy use,electricity,elect_td_ind,electricity,0.0312276,0.0410228,0.0414414,0.0399345,0.04135777,0.04377924,0.04727503000000001,0.052440850000000004,0.05726047000000001,0.06017027,0.061925732,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,chemical energy use,gas,wholesale gas,gas,0.0,0.00906681,0.0060675,0.00765942,0.007927385,0.007967834,0.007610506,0.0064192830000000005,0.0050652629999999995,0.0044405278,0.0041773858,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,chemical energy use,refined liquids,refined liquids industrial,refined liquids,0.0108982,0.0197064,0.0186417,0.0153507,0.015864705,0.015993574,0.015302880999999999,0.013002910999999999,0.010446823000000001,0.009249526000000001,0.0088402111,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,chemical feedstocks,gas,wholesale gas,gas,0.0,0.0114172,0.0088389,0.01103,0.0113646,0.009846,0.011115,0.0113464,0.0112278,0.0119818,0.0112125,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,chemical feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0560715,0.0472402,0.0449956,0.0478111,0.0497354,0.0538276,0.0555997,0.059408,0.0639241,0.0667925,0.0708487,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,construction energy use,biomass,delivered biomass,biomass,0.0,0.00330689,0.00284649,0.00280459,0.002891307,0.002886177,0.002823422,0.0027719349999999997,0.002738201,0.0026640789999999998,0.002533381,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,construction energy use,electricity,elect_td_ind,electricity,0.00230229,0.00468828,0.00648828,0.00661388,0.00690117,0.008235200000000002,0.009978831,0.011281991,0.011711471,0.012095182,0.012445814,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,construction energy use,gas,wholesale gas,gas,8.36996E-5,3.34899E-4,6.27898E-4,6.27898E-4,6.251760000000001E-4,5.67842E-4,4.957736999999999E-4,4.387244E-4,4.1671389999999996E-4,4.0054779999999996E-4,3.80713E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,construction energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,3.04148E-6,1.246085E-5,2.8177740000000002E-5,4.5800913E-5,5.957817E-5,7.784424E-5,9.607944E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,construction energy use,refined liquids,refined liquids industrial,refined liquids,0.0119719,0.0118044,0.012265,0.0132278,0.013110420000000001,0.01217637,0.010707520000000002,0.009548636,0.009151692999999999,0.008822543,0.008657065,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,construction feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0282136,0.0250323,0.0221439,0.0289253,0.0302543,0.0318998,0.0334589,0.0349453,0.0363087,0.0377703,0.0394384,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,iron and steel,EAF with DRI,H2 enduse,Hydrogen-based DRI,0.0,0.0,0.0,0.0,2.5759E-4,5.1308E-4,7.5253E-4,9.262719000000001E-4,0.0010206833999999998,0.0011621486999999998,0.0013001296,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,iron and steel,EAF with DRI,delivered coal,EAF with DRI,0.0268741,0.0222277,0.0174137,0.0190045,0.02048842,0.02068016,0.02042076,0.02049666,0.02155767,0.022757,0.02398384,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,iron and steel,EAF with DRI,elect_td_ind,EAF with DRI,0.0127303,0.0115283,0.0101564,0.0107648,0.0116054,0.01171401,0.01156708,0.011610058,0.012211058,0.012890414999999999,0.013585327,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,iron and steel,EAF with DRI,elect_td_ind,Hydrogen-based DRI,0.0,0.0,0.0,0.0,2.12293E-4,4.22857E-4,6.202E-4,7.633894E-4,8.412006E-4,9.57788E-4,0.0010715049,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,iron and steel,EAF with DRI,refined liquids industrial,EAF with DRI,8.81213E-4,9.78752E-4,6.19942E-4,5.87396E-4,6.33262E-4,6.39189E-4,6.311714E-4,6.335161E-4,6.663109999999999E-4,7.033806E-4,7.413000000000001E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,iron and steel,EAF with DRI,wholesale gas,EAF with DRI,0.0,0.00255348,0.00305576,0.00339066,0.003655421,0.003689634,0.003643349,0.0036568819999999998,0.0038461850000000002,0.004060173,0.004279045,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,iron and steel,EAF with scrap,elect_td_ind,EAF with scrap,0.0190414,0.0172714,0.0152108,0.0161093,0.01862655,0.02152491,0.02470108,0.027350672,0.02940844,0.03152329,0.03381998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,iron and steel,EAF with scrap,refined liquids industrial,EAF with scrap,2.48992E-4,2.76973E-4,1.75395E-4,1.66117E-4,1.920736E-4,2.2196199999999997E-4,2.547142E-4,2.820362E-4,3.032554E-4,3.250641E-4,3.487469E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,mining energy use,coal,delivered coal,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,mining energy use,electricity,elect_td_ind,electricity,0.0025535,0.00163252,0.00200929,0.0019256,0.002062592,0.0024822819999999997,0.003000718,0.0034016007999999997,0.00358693,0.0037644030000000004,0.0039306770000000005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,mining energy use,gas,wholesale gas,gas,0.0,1.67402E-4,1.67399E-4,1.674E-4,1.6940059999999999E-4,1.555013E-4,1.362731E-4,1.2117974000000001E-4,1.1660450999999999E-4,1.1393096E-4,1.0994943E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,mining energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,7.24834E-7,2.870161E-6,6.371461E-6,1.0376537999999999E-5,1.3782821E-5,1.8275557E-5,2.284083E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,mining energy use,refined liquids,refined liquids industrial,refined liquids,0.002386,0.00205112,0.00242788,0.0028883,0.002909104,0.002731663,0.002410907,0.002160329,0.0020984009999999997,0.002056062,0.002048614,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,biomass,delivered biomass,biomass,0.0262056,0.033839,0.0305492,0.0238376,0.0247321,0.02592445,0.027653479999999998,0.029270366000000003,0.030456669,0.031260493,0.0316364495,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,biomass,delivered biomass,biomass cogen,0.009108,0.02835,0.033084,0.042498,0.043631989999999995,0.043731309999999995,0.04125687,0.03362709,0.025440286,0.021601566000000003,0.020016956199999998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,coal,delivered coal,coal,0.0107285,0.0025963,0.0030775,9.06E-4,9.325024999999999E-4,9.573307000000001E-4,9.632104E-4,9.067204E-4,8.45235E-4,8.298037000000001E-4,8.360171499999999E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,coal,delivered coal,coal cogen,4.032E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,electricity,elect_td_ind,electricity,0.142692,0.131401,0.108211,0.141702,0.142392,0.15712711000000001,0.18266104,0.22219462999999998,0.26193581,0.28819909,0.307479024,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,gas,wholesale gas,gas,0.0790468,0.170007,0.171135,0.174036,0.17869559,0.18181159000000002,0.17995471000000002,0.16234003,0.14106776,0.13311186,0.130888636,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,gas,wholesale gas,gas cogen,0.0030528,0.0108864,0.0405504,0.047304,0.047599719,0.046351856,0.04080923,0.027067115,0.012986250999999999,0.006828383,0.0049474469,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,8.11575E-6,3.619172E-5,1.3909521E-4,4.0298275999999997E-4,7.5046591E-4,0.0010085595200000001,0.001241876599,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,hydrogen,H2 enduse,hydrogen cogen,0.0,0.0,0.0,0.0,3.07973E-6,9.90208E-6,3.277771E-5,9.193873E-5,1.7204577000000002E-4,2.3229439599999999E-4,2.86433361E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,refined liquids,refined liquids industrial,refined liquids,0.0493703,0.0543882,0.0289805,0.0159307,0.016337093,0.016707561,0.01660903,0.015174619,0.01349645,0.012871769,0.0128749832,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial energy use,refined liquids,refined liquids industrial,refined liquids cogen,0.0014256,0.0022464,7.776E-4,4.752E-4,4.815486E-4,4.78525E-4,4.411408E-4,3.358235E-4,2.2539144E-4,1.7664712E-4,1.63122415E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial feedstocks,coal,delivered coal,coal,1.256E-4,0.0023442,0.002093,0.0023023,0.00242347,0.00261915,0.00311098,0.00414434,0.005503,0.00651872,0.00730698,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,other industrial feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0159487,0.0223951,0.0277532,0.0214323,0.0219164,0.023948,0.028552,0.0379092,0.0494542,0.0585608,0.0671775,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,process heat cement,biomass,delivered biomass,biomass,0.00364371,0.00308032,0.00367242,0.00367242,0.0038836960000000003,0.004250079,0.00482258,0.005751167,0.006638958,0.0071236379,0.007258533900000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,process heat cement,coal,delivered coal,coal,0.00704453,0.00595523,0.00710003,0.00710003,0.007413,0.00788443,0.008359413,0.008804448,0.009322774,0.0097892126,0.0100898911,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,process heat cement,gas,wholesale gas,gas,2.42901E-4,2.05401E-4,2.44801E-4,2.44801E-4,2.545234E-4,2.655783E-4,2.737548E-4,2.694955E-4,2.5853394999999997E-4,2.5825609E-4,2.5740335199999996E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,process heat cement,refined liquids,refined liquids industrial,refined liquids,0.0133604,0.0112944,0.0134655,0.0134655,0.013156393999999998,0.013867306,0.014369688,0.014535232,0.014410527,0.014485330999999999,0.0149247309,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,N fertilizer,gas,wholesale gas,gas,0.145118,0.231048,0.248719,0.255691,0.3050429,0.32656779999999996,0.3360125,0.3735553,0.4644838,0.54814523,0.61166885,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,N fertilizer,refined liquids,refined liquids industrial,refined liquids,0.198792,0.316505,0.340711,0.350262,0.291038,0.3239762,0.3510052,0.3187212,0.1954771,0.1002729,0.04225468,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,agricultural energy use,biomass,delivered biomass,biomass,0.0,0.0,0.0,0.0,0.0115425,0.04815727,0.10569876,0.16849995,0.21559527,0.2592605,0.2937169,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,agricultural energy use,electricity,elect_td_ind,electricity,0.181128,0.325001,0.454851,0.623337,0.663359,0.7077770000000001,0.7436604,0.7820259,0.8269511,0.8622924000000001,0.8852751999999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,agricultural energy use,gas,wholesale gas,gas,0.0030976,0.0053162,0.006865,0.0066976,0.00726814,0.00786347,0.0083183,0.008689732,0.008979746,0.009051566,0.008930508,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,agricultural energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,8.60015E-4,0.0037803560000000003,0.008733226,0.014713684000000001,0.020145253000000002,0.02646346,0.03288625,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,agricultural energy use,refined liquids,refined liquids industrial,refined liquids,0.176733,0.314997,0.350117,0.409223,0.4307216,0.4485263,0.45251320000000006,0.4558678,0.4664681,0.4698864,0.4747106,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,alumina,biomass,delivered biomass,biomass,6.49991E-4,1.81994E-4,0.00151929,0.00157488,0.00229094,0.0024550609999999997,0.0025770509999999995,0.002673403,0.002740122,0.0027757,0.0027730334000000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,alumina,coal,delivered coal,coal,0.00469603,0.00692878,0.00440656,0.023614,0.0342907,0.0367174,0.038473709999999994,0.039760870000000004,0.04057577,0.04098903000000001,0.040894432,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,alumina,gas,wholesale gas,gas,0.0,0.0,2.11813E-4,2.22511E-4,3.23655E-4,3.46842E-4,3.640783E-4,3.7770429999999997E-4,3.8719039999999996E-4,3.9229950000000004E-4,3.9200441E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,alumina,refined liquids,refined liquids industrial,refined liquids,0.00436324,0.00384868,0.00416165,0.00580989,0.00843968,0.00904159,0.009485886,0.00983042,0.010065946999999999,0.010195880000000001,0.010192923999999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,aluminum,electricity,elect_td_ind,electricity,0.0366449,0.0727014,0.060585,0.0746204,0.1084609,0.1161986,0.12190290000000001,0.1263097,0.12929552,0.13088892,0.130748262,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,cement,cement,elect_td_ind,cement,0.0236369,0.0524594,0.0741667,0.0741667,0.0837267,0.12276039999999999,0.15580636,0.19366396999999996,0.22901818999999995,0.25495444,0.27467467,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,chemical energy use,coal,delivered coal,coal,0.104901,0.0728364,0.0862735,0.0593993,0.06576567,0.07334355000000001,0.08416401,0.10399744,0.12806907,0.14541241,0.15829329800000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,chemical energy use,electricity,elect_td_ind,electricity,0.0,0.0,0.0991245,0.0493529,0.052542479999999996,0.05993864,0.07301236,0.1001414,0.1345899,0.16107053000000002,0.183501255,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,chemical energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.0211515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,chemical feedstocks,gas,wholesale gas,gas,0.12452,0.230133,0.427213,0.704719,0.829138,0.903687,0.995502,1.07049,1.12817,1.17903,1.20216,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,chemical feedstocks,refined liquids,refined liquids industrial,refined liquids,0.135278,0.378527,0.308122,0.390141,0.340399,0.35546,0.341138,0.328667,0.32111,0.312126,0.315556,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,construction energy use,biomass,delivered biomass,biomass,0.0,0.0,0.0,0.0,2.28661E-4,7.39523E-4,0.001368372,0.0018893508,0.002107236,0.0022114889999999996,0.0022124370000000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,construction energy use,coal,delivered coal,coal,0.0,0.0,0.0,0.0,0.00100652,0.003170219,0.005694342,0.0077052760000000005,0.00858081,0.009121412,0.009336464000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,construction energy use,electricity,elect_td_ind,electricity,0.0,0.0,0.0,0.00171629,0.00159003,0.0013366469999999998,0.001045648,8.199763E-4,7.198504999999999E-4,6.486285E-4,5.821029E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,construction energy use,gas,wholesale gas,gas,0.0,0.0,0.0,0.0,3.89134E-4,0.001271967,0.0024067669999999998,0.0033939447999999997,0.0038859610000000003,0.004246315,0.004436244,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,construction energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,1.70371E-5,5.51467E-5,1.0204417999999999E-4,1.4304461E-4,1.6530937999999998E-4,1.899231E-4,2.0843280000000001E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,construction energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0159068,0.0133951,0.01329253,0.01143901,0.00858691,0.0062362730000000005,0.005311923,0.0044592979999999996,0.003798594,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,construction feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,0.0,6.99719E-4,0.00156221,0.00256088,0.00371219,0.00500104,0.00634885,0.00772072,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,H2 enduse,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,6.6036E-4,0.01315567,0.036732504,0.073018959,0.11749493,0.17231007999999998,0.22792293000000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,delivered biomass,Biomass-based,0.0,0.0,0.0,0.0,0.00237271,0.04324488,0.08601722,0.12531518,0.151356983,0.16310360000000002,0.16308715000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,delivered coal,BLASTFUR,0.50029,0.934491,1.43804,2.32173,2.99081,4.912119000000001,6.23116,7.226342000000001,7.82592,8.057622,7.962282000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,delivered coal,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.00273398,0.05446642,0.15207728,0.302308333,0.48644505,0.7133867,0.9436335,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR,0.0,0.0,0.0354222,0.051612,0.06648570000000001,0.1091965,0.13851871,0.16064154,0.17397056,0.17912106,0.17700149999999998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,1.09736E-4,0.0021861671,0.0061040756,0.0121340441,0.01952493,0.028633851000000002,0.037875519999999996,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,elect_td_ind,Biomass-based,0.0,0.0,0.0,0.0,7.75258E-5,0.0014129808,0.0028105216,0.0040945327,0.0049454366,0.0053292439999999995,0.005328704,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,refined liquids industrial,BLASTFUR,2.1195E-4,1.428E-4,1.0038E-4,1.0314E-4,1.328631E-4,2.182148E-4,2.768123E-4,3.210213E-4,3.4765735000000003E-4,3.5795079999999995E-4,3.537147E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,refined liquids industrial,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,2.00176E-6,3.9879109999999996E-5,1.1134775E-4,2.21343287E-4,3.5616433000000005E-4,5.223255E-4,6.909069999999999E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,refined liquids industrial,Biomass-based,0.0,0.0,0.0,0.0,1.41419E-6,2.577489E-5,5.1268145E-5,7.469058E-5,9.021218399999999E-5,9.721333999999999E-5,9.720364E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,wholesale gas,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,2.00176E-6,3.9879109999999996E-5,1.1134775E-4,2.21343287E-4,3.5616433000000005E-4,5.223255E-4,6.909069999999999E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,BLASTFUR,wholesale gas,Biomass-based,0.0,0.0,0.0,0.0,1.41419E-6,2.577489E-5,5.1268145E-5,7.469058E-5,9.021218399999999E-5,9.721333999999999E-5,9.720364E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,iron and steel,EAF with DRI,H2 enduse,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.00339104,0.01323909,0.02193209,0.031746598,0.040559282,0.050686420999999995,0.05958498200000001,0.0,0.0,0.0,EJ,
