elec gen by gen tech
"current_policies,date=2021-15-10T17:00:31+17:00",Australia_NZ,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.97879E-4,0.001309929,0.004983299,0.013906479,0.032031979,0.0682845,0.10772295,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Australia_NZ,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,6.67669E-5,2.2575390000000001E-4,5.290908999999999E-4,0.0010199088999999998,0.0017447888999999998,0.0029163088999999997,0.0039068720000000005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.25064E-4,0.00153034,0.00296759,0.00471065,0.006455,0.0078182,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,biomass,electricity,biomass (conv),0.0,0.0,2.84497E-4,0.00216346,0.00211381,0.00414813,0.0073995,0.011408,0.0152223,0.0178246,0.0190911,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00880787,0.0211907,0.0349675,0.0489314,0.0616479,0.0708778,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,coal,electricity,coal (conv pul),0.0097622,0.0219956,0.0218343,0.0641585,0.0629618,0.0877851,0.118696,0.149012,0.176214,0.197804,0.210456,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,gas,electricity,gas (CC),0.0,0.0321856,0.0569737,0.101903,0.094922,0.203263,0.389797,0.629129,0.891065,1.14777,1.33352,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,gas,electricity,gas (steam/CT),4.32115E-5,0.0178626,0.0362442,0.144421,0.12039,0.178692,0.243693,0.290706,0.313318,0.320565,0.315637,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,5.72961E-4,0.0133149,0.0371577,0.0672224,0.0992749,0.129042,0.150739,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,hydro,electricity,hydro,0.744149,1.21485,1.45184,1.29507,1.33772,1.38037,1.42302,1.46567,1.50832,1.55097,1.59362,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,5.13925E-4,0.00794848,0.0201065,0.0352703,0.0521755,0.0688606,0.0818985,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,nuclear,electricity,Gen_II_LWR,0.00805534,0.0354889,0.0523007,0.0530388,0.0490154,0.0467164,0.0433632,0.0387745,0.0330145,0.0265194,0.0200243,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00196446,0.0319616,0.064625,0.0945341,0.11072,0.114766,0.106553,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,refined liquids,electricity,refined liquids (steam/CT),0.00849466,0.0296839,0.0413349,0.083176,0.043861,0.0576888,0.0603476,0.0570841,0.0491572,0.0412464,0.0383427,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0122327,0.0524045,0.0788523,0.0972222,0.119067,0.153832,0.182269,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,5.95976E-7,3.94017E-5,2.62123E-4,0.00106489,0.00305658,0.00625459,0.0100713,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,solar,electricity,PV,0.0,0.0,0.0,2.12386E-4,6.41661E-4,0.015441161,0.045436661,0.08057856099999999,0.114937561,0.14885357500000002,0.171898,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.0106E-7,1.139946E-5,6.131055999999999E-5,2.2359255999999998E-4,6.123485599999999E-4,0.0012392745599999998,0.0019985965,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,wind,electricity,wind,0.0,3.34903E-4,0.00783988,0.0778484,0.0841823,0.17196450000000002,0.3033285,0.4511265,0.5967615,0.6537851,0.7403199,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,3.81038E-6,2.2294038E-4,0.00125421038,0.00420459038,0.01053194038,0.02046866,0.03172973,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Brazil,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.18913E-5,2.999493E-4,0.0010697012999999998,0.0025109612999999996,0.004720741299999999,0.007437551299999999,0.00993304,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00193434,0.00387986,0.00610702,0.00851286,0.0113297,0.0134849,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,biomass,electricity,biomass (conv),0.0142056,0.0305676,0.0348263,0.0424944,0.0449731,0.0502729,0.0538849,0.0566122,0.0567167,0.0556612,0.0522521,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0134818,0.0254092,0.0372042,0.0489177,0.061771,0.0715904,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,coal,electricity,coal (conv pul),0.295991,0.362109,0.286347,0.234633,0.263273,0.297426,0.317969,0.329865,0.334382,0.336701,0.330658,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,gas,electricity,gas (CC),0.0338351,0.0870804,0.00856462,0.020151,0.0355862,0.0686887,0.113714,0.175867,0.251999,0.344671,0.413456,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,gas,electricity,gas (steam/CT),0.00100202,0.0574991,0.179683,0.224645,0.222211,0.239052,0.247319,0.244729,0.232045,0.215293,0.193338,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00440496,0.010608,0.0130463,0.0130467,0.0130476,0.0130441,0.0130406,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,hydro,electricity,hydro,1.06835,1.30301,1.27578,1.37641,1.40009,1.42433,1.44857,1.4728,1.49704,1.52128,1.54552,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0582876,0.152175,0.241221,0.334561,0.421913,0.512747,0.579227,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,nuclear,electricity,Gen_II_LWR,0.262681,0.331344,0.326368,0.366512,0.338709,0.322823,0.299651,0.267942,0.228139,0.183256,0.138373,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00398059,0.0106369,0.0159406,0.0224843,0.0289016,0.0372759,0.0403627,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,refined liquids,electricity,refined liquids (steam/CT),0.0592847,0.0563436,0.0300167,0.028566,0.0150948,0.0197301,0.0196286,0.018834,0.0175297,0.0164202,0.0160768,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,1.34245E-4,6.20894E-4,9.35214E-4,0.00114808,0.0013319,0.00204176,0.00235692,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.5981E-4,0.00405969,0.0130692,0.034316,0.0704216,0.118992,0.164884,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,solar,electricity,PV,0.0,6.12E-5,9.17998E-4,0.010422,0.01510406,0.024379480000000002,0.03220775,0.03822168,0.04252797,0.03756216,0.03638801,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,4.51045E-6,1.766935E-5,4.499285E-5,1.0312075E-4,1.9849975E-4,3.2736475E-4,4.482323E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,wind,electricity,wind,0.0,0.0056412,0.0314063,0.0952055,0.1294476,0.1987105,0.27203120000000003,0.3511031,0.4311996,0.4295492,0.46609880000000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.6638E-4,0.00218114,0.00736638,0.01920308,0.04160588,0.0803249,0.12259104000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Canada,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,8.11866E-5,3.411486E-4,7.651786E-4,0.0014341765999999999,0.0023824526,0.0037284426,0.004905176000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00326274,0.00726427,0.0125535,0.0186927,0.025056,0.0314104,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,biomass,electricity,biomass (conv),0.0072234,0.0074233,0.0114243,0.0163225,0.0177524,0.0295478,0.0439211,0.0607204,0.0762585,0.0890029,0.0990459,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00224218,0.00473224,0.00775774,0.0111427,0.0146518,0.0182275,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,coal,electricity,coal (conv pul),1.548E-4,0.00896761,0.0108828,0.0234072,0.0300555,0.0360255,0.0415552,0.0473892,0.0531159,0.0583671,0.0634426,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,gas,electricity,gas (CC),0.0,0.0,0.0,0.0012726,0.00789369,0.0210044,0.0429475,0.0778975,0.122422,0.172266,0.22191,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,gas,electricity,gas (steam/CT),0.0129179,0.0429926,0.0582957,0.0764306,0.0826873,0.0949103,0.103965,0.109347,0.109815,0.107546,0.10382,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,geothermal,electricity,geothermal,0.002898,0.00948961,0.0117864,0.0138852,0.0218414,0.032369,0.0357069,0.0357294,0.0357437,0.0357732,0.0357666,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,hydro,electricity,hydro,0.049193,0.0743529,0.084477,0.0850763,0.0907238,0.0963713,0.102019,0.107666,0.113314,0.118961,0.124609,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109875,0.0310221,0.0580266,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.010658,0.0238616,0.0425348,0.0680142,0.0912407,0.108031,0.126933,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,refined liquids,electricity,refined liquids (steam/CT),0.124963,0.232951,0.223787,0.22262,0.19306,0.184223,0.173843,0.15509,0.130021,0.104237,0.085564,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00793294,0.0140101,0.0331036,0.0637825,0.0962711,0.12729,0.158372,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,1.43539E-5,2.01855E-4,0.00107982,0.00370133,0.00913462,0.0178086,0.0297673,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,solar,electricity,PV,0.0,1.345E-4,1.196E-4,0.0023835,0.0124469,0.0296808,0.050878900000000005,0.0801096,0.1153619,0.1504486,0.17814419999999997,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.15431E-5,9.69117E-5,4.101217E-4,0.0012537557,0.0029420157,0.0056489457,0.009430272600000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,wind,electricity,wind,0.0,0.0013909,0.00251391,0.0132457,0.04505,0.0993367,0.1505937,0.1994174,0.2455968,0.27620480000000003,0.2876229,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.29833E-4,0.001556403,0.008108823,0.027384422999999998,0.06489672299999999,0.12000438999999999,0.18922982,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central America and Caribbean,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.1621E-5,3.17341E-4,0.001126646,0.002997736,0.006118806,0.010301296,0.015247895000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.64141E-4,9.40883E-4,0.00168186,0.00249147,0.00314498,0.00365601,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,biomass,electricity,biomass (conv),0.0,0.0,0.0,6.55197E-4,0.00172197,0.00265976,0.00432179,0.00611328,0.00750407,0.00808002,0.00836712,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0120829,0.0259028,0.0396258,0.0522693,0.0618487,0.0686077,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,coal,electricity,coal (conv pul),0.257194,0.204724,0.264497,0.307784,0.365536,0.393831,0.41758,0.430548,0.431408,0.418193,0.39705,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,gas,electricity,gas (CC),0.025709,0.0,0.0,0.0,0.0519193,0.11789,0.236497,0.394009,0.5597,0.69213,0.783727,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,gas,electricity,gas (steam/CT),0.293909,0.255239,0.295482,0.418455,0.413848,0.456117,0.488962,0.487873,0.463017,0.434633,0.407626,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00616799,0.0138288,0.0236621,0.0333748,0.0417447,0.047477,0.0470328,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,hydro,electricity,hydro,0.187164,0.207216,0.212854,0.204458,0.22609,0.247721,0.269353,0.290984,0.312616,0.334247,0.355879,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0520347,0.0908096,0.133382,0.174357,0.211442,0.239193,0.258719,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,nuclear,electricity,Gen_II_LWR,0.0,0.00977756,0.00896394,0.0100368,0.00927538,0.00884033,0.00820578,0.00733744,0.00624745,0.00501836,0.00378926,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00188777,0.00251564,0.00397519,0.00507613,0.00552556,0.0049887,0.00481199,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,refined liquids,electricity,refined liquids (steam/CT),0.110023,0.0431206,0.00654116,0.0117395,0.00489636,0.00427353,0.00377802,0.00310913,0.00254278,0.00209417,0.00218155,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00184628,0.0124195,0.0321995,0.050502,0.0618269,0.070558,0.082631,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,8.64299E-6,3.97736E-5,1.42547E-4,4.09516E-4,9.89213E-4,0.00187459,0.00293979,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,solar,electricity,PV,0.0,0.0,2.87998E-5,2.23199E-4,0.003864119,0.014065518999999999,0.038176419,0.07105071900000001,0.10403511900000001,0.12859842,0.1420501,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,2.38827E-6,7.25851E-6,1.985681E-5,4.937841E-5,1.1127371E-4,2.0621700999999998E-4,3.2072274E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,wind,electricity,wind,0.0,0.0,3.23998E-5,0.00105839,0.00954231,0.02353561,0.04736541,0.07765541,0.11058151,0.13781432,0.15143859999999998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.32326E-9,4.078136E-8,1.9619336E-7,6.6174536E-7,1.73229536E-6,3.3822121E-6,5.498554E-6,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Central Asia,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.65298E-5,5.79253E-5,1.696493E-4,3.905613E-4,7.500363E-4,0.0011826693,0.0016115515,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.0188118,0.0376319,0.055741,0.0739461,0.0963036,0.114021,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,biomass,electricity,biomass (conv),1.44586E-6,0.01872,0.121906,0.229424,0.259556,0.31347,0.366194,0.410921,0.438127,0.461885,0.468828,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.701632,1.28953,1.75086,2.14778,2.57767,2.894,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,coal,electricity,coal (conv pul),1.69114,7.2263,11.7485,14.8819,17.7003,19.3053,20.0537,19.9866,19.3572,18.5436,17.4324,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,gas,electricity,gas (CC),0.00690796,0.0341544,0.0,0.106125,0.210792,0.314379,0.418968,0.508388,0.587527,0.689007,0.767397,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,gas,electricity,gas (steam/CT),0.0030676,0.0501501,0.332899,0.463401,0.387403,0.385943,0.3869,0.359299,0.315865,0.285035,0.254185,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,geothermal,electricity,geothermal,2.05199E-4,4.14E-4,4.49998E-4,4.5E-4,0.0681445,0.113016,0.113035,0.113048,0.113056,0.113044,0.11301,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,hydro,electricity,hydro,0.456446,1.42964,2.56154,4.01311,4.01308,4.01308,4.01308,4.01308,4.01308,4.01308,4.01308,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.489293,1.0318,1.56702,2.0413,2.51392,3.09248,3.56697,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,nuclear,electricity,Gen_II_LWR,0.0,0.191117,0.265967,0.61484,0.568199,0.541549,0.502677,0.449484,0.382712,0.30742,0.232127,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00640302,0.00914785,0.0117472,0.0134042,0.0156026,0.0198812,0.0214217,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,refined liquids,electricity,refined liquids (steam/CT),0.183375,0.182675,0.0541113,0.035915,0.0192171,0.0174648,0.0157119,0.0143464,0.0138255,0.0132427,0.0133084,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0510121,0.362491,0.737438,1.01983,1.2634,1.64612,1.98671,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,solar,electricity,CSP,0.0,0.0,7.19997E-6,9.71999E-5,9.71999E-5,9.71999E-5,9.71999E-5,9.71999E-5,9.71999E-5,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,2.12885E-4,0.00100547,0.00330766,0.00882227,0.0207135,0.0443682,0.072333,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,solar,electricity,PV,7.19997E-6,3.103E-4,0.00252469,0.16122,0.386766,0.862333,1.4248319999999999,1.877195,2.226016,2.443851,2.486481,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.64999E-4,5.12792E-4,0.001304349,0.0030147489999999997,0.006575849,0.013690539,0.02212856,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,wind,electricity,wind,7.19997E-6,0.0073015,0.160644,0.668767,1.149213,1.793549,2.45399,3.01413,3.488518,3.3531519999999997,3.261802,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,0.00144455,0.00843429,0.02806039,0.06631549,0.13289449,0.24902394,0.37246919999999994,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",China,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,0.00100275,0.0033398100000000003,0.0076115900000000005,0.01377281,0.02233452,0.03566722,0.04769377,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.77162E-4,8.18667E-4,0.00138699,0.00207726,0.0028345,0.00364105,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,biomass,electricity,biomass (conv),9.86402E-4,0.00181081,0.0087012,0.00493558,0.00475717,0.0060004,0.00707212,0.00833234,0.00950223,0.0103256,0.011016,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00271688,0.00579847,0.00946317,0.0137086,0.0183323,0.0231749,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,coal,electricity,coal (conv pul),0.0133488,0.00888843,0.014742,0.0255239,0.0266107,0.0342823,0.0414864,0.0488275,0.0563649,0.0637877,0.071201,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,gas,electricity,gas (CC),0.00176042,0.0144739,0.0151573,0.0359444,0.035937,0.0575701,0.082831,0.112071,0.144153,0.17987,0.217938,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,gas,electricity,gas (steam/CT),0.014436,0.0121626,0.0279347,0.0286934,0.0271714,0.0390687,0.0512882,0.0639503,0.0761868,0.0887261,0.0998277,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,2.16707E-4,0.0021211,0.00509145,0.00917018,0.0141145,0.0194608,0.0246909,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Colombia,hydro,electricity,hydro,0.0989892,0.143291,0.145444,0.174845,0.184503,0.194161,0.203819,0.213477,0.223135,0.232793,0.242451,0.0,0.0,0.0,EJ,
