CO2 emissions by subsector
scenario,region,sector,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,refining,biomass liquids,0.0,0.0,0.0,0.0,0.017471509,0.016240341999999998,0.05203848400000001,0.10264874299999999,0.10164399079999997,0.13936262545955,0.11510835366629998,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,refining,coal to liquids,0.0,0.0,0.0,0.0,0.0,0.0,0.00109207,0.00460953252,0.0057108950377699995,7.1499232E-4,3.0628730129999998E-6,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,refining,gas to liquids,0.0,0.0,0.0,0.0,0.0,0.0,0.00281549,0.01475939,0.02418883,0.009598985,2.627395E-4,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,refining,oil refining,0.333088,0.411845,0.479941,0.616945,0.6463072,0.6022571999999999,0.7052840000000001,0.9064827000000002,1.1226833,1.3112197,1.0119053,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,regional biomass,regional biomass,-2.328,-3.4766,-3.85305,-4.5087,-5.67247,-6.44317,-8.23705,-10.8314,-14.4005,-18.0428,-13.448,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,regional biomassOil,regional biomassOil,0.0,0.0,0.0,0.0,-0.00708679,-0.00662289,-0.0155588,-0.0284205,-0.0408316,-0.0401264,-0.0343767,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,regional corn for ethanol,regional corn for ethanol,0.0,0.0,0.0,0.0,-0.00186412,-0.0016924,-0.0030929,-0.00537884,-0.00482004,-4.16682E-4,-2.47829E-5,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,resid heating,gas,0.419229,1.07419,1.45784,1.70289,1.7884,1.70812,1.74772,1.75866,1.60793,1.08347,0.328762,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,resid heating,refined liquids,0.739054,0.314698,0.210751,0.310699,0.290045,0.344068,0.383984,0.419934,0.468923,0.412843,0.130254,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,resid others,biomass,0.103017,0.171375,0.189667,0.210848,0.215798,0.11091,0.0634001,0.0353137,0.00905618,0.00109944,7.00694E-5,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,resid others,coal,0.00342888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,resid others,gas,0.463474,1.18755,1.6117,1.88261,1.95313,1.35663,1.42885,1.32889,0.737066,0.196175,0.0220173,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,resid others,refined liquids,0.322616,0.137375,0.0919985,0.135628,0.117003,0.0843091,0.080164,0.0663495,0.0357299,0.00985221,9.32585E-4,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_aviation_intl,International Aviation,0.363018,0.740714,0.686646,0.663476,0.752596,0.789711,0.946272,1.11423,1.17803,1.02714,0.678359,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_freight,Freight Rail,0.0190119,0.0341118,0.0375966,0.056685,0.0600015,0.0478142,0.0500242,0.0500225,0.0394285,0.0242131,0.00759965,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_freight_road,Heavy truck,0.24898,0.446723,0.492365,0.742341,0.819351,0.853425,0.93554,0.995548,1.0418543,0.970537,0.5724098718,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_freight_road,Light truck,0.109818,0.197037,0.217168,0.327425,0.353267,0.36576569999999997,0.3989309,0.41653419999999997,0.4203323,0.2964421,0.16012783103,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_freight_road,Medium truck,1.06595,1.91255,2.10796,3.17818,3.49714,3.643962,3.996321,4.250395,4.464444,4.218482,2.49957285,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_pass,Domestic Aviation,0.0225615,0.0460345,0.0426731,0.0412344,0.0500932,0.0504872,0.0637506,0.0778106,0.0750432,0.0494771,0.0187373,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_pass,Passenger Rail,0.0227164,0.0407601,0.0449251,0.0677317,0.076714,0.0785663,0.0902486,0.100299,0.0979423,0.0745913,0.0365516,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_pass_road,Bus,0.452051,1.068144,1.6410719999999999,1.773676,2.385356,2.714356,2.5210030000000003,2.6172799999999996,2.7542479999999996,2.5587940000000002,1.7826409999999997,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_pass_road_LDV,2W and 3W,0.895723,1.6320045,1.8436333999999999,2.7118456,2.1890058,1.3807346,1.4116548,1.1857191999999999,0.5581661,0.027570036000000003,6.03431817E-7,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_pass_road_LDV_4W,Car,0.547908,1.128716,1.5068169999999999,1.8748939999999998,1.4967635799999999,1.276222,1.25478624,1.184580928,1.035912115,0.90256549,0.5807679500000001,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_pass_road_LDV_4W,Large Car and Truck,0.168444,0.3470012,0.463243,0.5764009999999999,0.46734595999999995,0.403105705,0.44494224,0.479909315,0.48832817300000003,0.44092953,0.29249767000000004,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_pass_road_LDV_4W,Mini Car,0.156935,0.32329450000000004,0.431597,0.5370185,0.430652706,0.41318698200000004,0.567968627,0.680770745,0.7782105549999999,0.81553197,0.5608148299999999,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Pakistan,trn_shipping_intl,International Ship,0.112632,0.126283,0.275471,0.24374,0.253838,0.237203,0.248815,0.256623,0.238629,0.189447,0.125463,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,biomass,0.0,0.0,0.0,0.0,0.00515334,0.03133394,0.087037949,0.18216594730000002,0.343833668065,0.596056000249311,0.703119,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,coal,0.0,0.0,0.0,0.0,0.0,0.0494027,0.158648,0.283227,0.329095,0.215172,0.05866,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,gas,0.0,0.0,0.0,0.0,0.0203176,0.05937629999999999,0.1023906,0.16904648,0.23964349510000002,0.24010825640599998,0.155559000477748,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,H2 forecourt production,gas,0.0,0.0,0.0,0.0,0.0163238,0.27226,0.658831,0.730119,0.359414,0.0983064,0.0174204,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,N fertilizer,gas,4.67654,4.4106,4.6955,5.21778,5.311091,5.238368919999999,4.7052348,3.2121234000000003,1.4328435899999998,0.5608203186999999,0.38193893949900004,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,agricultural energy use,biomass,0.796219,0.272467,0.157895,0.129975,0.1385739,0.1473218,0.164245,0.15781154,0.1174844,0.03026612,4.5243149999999995E-4,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,agricultural energy use,coal,0.620529,0.13599,0.0834234,0.105135,0.10417649999999999,0.07507536,0.0426151,0.018311479999999998,0.0100973,0.00148495,1.4339903000000001E-5,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,agricultural energy use,gas,0.32455,0.326332,0.32871,0.658014,0.657025,0.5520757000000001,0.45871280000000003,0.3574793,0.2627182,0.1326172,0.002299486,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,agricultural energy use,refined liquids,11.8326,3.41146,2.4425,2.70915,2.652851,2.276845,2.028805,1.7463374999999999,1.385649,0.5921681999999999,0.013804822000000001,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,alumina,biomass,0.0,0.00445526,0.300113,0.00189339,0.002136535,0.001984639,0.0018827384,0.0021528349,0.0026233558,0.0028503738,0.00287242,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,alumina,coal,0.0,0.0,2.91984E-4,0.195559,0.2206725,0.2049832,0.190701277,0.1684541893,0.14230423740000003,0.1218777734,0.10661994050000001,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,alumina,gas,0.0,0.0216671,0.329073,0.435881,0.49195650713822997,0.45698320678624,0.4242755262197001,0.36323617226603994,0.28387128418912,0.2232425055522,0.184435591748537,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,alumina,refined liquids,0.0,0.384979,0.199266,0.00134687,0.001519829,0.001411771,0.0013320807999999996,0.0014282757,0.0016242371000000002,0.001710586,0.00170192313,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,backup_electricity,gas,0.0,0.0,0.0,0.0,0.0239087,0.0912509,0.215705,0.395717,0.665911,1.12575,1.34981,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,cement,cement,11.0645,6.596,6.025,6.025,5.71018,4.71264,4.75866,3.2097071999999995,1.4305633100000004,0.6100757081999999,0.32892070129999995,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,chemical energy use,biomass,0.0,0.0,0.0259946,0.054878,0.055025862999999994,0.052785436,0.04879072400000001,0.037909513,0.026448631900000002,0.01887904101,0.01749457958227,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,chemical energy use,coal,0.50968,0.0182855,0.229699,0.193128,0.19344837,0.18556594999999998,0.16386698,0.10946175999999999,0.0511115077,0.01702034273,0.01413905136719,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,chemical energy use,gas,0.943987,0.0,0.0,0.949751,0.9518438,0.9130675,0.8396346399999999,0.6232406699999999,0.35966683,0.194621477,0.08049569603,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,chemical energy use,refined liquids,3.02256,4.72911,4.87925,6.91891,6.9105517,6.6213756,6.150394100000001,4.750041899999999,2.8902430000000003,1.3437392899999998,0.8186742696,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,chemical feedstocks,coal,0.0,0.0,0.295978,0.21027,0.208089,0.00399256,0.00175057,7.53031E-4,1.27773E-4,8.02364E-6,8.27665E-7,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,chemical feedstocks,gas,10.072,10.3938,17.7102,16.7792,18.2369,7.42032,5.06693,3.0753,0.829959,0.0737334,0.00916938,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,comm heating,biomass,0.742592,0.535497,0.729594,0.811047,0.853087,0.773025,0.46461,0.288515,0.0921254,0.0111894,6.56978E-4,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,comm heating,gas,5.2288,2.12597,1.61615,1.15607,1.14803,1.61535,1.86033,1.89238,1.22389,0.283101,0.0246536,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,comm others,biomass,0.0825102,0.0594987,0.0810658,0.0901163,0.0861023,0.0402724,0.0187893,0.00877487,0.00176322,1.57535E-4,8.7958E-6,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,comm others,coal,31.6881,3.11978,2.82609,1.58275,1.31845,0.0679614,0.0292992,0.011933,0.00199136,1.58797E-4,8.40543E-6,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,comm others,gas,0.580979,0.23622,0.179572,0.128452,0.118232,0.0792249,0.0668233,0.0494258,0.0194631,0.00329965,2.75931E-4,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,comm others,refined liquids,4.25078,0.71872,1.37919,1.99945,1.59149,1.06182,0.814346,0.572056,0.243635,0.0495537,0.00411216,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,construction energy use,biomass,0.0,0.0038502,0.0048139,0.0019251,0.001858528,0.001647928,0.001365101,9.97779E-4,6.601350999999999E-4,1.319653E-4,1.2360456000000001E-6,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,construction energy use,coal,0.0079989,0.0274256,0.0605678,0.0777095,0.0742536,0.05277405,0.028944869999999998,0.01155699,0.006275539,7.7917E-4,6.4086301E-6,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,construction energy use,gas,0.256192,0.227065,0.375668,1.34397,1.2923360000000002,1.065552,0.8467652999999999,0.6252013,0.4451873,0.2093701,0.003065841,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,construction energy use,refined liquids,6.27567,0.607959,0.564474,0.91563,0.8655379999999999,0.7282127,0.6187908,0.5043433,0.3837997,0.1445544,0.002850338,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,district heat,biomass,3.71906,2.23946,2.43786,2.1414,4.72602,7.53604,5.84379,4.34978,2.25404,0.511377,0.0167022,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,district heat,coal,46.8302,18.2745,15.4064,11.9819,24.1154,6.74517,4.70165,2.99049,1.23756,0.241362,0.00732957,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,district heat,gas,34.2141,35.934,37.0007,25.9988,55.5131,47.0045,42.8249,34.0995,19.7283,5.08894,0.181994,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,district heat,refined liquids,13.4278,7.38586,6.08146,4.91248,8.9603,12.7725,13.517,12.8537,10.6735,4.17722,0.169192,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_biomass (IGCC CCS),biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.037256688999999996,0.080998423,0.15080841099999998,0.277151847,0.49817019100000004,0.24435758507,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_biomass (IGCC),biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.07193443399999999,0.036783523,0.010636074,3.9395643999999997E-4,2.605424641E-6,4.1134859999999996E-9,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_biomass (conv CCS),biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.1247088,0.23873980000000003,0.4073979,0.6425704999999999,0.65932174,0.13112504539999997,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_biomass (conv),biomass (conv),0.0,0.0,0.0,0.0,0.33928967,0.27926043,0.06340575500000001,0.01203214427,2.8951782219999996E-4,1.5349898620000002E-6,3.0446029999999997E-9,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_coal (IGCC CCS),coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.20106432999999999,0.3557601,0.52788244,0.7124513299999999,0.498991816,0.051137171179999996,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_coal (IGCC),coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.347481,0.17537234999999998,0.034965155,8.333848790000001E-4,5.317496015E-6,1.5064991E-8,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_coal (conv pul CCS),coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.4053218,0.6449280999999999,0.8624459999999999,1.0091113999999999,0.38346499,0.0255410308,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_coal (conv pul),coal (conv pul),71.80231,59.696340000000006,57.00561,54.76823,58.6623034,14.53996088,3.317134834,0.4795293292,0.010007026005000001,5.4360408488000005E-5,1.31065199E-7,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_gas (CC CCS),gas (CC CCS),0.0,0.0,0.0,0.0,0.0,3.2919955,5.290558900000001,7.2126578,8.7213665,5.98680772,0.506565861,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_gas (CC),gas (CC),0.0,0.0,0.0,0.0,3.6497155,4.15536855,3.7723570299999998,2.455797606,0.26848277759999994,0.0034022471654999997,1.3213999342999998E-5,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_gas (steam/CT),gas (steam/CT),88.47746000000001,76.36537,84.50363999999999,85.61937,68.620171,21.0323529,8.03914817,2.206020178,0.12089029630000002,0.0013133951482,4.547799243E-6,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_refined liquids (CC CCS),refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.231932,0.180821586,0.204319328,0.250257138,0.3454616258,0.09736309162000001,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_refined liquids (CC),refined liquids (CC),0.0,0.0,0.0,0.0,0.26913911,0.104659523,0.0480810292,0.025344910059999996,0.0035190481919999995,7.975002618E-5,3.875998E-7,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,elec_refined liquids (steam/CT),refined liquids (steam/CT),37.51839,4.574758,1.845928,2.0288354,0.76708073,0.27100341,0.11782340799999999,0.0476656424,0.0060601448470000005,1.664584681E-4,7.906538419999999E-7,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,gas pipeline,gas pipeline,25.3828,23.2128,22.6319,19.2812,20.9201,16.6877,15.7651,14.644,12.3881,7.18116,1.2427,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,gas processing,biomass gasification,0.0,0.0,0.0,0.0,0.0013497,0.00192766,0.00145096,9.92617E-4,2.16964E-4,4.31745E-6,7.15598E-10,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,gas processing,coal gasification,0.0,0.0,0.0,0.0,0.0315333,0.00654152,0.00378384,0.00170954,1.64343E-4,1.37386E-6,1.28822E-10,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,iron and steel,BLASTFUR,36.0137,27.8376,31.3392,46.4789,46.55084539,32.84774019,16.454266250000003,4.808389839999999,1.7457396689999998,0.63203711403,0.15080785947079,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,iron and steel,EAF with DRI,13.6517,9.62906,9.26626,9.49978,9.612829999999999,7.5535756,4.146633400000001,1.6180244999999998,0.42033805,0.147201327,0.026658653666799998,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,iron and steel,EAF with scrap,0.220278,0.0716137,0.0378897,0.01288,0.01361382,0.016319979999999998,0.02160221,0.02400547,0.02377862,0.02359729,0.023618800000000002,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,mining energy use,biomass,0.0,0.0057776,0.0086641,0.0192556,0.1253874,0.23620184,0.41872481,0.4947334,0.38657840000000004,0.09725829999999999,0.0019800561,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,mining energy use,coal,0.0,0.461681,0.0582828,0.0994211,0.6935072,0.7819273999999999,0.8962277000000001,0.8112699999999999,0.5257807,0.0830824,0.0015470758,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,mining energy use,gas,0.0,0.695462,0.621756,0.719833,0.8074140000000001,0.696108,0.67292,0.6282542,0.5078028,0.2815614,0.006524569000000001,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,mining energy use,refined liquids,0.0,0.712976,1.10351,1.10844,1.0788959999999999,0.810315,0.5814153000000001,0.41632079999999994,0.3315559,0.1426376,0.004282346,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,other industrial energy use,biomass,0.131466,2.41364,1.9535639999999999,3.0269500000000003,3.0696783,2.9276866999999998,2.78877,2.1742480999999994,1.2755697,0.267761943,0.0015082726710000003,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,other industrial energy use,coal,21.0658,11.275870000000001,11.00182,8.97244,9.020070400000002,8.6008259,7.58800268,4.87353047,1.962329401,0.1408989451,4.8580718380000006E-4,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,other industrial energy use,gas,17.4574,21.04526,24.00324,25.04797,25.357329,24.183071,23.01835,18.488416,11.794367000000001,6.70390535,0.11725157819999998,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,other industrial energy use,refined liquids,15.2368,9.353819999999999,10.982096,12.133431,12.238960700000002,11.663533000000001,11.505253000000002,10.341452599999998,7.759303259999999,3.4970390619999994,0.05374705508800001,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,other industrial feedstocks,coal,0.0,0.780518,0.0137128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,process heat cement,biomass,0.0716819,0.0398772,0.0376169,0.0376169,0.037318052,0.030089408,0.030253813,0.029472317999999997,0.0232691634,0.017762535800000003,0.01264068349,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,process heat cement,coal,0.595583,0.331322,0.312542,0.312542,0.310069591,0.24985759600000002,0.251082845,0.16593077900000003,0.070340897,0.027148850999999998,0.012284913500000001,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,process heat cement,gas,3.00939,1.67411,1.57923,1.57923,1.56640569,1.2624447,1.26987198,1.30163804,1.1742459200000002,0.9563779079999999,0.705917303,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,process heat cement,refined liquids,1.46605,0.815559,0.769337,0.769337,0.6215759399999999,0.55977397,0.5729871,0.79485323,0.99224469,0.9016647339999999,0.6935985658,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,refining,biomass liquids,0.0,0.0,0.0,0.0,0.14057542,0.7472103600000001,0.7421531950000001,0.541161416,0.2824809324,0.3605157208399901,1.2283711571958973,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,refining,coal to liquids,0.0,0.0,0.0,0.0,0.0,0.009686740000000001,0.010520815999999999,0.0166402538,0.0213007610522,0.0076728911999999995,3.256502892700001E-5,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,refining,gas to liquids,0.0,0.0,0.0,0.0,0.0,0.0179157,0.02538913,0.050153420000000004,0.07268117999999998,0.03653766,7.282203999999999E-4,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,refining,oil refining,35.9782,10.2387,7.49691,8.41659,8.284421,8.940502,8.761837,8.526206000000002,7.8309310000000005,6.314120999999999,4.261369,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,regional biomass,regional biomass,-11.7284,-6.65862,-6.68455,-7.34908,-10.7211,-16.8051,-16.4998,-17.0038,-19.4534,-24.3553,-33.3973,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,regional biomassOil,regional biomassOil,0.0,0.0,0.0,0.0,-0.0265077,-0.0591072,-0.0633888,-0.0719007,-0.0772597,-0.0720602,-0.0518462,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,regional corn for ethanol,regional corn for ethanol,0.0,0.0,0.0,0.0,-0.037079,-0.0822489,-0.0867499,-0.0955901,-0.0774834,-0.00612413,-2.00769E-4,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,resid heating,biomass,5.56641,0.975681,0.852638,0.930624,0.941026,0.820161,0.454694,0.280564,0.117848,0.022331,0.00142882,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,resid heating,gas,14.012,11.3392,12.0223,12.5857,12.0279,16.0853,17.0626,17.1928,14.5026,5.17846,0.487932,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,resid others,biomass,0.618491,0.108408,0.094737,0.103403,0.0994527,0.0558787,0.024983,0.0114156,0.00239764,2.15056E-4,1.14382E-5,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,resid others,coal,13.5773,3.23406,1.76902,2.38041,1.99606,0.123597,0.0510618,0.0203476,0.00354923,2.84134E-4,1.43268E-5,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,resid others,gas,14.0056,11.334,12.0169,12.5799,11.6652,9.32809,7.52731,5.43655,2.22741,0.377085,0.0299328,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,resid others,refined liquids,7.27991,5.19431,3.87173,6.69574,5.36491,4.2998,3.16008,2.17196,0.966882,0.197427,0.0156066,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,trn_aviation_intl,International Aviation,5.13209,2.92491,3.23642,2.86668,2.8465,2.84501,3.02535,3.11309,2.90408,2.28368,1.38353,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,trn_freight,Domestic Ship,3.79593,1.00907,0.516023,0.473363,0.447773,0.332112,0.314766,0.280768,0.179173,0.0691073,0.0128245,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,trn_freight,Freight Rail,1.95376,1.35997,1.66001,1.77887,1.81307,1.66155,1.72999,1.7174,1.34626,0.545512,0.0185423,0.0,0.0,0.0,MTC,
"1p5C,date=2021-15-10T17:00:31+17:00",Russia,trn_freight_road,Heavy truck,6.074325,4.0744789,4.9847999000000005,5.333094399999999,5.31922332,5.22272216,5.229775150000001,4.9246148,4.144114330000001,2.525533268,1.21133459962223,0.0,0.0,0.0,MTC,
