industry final energy by tech and fuel
"Ref,date=2021-6-7T08:31:10-07:00",USA,mining energy use,coal,delivered coal,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,mining energy use,electricity,elect_td_ind,electricity,0.12085,0.0996687,0.121561,0.140859,0.1479594,0.1600938,0.1766604,0.18995841000000002,0.19655040000000001,0.201409,0.20454090000000003,0.20820709999999998,0.2124027,0.2153951,0.21776990000000002,0.2198585,0.2218771,0.2229392,0.22270689999999999,0.2212758,0.2185356,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,mining energy use,gas,wholesale gas,gas,0.0,0.0645063,0.0770643,0.102515,0.10438529999999999,0.1023578,0.10097,0.10080593,0.10218721,0.10197260999999999,0.10019628,0.09808089,0.09735363,0.09745459000000001,0.09746358,0.09674355000000001,0.09530754,0.09386119000000001,0.09297396,0.09216658,0.09031449999999999,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,mining energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,4.68275E-4,0.002001269,0.004727994,0.0078123055,0.010199465000000001,0.012864786,0.015361495,0.017652091,0.020125860000000002,0.02279714,0.02536625,0.027685869999999998,0.029737979999999997,0.031721479999999996,0.03389445,0.036048960000000005,0.03757747,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,mining energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,0.110134,0.1109038,0.1084821,0.1030329,0.09807123000000001,0.09809637,0.09935039000000001,0.10284482,0.10734354000000002,0.11136615999999999,0.11455684000000001,0.11703205,0.11908212,0.12100158,0.12291374,0.12476646999999999,0.12647027,0.12860044,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,biomass,delivered biomass,biomass,0.498653,0.945736,0.816961,0.831611,0.8737946,0.9583393,1.0168064,1.0462103,1.0488046,1.05067806,1.04792366,1.031315811,1.0032358000000001,0.97274612,0.9479252,0.92656666,0.9072721,0.88977007,0.87326456,0.8567054199999999,0.8426355699999999,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,biomass,delivered biomass,biomass cogen,1.11397,0.612612,0.56718,0.579312,0.6066462,0.6604251000000001,0.6829657,0.6630962,0.6200345,0.59233775,0.57257468,0.544668743,0.509194755,0.47488764,0.44787513999999995,0.42595222000000005,0.40752701999999996,0.39271952,0.38080228000000005,0.37049216,0.36353956000000004,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,coal,delivered coal,coal,0.644593,0.409948,0.331659,0.220588,0.2320185,0.2556036,0.2713289,0.2788911,0.28247185999999996,0.28711313,0.292081835,0.29638357800000004,0.298665134,0.298786576,0.297399268,0.29448795699999997,0.290399413,0.285546785,0.28001392,0.273826922,0.268171901,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,coal,delivered coal,coal cogen,0.359582,0.294898,0.29484,0.228341,0.2367517,0.2529838,0.24916639999999998,0.21624524,0.17856513000000002,0.15981033,0.15295036499999998,0.148349174,0.142327811,0.135065932,0.127392151,0.11941523400000001,0.11125829000000001,0.103791185,0.09707830699999999,0.09102511799999999,0.086626826,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,electricity,elect_td_ind,electricity,1.87944,2.2199,2.08361,1.98772,2.0313250000000003,2.289959,2.546139,2.861777,3.1534917,3.3575432000000003,3.50943283,3.6653153800000005,3.8232874699999995,3.9633774300000004,4.083632000000001,4.1856819,4.27815985,4.35108938,4.40135019,4.4283399,4.4309942,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,gas,wholesale gas,gas,3.56631,3.30344,2.80971,3.03367,3.1794320000000003,3.446588,3.623226,3.7078290000000003,3.7493482,3.8198202000000006,3.8841269499999997,3.92240899,3.96486185,4.0159123999999995,4.0654078,4.1003359,4.11494238,4.11137096,4.10320772,4.0896501999999995,4.0537197,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,gas,wholesale gas,gas cogen,1.42694,1.08783,1.26003,1.39789,1.4467021,1.5176386000000002,1.5053894999999997,1.3662896,1.2078662,1.1433005,1.1248771499999999,1.103142592,1.08734248,1.08044465,1.07742137,1.07260234,1.05995656,1.04296333,1.03071138,1.02155735,1.00858016,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,8.60649E-4,0.004712617,0.013902092,0.036509364,0.065691027,0.08724264300000001,0.1054873377,0.12273931335,0.13809945499999998,0.14936011700000001,0.15580235199999998,0.158858326,0.160258444,0.160650009,0.16051379300000002,0.15992168499999998,0.15840479100000002,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,hydrogen,H2 enduse,hydrogen cogen,0.0,0.0,0.0,0.0,0.00137686,0.00685036,0.01967025,0.05187933,0.094877916,0.125990518,0.1510486839,0.1718315457,0.19013199050000001,0.204386544,0.211985848,0.214971798,0.214193364,0.21176701400000003,0.21100954500000002,0.211237352,0.20915665900000002,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,refined liquids,refined liquids industrial,refined liquids,1.7008,0.801824,0.7031,0.274655,0.2857221,0.30979569999999995,0.3215064,0.3187735,0.31426,0.31861591999999994,0.32963188599999993,0.34635867,0.366118781,0.38529845500000004,0.401436782,0.41431545000000003,0.42582862899999996,0.436471611,0.445905542,0.45424564999999995,0.46304734000000003,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial energy use,refined liquids,refined liquids industrial,refined liquids cogen,0.0783504,0.214704,0.11425,0.120787,0.12371294000000001,0.13168171,0.13175903,0.12132008999999999,0.11044673,0.10768475,0.110848129,0.1176768394,0.12667284,0.135698647,0.143357371,0.14983607300000001,0.155773612,0.161641434,0.167585983,0.17342514099999998,0.18030564300000002,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,other industrial feedstocks,refined liquids,refined liquids industrial,refined liquids,0.818991,1.19766,0.823135,0.974877,1.01826,1.14229,1.27832,1.48933,1.73396,1.92779,2.1007,2.30479,2.54782,2.80019,3.03718,3.26806,3.50975,3.75776,4.00502,4.24399,4.46683,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,process heat cement,biomass,delivered biomass,biomass,0.00317702,0.00453728,0.00294442,0.00294442,0.0036322890000000004,0.004274135,0.004734291,0.005079192,0.005271237,0.0053761780000000006,0.0053322313,0.00513665722,0.0048772075,0.004637564249999999,0.004475469,0.0043729614,0.0042978558,0.0042301771,0.0041673772,0.0041068583,0.0040450851999999995,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,process heat cement,coal,delivered coal,coal,0.209682,0.299458,0.194335,0.194335,0.2369617,0.2771267,0.30309010000000003,0.3186172,0.3305512,0.34374392,0.35166794,0.354072864,0.354058982,0.353191704,0.352569899,0.35163018,0.349273428,0.345087764,0.33948057200000004,0.332868312,0.32527081700000005,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,process heat cement,gas,wholesale gas,gas,0.00953095,0.0136117,0.00883335,0.00883335,0.01050068,0.01180277,0.01262276,0.013005609999999999,0.013275664,0.013756253000000001,0.013991211100000001,0.0139199199,0.013916444,0.0141079356,0.0144444359,0.0147987833,0.0150490908,0.0151746278,0.015291078299999998,0.0154091406,0.015300441199999999,EJ,
"Ref,date=2021-6-7T08:31:10-07:00",USA,process heat cement,refined liquids,refined liquids industrial,refined liquids,0.0953099,0.136117,0.0883339,0.0883339,0.0636108,0.06542376,0.0672474,0.07185620000000001,0.07531929,0.07716842,0.083018756,0.09325196200000001,0.10521851400000001,0.117007107,0.127524641,0.13699192000000002,0.146609702,0.155959793,0.165085628,0.17386204300000002,0.181886608,EJ,
industry final energy by tech and fuel
scenario,region,sector,subsector,input,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,N fertilizer,gas,wholesale gas,gas,0.0,9.41029E-5,0.0,0.0,0.00321374,0.003671144,0.004006625999999999,0.0037098140000000005,0.0025537526099999996,6.383387067000001E-4,5.537783762999999E-6,1.9544839499999998E-5,2.870287715E-5,2.100817255E-6,5.509689040000001E-7,1.46627949E-7,1.62961917E-7,2.2715665500000002E-7,2.46975997E-7,2.98505061E-7,3.7615158E-7,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,N fertilizer,gas,wholesale gas,gas CCS,0.0,0.0,0.0,0.0,0.0,3.00017E-4,0.001384419,0.002954727,0.004235223999999999,0.004402207,0.0032585316999999996,0.0049062882,0.01123193452,0.0093546756,0.009528875099999999,0.0108440664,0.01202799102,0.013036914,0.013481457399999999,0.013788598500000002,0.0139136612,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,N fertilizer,refined liquids,refined liquids industrial,refined liquids,6.03441E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,agricultural energy use,biomass,delivered biomass,biomass,0.0,0.0217475,0.026237,0.0312804,0.027177510000000002,0.019099349999999998,0.010812042000000001,0.005351813,0.003907583,0.001522548,1.1556961E-5,3.7479783999999996E-5,1.2744438E-4,4.8815192000000005E-5,5.4768119999999996E-5,6.046606E-5,7.041771E-5,7.912519E-5,7.43641E-5,7.082072E-5,6.914209E-5,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,agricultural energy use,electricity,elect_td_ind,electricity,0.00103181,9.91701E-4,0.0012805,0.0028926,0.00492601,0.01042166,0.01876714,0.026857062,0.03357382,0.04376436,0.05473603,0.060161769999999996,0.06507246,0.07075624,0.07491386,0.07796577,0.07985713,0.08146827000000001,0.08242145000000001,0.0829339,0.08308599,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,agricultural energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,2.30055E-5,8.279110000000001E-5,2.4150149999999998E-4,4.8461662E-4,7.671012E-4,0.0012806596000000002,0.001733245,0.0018951054000000001,0.002147296,0.0023434470000000002,0.002474133,0.002556749,0.0026205860000000003,0.002689276,0.002735596,0.0028009339999999997,0.002893779,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,agricultural energy use,refined liquids,refined liquids industrial,refined liquids,0.00630935,0.0152223,0.0108556,0.0133835,0.01745749,0.01846254,0.01868434,0.01668807,0.012913709999999998,0.00660881,1.4841949999999998E-4,4.5901380000000003E-4,0.0014250846999999999,6.632807000000001E-4,7.153265E-4,7.377875E-4,7.151869E-4,6.792057E-4,6.57606E-4,6.537016E-4,6.619929E-4,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,cement,cement,elect_td_ind,cement,0.00106375,0.00247004,0.0037238,0.0037238,0.004260751,0.004379246,0.004346791000000001,0.0032504139999999996,0.0017383067,7.0667377E-4,2.3623255400000002E-4,1.223789511E-4,5.807892389999999E-5,1.6855224699999998E-5,9.3935619E-6,9.1041756E-6,1.172176139E-5,1.5390436665E-5,1.7668576499999998E-5,1.9492088400000003E-5,2.050885351E-5,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,cement,cement,elect_td_ind,cement CCS,0.0,0.0,0.0,0.0,0.0,2.45995E-4,0.002236046,0.005832495,0.009891657,0.012244903000000001,0.012273233900000001,0.0199690108,0.03103893127,0.0335211434,0.039761041999999996,0.045576348399999994,0.0506599314,0.0552386833,0.058863575,0.06227585499999999,0.0652742048,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,construction energy use,biomass,delivered biomass,biomass,0.0,0.0,0.0,0.0,2.40825E-5,8.36029E-5,1.786935E-4,2.4979924E-4,2.351494E-4,1.091123E-4,2.9232817E-6,6.109358E-6,2.65299E-5,1.26165275E-5,1.29962008E-5,1.389491E-5,1.5450416E-5,1.6110154E-5,1.4799124000000001E-5,1.2829885E-5,1.1128401E-5,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,construction energy use,coal,delivered coal,coal,0.0,0.0,0.0,0.0,1.03243E-4,1.70659E-4,2.610599E-4,3.0233790000000005E-4,2.480426E-4,8.13982E-5,1.9296845E-6,4.0612461E-6,1.8732786E-5,8.726356E-6,8.8210935E-6,9.410262E-6,1.0711228E-5,1.1869366999999998E-5,1.1400093E-5,1.0241292000000001E-5,9.05609E-6,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,construction energy use,electricity,elect_td_ind,electricity,0.0,0.0,0.0,0.0,1.52647E-6,8.6075E-6,2.5397577E-5,5.0922659E-5,9.356312E-5,2.4205269E-4,4.9794125E-4,5.306859999999999E-4,5.48413E-4,6.35369E-4,6.736239E-4,6.883098E-4,6.657797E-4,6.235825E-4,5.93443E-4,5.536094E-4,5.034075E-4,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,construction energy use,gas,wholesale gas,gas,0.0,0.0,0.0,0.0,4.32325E-5,1.1959239999999999E-4,2.5884469999999996E-4,3.8008046E-4,4.0745349999999996E-4,3.28757E-4,1.7164568E-5,5.486093E-5,1.1185353E-4,8.789068E-5,9.522158E-5,9.712450000000001E-5,1.0254E-4,1.1160076E-4,1.1239879999999999E-4,1.0600657000000001E-4,9.569019E-5,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,construction energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,8.80998E-6,3.144635E-5,9.202957000000001E-5,1.9104898999999998E-4,3.5035557E-4,9.353133E-4,0.0017136655,0.0016631228,0.001585022,0.001600432,0.0015233003,0.0014222129999999999,0.001263915,0.0010973,9.741108999999999E-4,8.620517999999999E-4,7.565956000000001E-4,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,construction energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.00121395,0.00406043,0.00192553,0.002047838,0.001799395,0.0014811339999999998,0.0011544511,9.352812E-4,5.231155000000001E-4,1.9529756E-5,4.021417E-5,1.3414473E-4,5.9072544E-5,5.620153E-5,5.104757E-5,4.1397500000000005E-5,3.249959E-5,2.6989120000000004E-5,2.177118E-5,1.757573E-5,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,construction feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,0.0,9.45134E-5,1.94329E-4,3.127E-4,4.4019E-4,5.67375E-4,7.23697E-4,9.39802E-4,0.00116395,0.00147148,0.0017505,0.00205092,0.00233972,0.00254941,0.00272574,0.00297555,0.00323056,0.00348319,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,BLASTFUR,H2 enduse,BLASTFUR with H2,0.0,0.0,0.0,0.0,9.28928E-7,2.1181743000000002E-5,1.32629894E-4,4.74460182E-4,0.001291544048,0.002876752219,0.0054115054388,0.0088355413243,0.012906399307,0.01703527652,0.02103370204,0.024549240939999998,0.0273888522,0.0295290327,0.0309385221,0.0317067155,0.0319036561,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,BLASTFUR,delivered biomass,Biomass-based,0.0,0.0,0.0,0.0,1.38083E-9,2.7645E-8,1.29593938E-7,3.29603839E-7,5.323266649999999E-7,3.59172688E-7,4.8366564E-8,2.53615209E-7,9.293458859999999E-7,4.71836534E-7,6.10289328E-7,7.3696109E-7,8.64048184E-7,9.51964401E-7,9.26914687E-7,9.04537898E-7,8.83987116E-7,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR,0.0,0.0,0.0,0.0,3.73397E-4,0.001806047,0.006071529,0.014988517,0.031122605999999997,0.0559937615,0.08944019750000001,0.13506368052,0.18858952550000002,0.2450388636,0.3021563814,0.354717484,0.398878261,0.43364858100000003,0.457958979,0.472391863,0.47775815299999996,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR CCS,0.0,0.0,0.0,0.0,7.70644E-6,1.8500708E-4,0.00117200098,0.00423324654,0.011643841450000001,0.02629602717,0.050629817487999995,0.0831468955303,0.12048562381,0.1593079759,0.19672585180000002,0.2296783542,0.256750016,0.277500392,0.291476815,0.29926023,0.301451521,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR with H2,0.0,0.0,0.0,0.0,1.00285E-5,2.2867186E-4,0.0014318412700000001,0.00512214536,0.01394315457,0.03105662984,0.058421080491,0.09538600203299999,0.13933395521,0.1839081487,0.2270740598,0.2650266375,0.295682464,0.318787396,0.334003516,0.342296907,0.344423064,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,BLASTFUR,elect_td_ind,Biomass-based,0.0,0.0,0.0,0.0,6.87133E-9,1.37793586E-7,6.45038516E-7,1.64017729E-6,2.6489725200000002E-6,1.787576624E-6,2.41557187E-7,1.262437077E-6,4.624728976E-6,2.348354043E-6,3.0373344260000003E-6,3.667425363E-6,4.300164118E-6,4.73731501E-6,4.612995153E-6,4.50152177E-6,4.3992187729999995E-6,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,BLASTFUR,refined liquids industrial,Biomass-based,0.0,0.0,0.0,0.0,2.04512E-10,4.09442E-9,1.91005E-8,4.8750750999999994E-8,7.8803571E-8,5.3137881E-8,7.14234E-9,3.74099E-8,1.37590065E-7,6.9773718E-8,9.0322224E-8,1.0911511700000001E-7,1.27971661E-7,1.40859883E-7,1.3715745300000002E-7,1.3393348599999998E-7,1.30882228E-7,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,BLASTFUR,wholesale gas,Biomass-based,0.0,0.0,0.0,0.0,2.1419E-10,4.28818E-9,2.00044E-8,5.1057878E-8,8.253285899999999E-8,5.5652536E-8,7.48034E-9,3.91803E-8,1.44101999E-7,7.307567599999999E-8,9.4596614E-8,1.14278406E-7,1.34027831E-7,1.47525821E-7,1.43751113E-7,1.4027148E-7,1.37076534E-7,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,EAF with DRI,H2 enduse,Hydrogen-based DRI,0.0,0.0,0.0,0.0,1.35188E-6,1.3773890000000001E-5,5.3830576E-5,1.32481218E-4,3.20795895E-4,6.451233627999999E-4,0.0010596900748,0.00161995483715,0.0023406354581,0.0028132673999999996,0.0033536801150000004,0.003788391969,0.004094794949999999,0.00430637257,0.00439887741,0.00444776284,0.004432285859999999,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,EAF with DRI,elect_td_ind,EAF with DRI,0.0,0.0,9.45378E-4,0.00165714,0.001542338,0.001818712,0.002445209,0.003270981,0.0052478423,0.0082390956,0.01223448001,0.01897054752,0.026898539819999998,0.03466046379,0.043391083999999996,0.0515834533,0.0584036256,0.0642726592,0.0685617716,0.0713329861,0.072640837,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,EAF with DRI,elect_td_ind,EAF with DRI CCS,0.0,0.0,0.0,0.0,9.09626E-6,1.1225879E-4,4.4829506E-4,0.00113180712,0.00278888388,0.00570404395,0.010248555822,0.0169945871584,0.02495511447,0.03275867403,0.041289933050000005,0.049141796099999996,0.0556210272,0.0611658874,0.0652003608,0.067793172,0.068999174,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,EAF with DRI,elect_td_ind,Hydrogen-based DRI,0.0,0.0,0.0,0.0,5.18298E-6,5.280789E-5,2.0638179000000002E-4,5.079199399999999E-4,0.001229903512,0.002473340995,0.0040627558616,0.0062107313061,0.008973781004,0.01078578435,0.01285767602,0.01452433981,0.01569905588,0.0165102325,0.0168648964,0.0170522896,0.0169929673,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,EAF with scrap,elect_td_ind,EAF with scrap,0.0,0.0,2.18929E-4,3.8376E-4,5.61445E-4,0.0012143890000000002,0.0030659269999999995,0.006798349,0.0137943986,0.0245141314,0.03893678142,0.060316801350000004,0.08637560262999999,0.1132752765,0.14177291390000002,0.1685343434,0.19112974500000002,0.20965681900000002,0.22313594400000003,0.231731221,0.235723391,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,iron and steel,EAF with scrap,elect_td_ind,EAF with scrap CCS,0.0,0.0,0.0,0.0,6.01634E-6,1.3067629000000001E-4,7.786149E-4,0.0027015326700000003,0.0073993611300000005,0.01640700498,0.031140891553,0.052455646131599996,0.0784179242,0.10507655104,0.13252823349999998,0.15770659139999998,0.1787318424,0.19585188600000003,0.208225259,0.21604929099999998,0.21959958300000001,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,mining energy use,biomass,delivered biomass,biomass,0.0,0.0,0.0,0.0,1.92065E-5,5.7180000000000005E-5,1.2424783E-4,1.7634547999999999E-4,1.6744046E-4,7.821541E-5,2.0451367E-6,5.0443942E-6,2.1849426E-5,1.15099627E-5,1.28346842E-5,1.5255789E-5,1.9447269E-5,2.3178704E-5,2.3129745E-5,2.3034697E-5,2.3169013000000004E-5,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,mining energy use,coal,delivered coal,coal,0.0,0.0,0.0,0.0,8.2339E-5,1.232911E-4,1.849737E-4,2.1420719999999996E-4,1.7631389999999997E-4,5.8690109999999996E-5,1.34679315E-6,3.3808217999999998E-6,1.5516971E-5,7.987134600000001E-6,8.777857600000001E-6,1.0441947E-5,1.3653053999999999E-5,1.7312154E-5,1.7976279000000002E-5,1.8560512E-5,1.9024853E-5,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,mining energy use,electricity,elect_td_ind,electricity,0.0,0.0,0.0,2.0201E-5,2.35488E-5,4.5513150000000007E-5,8.053213E-5,1.2264137E-4,1.8361177E-4,3.7181541E-4,6.751121000000001E-4,7.186162E-4,7.255575999999999E-4,8.32469E-4,8.878633999999999E-4,9.3195E-4,9.567727000000001E-4,9.721248999999999E-4,9.868335E-4,9.948833E-4,9.93209E-4,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,mining energy use,gas,wholesale gas,gas,0.0,0.0,0.0,0.0,3.44792E-5,8.28617E-5,1.807453E-4,2.6890626E-4,2.905782E-4,2.3221760000000002E-4,1.2727414000000001E-5,4.16079E-5,9.070734E-5,7.733485000000001E-5,8.898082E-5,9.995822E-5,1.2087280999999999E-4,1.5065425E-4,1.6787445E-4,1.7784449999999998E-4,1.832462E-4,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,mining energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,7.02622E-6,2.147702E-5,6.423075E-5,1.3577252E-4,2.5100179000000003E-4,6.4125709E-4,0.0011812996,0.0012155468,0.0012378107,0.0013755080000000001,0.0014220721,0.0014453335,0.0014454429999999998,0.001437368,0.001429797,0.001429958,0.001435726,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,mining energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.00126468,0.00125286,0.001402454,0.001227396,0.001027336,8.154665000000001E-4,6.635049E-4,3.721226E-4,1.3826137E-5,3.20942E-5,1.0856103000000001E-4,5.2971734999999995E-5,5.3610422000000004E-5,5.3581350000000005E-5,4.9884159999999996E-5,4.480089E-5,4.0947719999999996E-5,3.7808810000000004E-5,3.5166330000000005E-5,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,other industrial energy use,biomass,delivered biomass,biomass,0.464185,0.662512,0.714271,0.823967,0.921764,1.079747,1.264548,1.2948832000000001,1.1025707999999999,0.5152061,0.0033092575,0.0203694455,0.091580814,0.013630833600000001,0.013574403,0.014182222000000001,0.015344415100000001,0.01632099938,0.015483049070000001,0.0143524442,0.013420910500000001,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,other industrial energy use,biomass,delivered biomass,biomass cogen,0.0,0.0,0.0,0.0033366,0.0033313641000000003,0.0032361021000000003,0.0028164045000000004,0.0017754117999999998,7.0059006E-4,8.7754343E-5,1.3507463000000002E-7,6.07410614E-7,2.92690849E-6,3.01035502E-7,2.8665151E-7,2.93651432E-7,3.1730777000000004E-7,3.41668204E-7,3.3149186E-7,3.10720464E-7,2.89946857E-7,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,other industrial energy use,coal,delivered coal,coal,0.0085523,0.0076415,0.0103706,0.0388862,0.04420154,0.046438929999999996,0.04709326,0.04023867,0.02808381,0.008522747,5.3510636E-5,2.9662568E-4,0.0015492081099999998,3.0667843E-4,3.59121531E-4,4.11705958E-4,4.85718074E-4,5.981402422E-4,6.454541669999999E-4,6.6444119E-4,6.740052750000001E-4,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,other industrial energy use,electricity,elect_td_ind,electricity,0.0115146,0.0220415,0.0268091,0.0391979,0.0443007,0.1164047,0.2805124,0.594365,1.1283809599999999,2.07710494,3.1770721569999996,4.036824887,4.976067566,6.037447090000001,7.11521897,8.103284539999999,8.8500818,9.4372658,10.035178199999999,10.538446500000001,10.9439018,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,other industrial energy use,gas,wholesale gas,gas,0.0,0.0134147,0.0242825,0.0121779,0.01392508,0.01634591,0.02064816,0.024484069999999997,0.025573501000000002,0.022419332,0.0012638903399999999,0.00656852321,0.009236976899999999,0.004605648800000001,0.004684985500000001,0.0053890558000000005,0.00631959855,0.00740826694,0.00836047024,0.0092227093,0.009928135,EJ,
"constraint_1p5_lin_bio_limit,date=2021-6-7T08:31:10-07:00",Africa_Eastern,other industrial energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,3.39575E-4,0.0026202540000000002,0.011638925000000001,0.035011229,0.083466703,0.1849338899,0.3149964885,0.41077295763,0.515902297,0.6132680000999999,0.6938146199999999,0.752415449,0.7841056099999999,0.79660036,0.80558478,0.8102315,0.8133804600000001,EJ,
