"","region","scenario","sector","subsector","output","technology","Units","year","value"
"533","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,79.3199333424043
"534","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,84.4445672268319
"535","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,629.2692707182
"536","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,337.210276003508
"537","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,327.802488989252
"538","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,1.6967587105393
"539","Global","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,881.4431933611
"540","Global","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,879.01213622378
"541","Global","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,367.4023373163
"542","Global","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,355.9179230797
"543","Global","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,359.7014313825
"544","Global","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,31.7176874294
"545","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"546","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"547","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"548","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,38.2
"549","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,38.2
"550","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,38.2
"551","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"552","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"553","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"554","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"555","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"556","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,38.6
"557","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,38.6
"558","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,38.6
"559","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"560","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"561","India","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,12.2
"562","India","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,12.2
"563","India","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,12.2
"564","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"565","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"566","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"567","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.125908
"568","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.125908
"569","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.14048
"570","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,47.3287
"571","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,47.3287
"572","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,49.0875
"573","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"574","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"575","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"576","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"577","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"578","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,53.5113
"579","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,53.5113
"580","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,52.2975
"581","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"582","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"583","India","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,16.55592
"584","India","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,16.55592
"585","India","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,16.19177
"586","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"587","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"588","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"589","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,40.810096
"590","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,2.014418
"591","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,2.68977
"592","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,27.00826
"593","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,69.9657
"594","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,82.2259
"595","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,5.1442
"596","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0
"597","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,6.49484
"598","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,2.49894
"599","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,1.02482
"600","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,83.7094
"601","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,100.7988
"602","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,99.7047
"603","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,7.86411
"604","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0
"605","India","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,30.40176
"606","India","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,32.58044
"607","India","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,30.54255
"608","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,2.80226
"609","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,2.18767
"610","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.398337
"611","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,49.9269032
"612","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,3.5233098
"613","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,5.4293074
"614","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,10.93274
"615","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,78.55939
"616","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,105.75468
"617","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,13.75641
"618","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0
"619","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,16.67096
"620","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,10.78121
"621","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,5.534299
"622","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,97.58677
"623","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,133.93879
"624","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,137.23806
"625","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,22.97394
"626","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0
"627","India","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,46.45275
"628","India","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,48.63776
"629","India","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,44.3075
"630","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,9.97425
"631","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,6.87517
"632","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,1.184817
"633","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,40.4823929
"634","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,10.6032666
"635","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,7.812177
"636","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,2.980147
"637","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,39.962012
"638","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,121.54881
"639","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,17.58802
"640","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,11.4932
"641","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,24.76154
"642","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,24.99499
"643","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,17.726842
"644","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,107.66732
"645","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,142.31669
"646","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,173.10822
"647","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,47.58009
"648","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,23.4287
"649","India","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,66.41464
"650","India","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,65.67169
"651","India","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,57.86912
"652","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,17.90305
"653","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,14.52927
"654","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,1.973495
"655","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,24.1998574
"656","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,9.8901511
"657","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,9.398107
"658","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,0.433539
"659","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,10.5320785
"660","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,130.06017
"661","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,15.38488
"662","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,18.68102
"663","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,24.02255
"664","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,26.977961
"665","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,33.197359
"666","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,115.07232
"667","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,143.74075
"668","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,210.72483
"669","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,80.51164
"670","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,61.1481
"671","India","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,89.15558
"672","India","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,85.64022
"673","India","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,68.95531
"674","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,25.161487
"675","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,23.792104
"676","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,2.7095772
"677","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,9.1506828
"678","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,7.059844
"679","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,10.13611
"680","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,0.0030785753
"681","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,0.32499719
"682","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,132.56095
"683","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,8.775869
"684","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,16.81084
"685","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,13.152864
"686","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,18.34731
"687","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,51.465165
"688","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,90.1286
"689","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,120.1085
"690","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,244.4461
"691","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,132.854837
"692","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,112.2724
"693","India","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,117.62486
"694","India","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,106.49054
"695","India","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,78.40922
"696","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,38.499477
"697","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,33.992948
"698","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,3.4862167
"699","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.3488178
"700","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.21283446
"701","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,10.219939
"702","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.0000430907377
"703","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.0000442427189
"704","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,130.26047
"705","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,1.795932
"706","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,4.632946
"707","India","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.4761611
"708","India","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.4075327
"709","India","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,69.04499
"710","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,20.95408
"711","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,20.567738
"712","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,273.43919
"713","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,185.24023
"714","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,184.31919
"715","India","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,158.04401
"716","India","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,154.15006
"717","India","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,86.1944
"718","India","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,69.429168
"719","India","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,72.409379
"720","India","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,4.130689
"721","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"722","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"723","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"724","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,81.1
"725","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,81.1
"726","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,81.1
"727","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"728","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"729","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"730","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"731","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"732","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,15.6
"733","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,15.6
"734","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,15.6
"735","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"736","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"737","Japan","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,8.42
"738","Japan","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,8.42
"739","Japan","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,8.42
"740","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"741","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"742","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"743","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00714646
"744","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00714646
"745","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.00740194
"746","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,76.4861
"747","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,76.4861
"748","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,76.8214
"749","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"750","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"751","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"752","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"753","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"754","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,14.49806
"755","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,14.49806
"756","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,14.46367
"757","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"758","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0
"759","Japan","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,8.10993
"760","Japan","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,8.10993
"761","Japan","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,7.94489
"762","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"763","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"764","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"765","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.61767053
"766","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.09222897
"767","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,0.11809099
"768","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,57.07304
"769","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,69.40511
"770","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,75.86039
"771","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,1.21786
"772","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0
"773","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0883319
"774","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.098887
"775","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,0.0398192
"776","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,13.19948
"777","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,12.81473
"778","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,13.95397
"779","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.630406
"780","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0
"781","Japan","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,9.16681
"782","Japan","1p5 delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,8.41986
"783","Japan","Ref","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,7.859054
"784","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.731968
"785","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.416146
"786","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,0.109776
"787","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,1.62054538
"788","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.27302584
"789","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,0.34280296
"790","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,34.98722
"791","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,61.63419
"792","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,73.19673
"793","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,10.295302
"794","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0
"795","Japan","1p5","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,0.5136013
"796","Japan","1p5 delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,0.5667008
"797","Japan","Ref","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,0.2257193
"798","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,11.404456
"799","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,10.89253
"800","Japan","Ref","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,13.018068
"801","Japan","1p5","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,2.177892
"802","Japan","1p5 delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0
"803","Japan","1p5","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,13.712542
