CO2 emissions by subsector
scenario,region,sector,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,process heat cement,coal,0.932678,1.86879,0.92939,0.581502,0.6113355,0.6612707000000001,0.7006688000000001,0.7223965999999999,0.7327207,0.74107219,0.7418982000000001,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,process heat cement,gas,0.485129,0.972047,1.34601,1.34601,1.4197115,1.5451987,1.6706675999999998,1.7939131,1.881059,1.9367921000000001,1.94535522,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,process heat cement,refined liquids,0.854336,1.71182,2.37038,2.37038,2.327035,2.516932,2.749709,3.0611379999999997,3.3904924000000003,3.6401466,3.8638674199999996,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,refining,biomass liquids,0.0,0.0,0.0,0.0,0.002461521,0.20312573100000003,0.45314387999999994,0.7667597040000002,1.187126493,1.619326578,1.9266868129,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,refining,coal to liquids,0.0,0.0,0.0,0.0,0.0,0.0284177,0.1042613,0.25964160000000003,0.5939949,1.1353385,1.7656347000000001,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,refining,gas to liquids,0.0,0.0,0.0,0.0,0.0,0.00598162,0.022534739999999998,0.05594653000000001,0.12293067999999999,0.2287087,0.34216179,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,refining,oil refining,3.79641,3.33713,3.19916,2.36322,2.230537677,2.590420903,2.971072676,3.438669564,4.136249081,4.953065829,5.736329,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,regional biomass,regional biomass,-1.19661,-2.16446,-3.34365,-3.75325,-3.99532,-4.76065,-5.71227,-6.79943,-7.8953,-8.84487,-9.48859,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,regional biomassOil,regional biomassOil,0.0,0.0,0.0,0.0,-0.00405656,-0.0250967,-0.0539377,-0.0951214,-0.159312,-0.239343,-0.32432,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,regional corn for ethanol,regional corn for ethanol,0.0,0.0,0.0,0.0,-6.13887E-4,-0.00947313,-0.0225399,-0.0408273,-0.0688282,-0.101436,-0.130579,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,resid others,biomass,0.083743,0.160855,0.1428,0.160269,0.163173,0.15039,0.135142,0.120358,0.103619,0.0871151,0.0748208,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,resid others,coal,2.457E-5,2.73E-6,8.19E-6,2.73E-6,2.52086E-6,2.23943E-6,1.89011E-6,1.65359E-6,1.48173E-6,1.3082E-6,1.17515E-6,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,resid others,gas,0.685357,2.46205,2.79314,5.04002,5.09283,5.68749,6.19004,6.59059,6.89634,7.16441,7.34451,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,resid others,refined liquids,5.17847,7.07259,8.0941,8.09488,7.84942,7.10489,6.64286,6.34686,6.11953,5.78535,5.57725,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_aviation_intl,International Aviation,0.642776,1.13278,1.39729,1.26325,1.34811,1.65965,2.02097,2.40181,2.7955,3.19499,3.59379,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_freight,Domestic Ship,0.0,0.370016,0.439766,0.209222,0.222401,0.261563,0.323573,0.389705,0.462484,0.545711,0.635239,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_freight,Freight Rail,0.061061339699999995,0.107038,0.152451,0.18906,0.202068,0.244284,0.29776,0.348743,0.401768,0.46214,0.521434,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_freight_road,Heavy truck,1.02624,1.79959,2.5631,3.1786,3.35304,3.8102579999999997,4.061724,4.123903,4.244842,4.251524,4.187277,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_freight_road,Light truck,0.452647,0.79490132,1.1321073099999999,1.4034708900000001,1.447090831,1.515117651,1.2895504050000002,0.9496073729999999,0.796920043,0.6699063935999999,0.6120113114,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_freight_road,Medium truck,4.39365,7.70456,10.9734,13.6085,14.30412,16.07362,16.720730000000003,16.33379,16.27564,15.7494,15.01602,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_pass,Domestic Aviation,0.516459,0.910167,1.12269,1.01499,1.16247,1.58819,2.16336,2.85947,3.58917,4.38526,5.25263,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_pass,Passenger Rail,0.00678159,0.0118933,0.0169383,0.0210072,0.0224235,0.0239951,0.0254359,0.0265939,0.027461,0.027945,0.0282374,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_pass_road,Bus,1.35577,2.4147673000000003,3.4377332000000003,4.2470946000000005,5.392170900000001,4.787579399999999,2.91196406,1.9834071600000003,1.82481407,1.83744789,1.86336302,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_pass_road_LDV,2W and 3W,0.169162,0.297633686,0.42386681,0.52522241,0.270161251,0.091077257,0.067528328,0.068702128,0.068699969,0.06881668099999999,0.068420436,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_pass_road_LDV_4W,Car,2.31323,4.1145479,5.8578259,7.2393207,5.1603140000000005,4.90071083,4.38860897,3.8556486500000005,3.3158866500000004,3.36723889,3.24123977,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_pass_road_LDV_4W,Large Car and Truck,1.10648,1.9680895999999999,2.8019409000000004,3.4627496,2.5053513,2.54343153,2.8903030500000004,3.1822495,3.56912828,4.210675363,4.93654935,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_pass_road_LDV_4W,Mini Car,0.880142,1.565519,2.2287938,2.7544361000000004,1.9634085000000001,2.0710423000000002,2.46437358,2.7099996399999995,2.96706254,3.416718902000001,3.87273587,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Northern,trn_shipping_intl,International Ship,2.71321,2.40586,2.81028,3.49267,3.60699,3.93178,4.31673,4.71252,5.10951,5.4992,5.89143,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,H2 central production,biomass,0.0,0.0,0.0,0.0,1.68607E-4,0.00131723,0.00465573,0.0115725,0.022472,0.0363559,0.0564934,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,H2 central production,coal,0.0,0.0,0.0,0.0,9.30043E-4,0.00713673,0.024155,0.0590171,0.119148,0.200477,0.320019,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,H2 central production,gas,0.0,0.0,0.0,0.0,6.12867E-4,0.00413667,0.0136043,0.0300348,0.0523293,0.0839734,0.130322,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,H2 forecourt production,gas,0.0,0.0,0.0,0.0,8.28846E-4,0.00600452,0.0203182,0.0475011,0.0887502,0.14751,0.235928,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,N fertilizer,gas,0.0492411,0.0260442,0.0201111,0.0189836,0.0622692,0.1113654,0.1702635,0.22775716000000001,0.27853725,0.337243562,0.397140414,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,N fertilizer,refined liquids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,agricultural energy use,biomass,0.59885,1.00864,1.14209,1.30675,1.1619055,0.9329660999999999,0.6971975,0.57119,0.6035583,0.633432,0.6627016,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,agricultural energy use,coal,0.253697,0.155419,0.290265,0.00571389,0.00711887,0.01001724,0.01244247,0.013824077,0.014424068,0.015107289999999999,0.01583915,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,agricultural energy use,refined liquids,0.138208,0.224961,0.333179,0.519877,0.613181,0.828933,1.0386810999999998,1.1873132000000002,1.2552406999999999,1.2986483999999998,1.3476503,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,alumina,biomass,0.0,0.00246574,0.0121127,0.00858281,0.012035939999999998,0.01423973,0.01664409,0.0190914,0.02153594,0.023844709,0.0259649198,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,alumina,coal,0.0,0.111456,0.0416984,0.152768,0.2139063,0.2527746,0.29484679999999996,0.3371055,0.3790324,0.41866994,0.45500904,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,alumina,gas,0.0,0.0,0.00104236,7.48471E-4,0.001049457,0.001241526,0.001451004,0.00166409,0.001877015,0.0020783455000000003,0.00226343941,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,alumina,refined liquids,0.0,0.0444475,0.0282731,0.0269841,0.037699300000000005,0.044529780000000005,0.051961900000000005,0.05948215,0.06694846,0.07398385,0.080441567,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,backup_electricity,gas,0.0,0.0,0.0,0.0,0.00945332,0.0649593,0.16538,0.315704,0.539626,0.849415,1.21509,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,cement,cement,0.286,0.596,0.745,0.745,0.706133,0.8563069999999999,1.113016,1.4227750000000001,1.839848,2.4094278,3.1626633799999997,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,chemical energy use,coal,0.0,0.0,0.119992,0.00114401,0.001341692,0.001597845,0.001994813,0.0026487950000000002,0.003451916,0.0041372263000000005,0.00476100969,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,chemical energy use,refined liquids,0.0,0.0,0.00410228,0.00164073,0.0018775110000000001,0.002195635,0.002720127,0.003635871,0.004730669,0.0056240792,0.006447017500000001,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,chemical feedstocks,gas,0.0,0.0,0.0052398,0.0440626,0.0537407,0.0575656,0.0625252,0.0655689,0.0686902,0.0751525,0.0813503,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,comm heating,coal,0.0184565,0.00631486,0.0109256,3.27595E-4,3.33521E-4,3.1734E-4,3.01572E-4,2.96501E-4,3.10853E-4,3.2513E-4,3.23706E-4,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,comm heating,refined liquids,0.0166179,0.0240114,0.0545944,0.0730402,0.065609,0.0735555,0.0881083,0.103515,0.121707,0.144702,0.175336,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,comm others,biomass,0.292741,0.482963,0.514215,0.876405,0.937662,0.991705,1.0892,1.17333,1.22597,1.26292,1.28971,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,comm others,coal,0.214669,0.0734479,0.127068,0.00381927,0.00321772,0.00314063,0.00308525,0.00310513,0.00324715,0.0033268,0.00332543,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,comm others,gas,0.0,5.964E-5,1.1644E-4,1.136E-4,1.01274E-4,1.08237E-4,1.3113E-4,1.52521E-4,1.81546E-4,2.31093E-4,2.96059E-4,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,comm others,refined liquids,0.246564,0.356234,0.810001,1.0837,0.835762,0.90008,0.997023,1.08461,1.14163,1.1717,1.23765,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,construction energy use,refined liquids,0.0352783,0.0853278,0.191986,0.259265,0.2722086,0.2899416,0.3063042,0.3200362,0.3307936,0.3376873,0.3444313,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,elec_biomass (IGCC),biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.004088729,0.013846278,0.028468586,0.051802629,0.09096287199999999,0.15332269799999998,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,elec_biomass (conv),biomass (conv),0.0,0.0,0.12131061,0.05831208,0.050865262999999994,0.06804365899999999,0.10799096069999999,0.1633573088,0.2426007647,0.36363848160000006,0.5410560373,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,elec_coal (IGCC),coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.15000233,0.45572066,0.85438911,1.41770156,2.26380458,3.4730499300000006,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,elec_coal (conv pul),coal (conv pul),2.4168219,2.2723825,1.6058486,3.0979150000000004,2.91314219,3.2893286500000003,4.029573920000001,4.882393069999999,6.02927833,7.73428194,10.179870180000002,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,elec_gas (CC),gas (CC),0.0,0.022227802,0.0,0.24766714,0.21920671700000002,0.346570656,0.6825170540000001,1.184978598,1.93917052,3.1766635450000003,5.055957152,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,elec_gas (steam/CT),gas (steam/CT),0.0,0.14539652,0.32715360000000004,0.7150671,0.619620474,0.722503478,0.913310289,1.0753860259999999,1.2104180100000002,1.3604056880000004,1.522093971,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,elec_refined liquids (CC),refined liquids (CC),0.0,0.0,0.0,0.0,0.02511973,0.6273875210000001,2.208852674,4.4923759500000005,7.533975669,11.328473150999999,16.156780178,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,elec_refined liquids (steam/CT),refined liquids (steam/CT),0.26689643,0.48884170000000005,0.8156088000000001,2.2420363,0.7521082499999999,1.43133783,2.4851311300000005,3.3602253400000004,4.017883589999999,4.423667760000001,4.7626262200000005,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,gas processing,biomass gasification,0.0,0.0,1.3685E-4,0.0,1.0921E-5,4.63013E-5,1.32336E-4,3.53224E-4,8.96319E-4,0.00175168,0.0031681,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,gas processing,coal gasification,0.0,0.0,0.0,0.0,2.53123E-4,0.00105337,0.00285553,0.00743045,0.0194659,0.0390703,0.0713786,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,mining energy use,biomass,9.63702E-4,9.63698E-4,0.0019251,0.0019251,0.002155001,0.002403825,0.002582395,0.0026882900000000003,0.0027740250000000003,0.0028303829999999997,0.002877419,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,mining energy use,coal,0.0,0.179415,0.0434261,0.04914,0.0534877,0.05694450000000001,0.05759826,0.057035470000000005,0.058062970000000005,0.05910464,0.06021379,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,mining energy use,refined liquids,0.0927121,0.178038,0.281527,0.401973,0.4207293,0.4317655,0.43449550000000003,0.4398387,0.4543005,0.45717209999999997,0.4609208,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,other industrial energy use,biomass,6.22184,7.4503,9.88676,10.497826,11.048403719,13.003407208999999,16.027553530000002,19.006219172999998,22.654033453999997,27.452550519,32.895895753,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,other industrial energy use,coal,1.65552,0.464856,0.152765,0.460188,0.4871155,0.5825851,0.7346547000000001,0.9006699,1.1298396,1.44464251,1.8400062099999999,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,other industrial energy use,gas,0.18231,0.344657,0.468975,0.506588,0.5395951,0.6522438,0.8416281,1.0510331000000002,1.3153348999999999,1.68070493,2.15586596,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,other industrial energy use,refined liquids,0.39719,0.26021,0.270672,0.371644,0.3878471,0.45464340000000003,0.5676556,0.6976085999999999,0.8713593,1.1016446100000001,1.3965403100000002,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,other industrial feedstocks,gas,0.0,0.0424196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,process heat cement,biomass,0.00854207,0.0161618,0.0198949,0.0198949,0.020285750999999998,0.02740488,0.042247678,0.06353687400000001,0.091060752,0.12347265599999999,0.16157668,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,process heat cement,coal,0.0588006,0.11127,0.136969,0.136969,0.13897546,0.17615248,0.24414212,0.33008588000000005,0.4469822299999999,0.595642749,0.774426144,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,process heat cement,gas,0.0305849,0.0578768,0.071244,0.071244,0.07241354,0.09225561,0.13024694,0.17619797,0.23111276800000002,0.301867868,0.3897092808,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,process heat cement,refined liquids,0.053862,0.101924,0.125463,0.125463,0.10438446,0.13778412,0.19853039,0.2795468,0.3792629,0.49324547,0.6431645570000001,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,refining,biomass liquids,0.0,0.0,0.0,0.00661538,0.00545576,0.048905065600000006,0.5307231074,1.2064907688000002,2.2398831623999995,3.7050268084,5.455318352499997,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,refining,coal to liquids,0.0,0.0,0.0,0.0,0.0,0.0031674,0.07499984,0.21880996000000003,0.52115709,1.07748808,1.90368788,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,refining,gas to liquids,0.0,0.0,0.0,0.0,0.0,5.42342E-4,0.012589123,0.034531486,0.074387842,0.14477179299999998,0.24746475299999998,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,refining,oil refining,0.177483,0.155462,0.146576,0.192874,0.159967,0.2082203,0.44690799999999997,0.7355662999999999,1.1104148,1.5475079,2.0337422,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,regional biomass,regional biomass,-8.67946,-11.5114,-14.6077,-16.2168,-16.913,-19.2086,-23.5617,-28.2261,-34.1354,-41.8312,-50.6336,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,regional biomassOil,regional biomassOil,0.0,0.0,0.0,0.0,0.0,-4.74606E-4,-0.00214432,-0.0044961,-0.00866107,-0.0152076,-0.0251396,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,regional corn for ethanol,regional corn for ethanol,0.0,0.0,0.0,-0.0287141,-0.0236808,-0.0542606,-0.196421,-0.35303,-0.581003,-0.906034,-1.31731,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,resid others,biomass,1.55653,2.54991,2.90914,3.44718,3.67953,4.10018,4.71661,5.22451,5.52959,5.68509,5.72904,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,resid others,coal,0.0401365,1.1466E-4,3.3306E-4,1.092E-4,9.17862E-5,9.43887E-5,9.71169E-5,1.00505E-4,1.06463E-4,1.08861E-4,1.07379E-4,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,resid others,gas,0.0,0.0,0.0,5.9498E-4,5.2934E-4,5.95923E-4,7.56339E-4,9.04543E-4,0.00109038,0.00138547,0.00175194,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,resid others,refined liquids,0.295662,0.390595,0.677568,0.73653,0.566698,0.643019,0.746019,0.834489,0.889733,0.911384,0.949968,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_aviation_intl,International Aviation,0.328876,0.333294,0.434054,0.404214,0.400242,0.470769,0.583778,0.712288,0.869099,1.06802,1.32578,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_freight,Domestic Ship,0.0217298,0.0538359,0.0663896,0.0879159,0.0799179,0.09144,0.111667,0.132419,0.153433,0.178878,0.212729,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_freight,Freight Rail,0.15953253,0.02549634,0.03303132,0.049003099999999994,0.0350825,0.0399316,0.0481944,0.0567395,0.0669671,0.0803795,0.0964705,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_freight_road,Heavy truck,0.14593,0.274965,0.420876,0.612525,0.6177010000000001,0.6770419999999999,0.7345246999999999,0.7632378,0.8164442999999999,0.8589613999999999,0.891149,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_freight_road,Light truck,0.0643659,0.12128,0.185637,0.27017793884,0.26755311700000006,0.27444759424,0.23863488019,0.179301630885,0.155268095402,0.13395088506900002,0.124604610195,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_freight_road,Medium truck,0.624774,1.1772,1.80189,2.6224,2.639541,2.869175,3.047682,3.0551690000000002,3.1645269999999996,3.2104679999999997,3.212415,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_pass,Domestic Aviation,0.264247,0.267794,0.348754,0.324777,0.31846,0.399779,0.548677,0.73903,0.971484,1.29431,1.76516,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_pass,Passenger Rail,9.64318E-4,0.00181692,0.00278124,0.00404739,0.00415083,0.00481934,0.00579867,0.00683025,0.00792269,0.00905447,0.0102543,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_pass_road,Bus,0.192794,0.36326,0.556024,0.8095150249999999,1.02373643,0.9456525570000001,0.6319273081000001,0.5093923662,0.5335903391999999,0.5998725018,0.6731798768999999,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_pass_road_LDV,2W and 3W,0.0240557,0.0453245,0.0693763,0.10097651953,0.05281622269,0.02347511609,0.02050446431,0.022362293380000002,0.0234656071,0.02438626444,0.02558073272,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_pass_road_LDV_4W,Car,0.328949,0.619801,0.948698,1.38115853,0.8818271409999999,0.8653320192999999,0.7891911076000001,0.7093547174,0.6573915417899999,0.7439304214500001,0.8145908496099998,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,0.157345,0.296467,0.453786,0.660643326,0.428129375,0.4313026595,0.49082781249999996,0.5459261806200002,0.65509138746,0.8659148711699999,1.16423624978,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,0.125159,0.235824,0.360962,0.525507893,0.335520218,0.3549895546,0.4545253632,0.5259798058,0.6350022536600001,0.8270921377499999,1.0751293023799995,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Southern,trn_shipping_intl,International Ship,0.788373,0.383396,0.498124,0.769891,0.748323,0.801895,0.880429,0.959758,1.04085,1.12954,1.23888,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Western,H2 central production,biomass,0.0,0.0,0.0,0.0,3.1375E-4,0.00464568,0.0243316,0.0682948,0.147645,0.268056,0.446323,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Western,H2 central production,coal,0.0,0.0,0.0,0.0,0.00154353,0.0229063,0.117724,0.331182,0.759181,1.48054,2.65385,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Western,H2 central production,gas,0.0,0.0,0.0,0.0,0.00113355,0.0150116,0.0746314,0.190121,0.376432,0.663445,1.09023,0.0,0.0,0.0,MTC,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Africa_Western,H2 forecourt production,gas,0.0,0.0,0.0,0.0,0.00138267,0.0193025,0.0986526,0.266605,0.567241,1.05513,1.82264,0.0,0.0,0.0,MTC,
