IRONSTL production by tech
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.17043,0.2604,0.4033,0.5377,0.5353848,0.7698162,1.0826161,1.4231495,1.7868822,2.067195,2.145537,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,0.0,0.00740568,0.01599824,0.030598729999999998,0.038451330000000006,0.0305784,0.002877795,2.8147218E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00266685,0.04322674,0.19415560999999998,0.439801467,0.6146525199999999,0.5443039999999999,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,2.1435E-5,2.592095E-4,0.00100808749,0.00182210968,4.5091745E-4,1.8645215E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.72959E-7,1.74507542E-4,8.975754469999999E-4,0.001706554859,0.0017871136,4.007133E-4,4.3364949999999996E-6,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0208,0.0228,0.0822,0.0988,0.2651284,0.798146,1.6425295000000002,2.7082575,3.904254,4.366963,3.3013039999999996,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0603191,0.2641044,0.7017246,1.5107567,3.2386160000000004,6.5877325,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.00450336,0.027754150000000002,0.05915705,0.089395419,0.14887778000000002,0.31580649,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00657,0.0072,0.026,0.0312,0.0760863,0.2795553,0.6826586800000001,1.2808317200000001,2.1450446000000003,3.4879331000000002,5.286633999999999,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,BLASTFUR,22.5,26.7,34.1,48.5,49.18043,37.11875,22.38834,10.06258,5.192932,1.6765237700000002,0.011768091599999999,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.989422,4.636732,8.041712,8.177427999999999,5.491104,2.8018750000000003,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0399706,0.1976004,0.41131399999999996,0.43986142,0.24920491,0.0078676289,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00681603,0.37518035,0.95091763,1.10057715,0.7785056,0.355643001,0.010619737899999999,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,EAF with DRI,iron and steel,EAF with DRI,8.42,10.5,12.4,10.6,11.23748,10.5334,9.875630000000001,9.249034,8.064559,5.5308600000000006,2.2411434,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.466586,1.822771,3.804703,5.194759100000001,7.245543,8.045417,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,1.07779,3.8526059999999998,6.387166,7.299298,9.052864,10.929328,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,EAF with scrap,iron and steel,EAF with scrap,8.42,10.5,12.4,10.6,10.82754,11.489049999999999,13.94024,13.769549,12.865389,13.240189999999998,13.992481,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Southeast Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR,1.37,1.4001,1.3,3.52,4.44347,5.34083,5.710786,5.305347,3.991984,2.113274,0.35559139,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Southeast Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.12442,0.921997,3.7201135,9.3816521,15.398307,16.934559,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Southeast Asia,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00606841,0.02940036,0.07988964,0.11577704,0.0723713,0.0034723769999999996,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Southeast Asia,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.31429E-4,0.04377449,0.100667795,0.131612101,0.107168,0.05380388,0.0024324765,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Southeast Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI,4.9333,9.427,12.13,9.4236,11.534510000000001,17.02168,20.74575,22.572999000000003,22.42567,18.07673,10.374939999999999,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Southeast Asia,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,1.07502,3.182118,6.071149,9.349118999999998,14.443663,22.38879,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Southeast Asia,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.657895,2.372458,4.03175,5.216552999999999,6.875572,10.655445,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Southeast Asia,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.55778,2.98,3.838,2.9714,3.5975,5.509131,7.825023,9.917639,11.648458999999999,12.965012999999999,13.489481000000001,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,BLASTFUR,iron and steel,BLASTFUR,9.1,10.0,10.4,13.3,13.60408,9.383488999999999,5.293984,2.141222,1.0883251,0.09182417000000001,1.8400340999999998E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0461748,0.2581419,0.4801956,0.6564803699999999,0.5488190000000001,0.35200029999999993,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00557746,0.05724577,0.12941585,0.13599019499999998,0.039382919999999995,2.967953E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00214384,0.045033369999999996,0.21362915,0.27458387500000003,0.20141705,0.064047116,2.8861611E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,EAF with DRI,4.8,6.76,7.11,6.13,6.34042,5.030412999999999,5.299591,5.151219,4.372337,2.946553,0.9641316,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0989501,0.6357838,1.1402244,1.3122027,1.635777,2.0732559999999998,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0294215,0.1902552,0.2714214,0.25163514000000003,0.24929010000000001,0.3398566,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.52,2.14,2.25,1.94,2.079117,1.767635,2.6781319999999997,3.6444590999999997,4.1325216,5.779197,6.692529,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,BLASTFUR,49.3,42.7,31.2,29.4,32.532560000000004,24.05562,13.22761,4.574784,1.6237024000000002,0.123522146,2.0738557E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.520563,3.1766739999999998,6.458246,7.0033205,4.683297,2.258655,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0140224,0.063482,0.1041962,0.08652384999999999,0.017183463,8.690895E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00245979,0.09429179,0.20768261000000002,0.208546028,0.13229606,0.0305545211,8.4621778E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,EAF with DRI,10.9,13.0,12.3,12.4,13.37524,8.52186,4.74047,2.225266,0.940636,0.08376451,0.0016963051,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.560972,1.492191,2.489796,3.1120761999999997,3.37359,2.2736780000000003,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,1.92489,6.4202200000000005,9.946084,11.766323,14.101372000000001,16.160541000000002,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,EAF with scrap,32.8,39.1,37.0,37.1,42.7156,46.6385,52.54296,54.99817,54.63483,54.012299999999996,52.53778,0.0,0.0,0.0,Mt,
IRONSTL production by tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,0.0,1.68301E-4,3.4650511999999996E-5,3.2000751500000004E-5,1.4333839E-4,6.46964356E-4,0.00829646161,0.337451562,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,3.37359E-7,1.260582686E-6,1.767557221E-5,2.1066289145E-4,0.003368028166,0.16595392232999998,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0551279,0.288457,0.5767602000000001,1.4712957,2.820669,2.0987652000000003,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.0436628,0.08288409999999999,0.1662258,0.5261638200000001,0.79974978,0.9628466,0.623172,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0139,0.0152,0.0152,0.0152,0.00163479508,0.0012387238735,0.00189645300907,0.0060138408228,0.023140410029,0.0950977841,0.73404837,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,2.58019E-5,1.17407434098E-4,3.29755773515E-4,0.001522512769558,0.007674928394749999,0.038994656178,0.35103122800000003,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,4.14915E-4,0.00128780173902,0.0040258401747800005,0.0152724177441,0.061783553869999994,0.456657953,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00438,0.0048,0.0048,0.0048,5.4931841E-4,6.1749406632E-4,0.0012462045216740001,0.004081570097479999,0.0164430067137,0.07040708472000001,0.5544130310000001,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR,1.92556,2.1154,1.2631,1.2263,1.54189,2.146948,2.860655,3.4863701999999996,3.765705,3.9668629999999996,4.206457,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.00292075,0.01816553,0.18526667,0.562020599,1.01142173,1.4647728,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,1.3638E-4,8.56436E-4,8.465612E-4,6.475573E-4,1.452113E-4,6.851182000000001E-8,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Northern,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,9.29702E-6,1.1918010999999999E-4,3.8039539E-4,5.410880999999999E-4,4.384031E-4,1.5433110000000002E-4,2.91456E-8,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.9853,4.5832,5.73,4.447,5.20276,6.01915,6.467071000000001,6.106632,5.622768,4.868035,3.3933210000000003,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516124,1.037672,1.565466,2.4108121000000002,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Northern,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0331328,0.1070329,0.1273948,0.13775586,0.1444006,0.15262322,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Northern,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.6276,1.447,1.81,1.4004,1.590299,1.830174,2.024686,2.0961176,2.159454,2.194283,2.285072,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0,0.0,0.0,0.0,0.00300585,0.03941209,0.19525439,0.527268921,1.1460029,2.4843203000000003,4.3546947,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,2.45156E-8,3.8014543E-7,0.0447542175514,0.27644789117911,0.8852891681194,1.96359577,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00557917,0.08346208000000001,0.16941315,0.33540604,0.3324279,0.13062595,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.68952E-5,0.0045835675,0.0345320576,0.1436326776,0.192075385,0.1523439,0.0575742661,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.0173,0.095,0.095,0.095,0.08221308,0.06399239999999999,0.05685093,0.033981566,0.028521420999999998,0.011282624,1.01363799E-4,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219211,0.062226100000000006,0.11673593,0.08737203700000001,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.06363,0.30515329999999996,0.8338469000000001,1.9287305,3.7584423,6.473612,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Western,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.00548,0.03,0.03,0.03,0.0271474,0.03402821,0.07608527,0.157239076,0.3251423,0.58682337,0.9065496,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR,2.03,2.57,2.6,2.82,2.8904699999999997,2.118605,2.093353,2.016999,1.9193685,1.48752,1.342622,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,8.24073E-10,1.32363E-8,0.102901011233736,0.267010306768482,0.34011750241464,0.5443644000000001,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,8.27297E-4,0.013819074,0.015115104,0.012590583,0.006677904,1.1926654299999999E-4,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,3.45633E-4,9.68312E-4,0.005885919,0.0094562222,0.007777685000000001,0.0043275128,1.1149694200000001E-4,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.56,2.13,1.93,1.68,1.390522,0.9251225000000001,0.5431437,0.1274116,0.04120892,0.002588145,1.2041493E-5,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398569,0.0603849,0.03614762,0.01694829,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.181816,1.26479,2.1000961,2.4050402,1.7473090000000002,1.406907,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Argentina,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.493,0.674,0.608,0.529,0.563102,0.4385227,0.6711253,0.9036255,1.2637861,2.9659522,3.3473599,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR,6.004,6.985,6.69,4.383,4.918839999999999,5.1692599999999995,5.124362,3.2498829999999996,1.6842460000000001,0.46190671999999994,1.2597670999999998E-4,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07314,2.311827,2.15734,1.412828,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0192456,0.1027432,0.22174112,0.24307404,0.15445916999999998,0.0012670151,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00162664,0.01589682,0.045089116000000005,0.185654359,0.17260023,0.10644964000000001,0.00103882122,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI,0.869,1.266,1.111,1.017,1.159683,1.201932,1.173087,0.9674076999999999,0.7570472,0.5158457000000001,0.01164874,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638,0.348022,0.6554576000000001,0.9358498,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.0477028,0.1459058,0.2987969,0.43181676,0.6789404,1.0264020999999999,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Australia_NZ,iron and steel,EAF with scrap,iron and steel,EAF with scrap,0.2738,0.3992,0.3508,0.3214,0.38464899999999996,0.4886762,0.6837526,0.9903698,1.4233856,2.5976457,3.9092796000000005,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR,20.2,24.7,25.1,26.5,27.30102,30.53985,32.397310000000004,23.085549999999998,13.633683000000001,5.3013036,0.10287732100000001,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55936,13.670539999999999,13.85168,10.6998,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.0643707,0.3339591,0.6034976000000001,0.6710093,0.42918480000000003,0.016886078000000002,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,0.00454912,0.06160698,0.16773043,0.5361458720000001,0.501938,0.3087757099999999,0.014886924299999998,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI,3.99,5.29,5.94,5.11,4.94635,5.017301,4.611133000000001,3.6736910000000003,2.5970060000000004,1.593076,0.0656312,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666341,1.341484,2.21089,3.084858,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.50413,1.3605129999999999,2.683812,3.6709125,5.3857800000000005,9.784589,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Brazil,iron and steel,EAF with scrap,iron and steel,EAF with scrap,1.26,1.67,1.87,1.61,1.745564,2.442267,3.658893,5.6381532,8.103293,13.955316,16.073186,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR,8.77,8.97,7.65,6.72,7.4139100000000004,7.47523,6.666728,4.004549,2.0183121,0.33427317,2.3924979999999997E-5,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73462,1.419144,1.204866,0.7015697,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,BLASTFUR,iron and steel,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,0.0,0.00724292,0.03343107,0.05033361,0.04416163,0.010538205000000002,3.3493621E-6,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,BLASTFUR,iron and steel,Biomass-based,0.0,0.0,0.0,0.0,7.70555E-4,0.006774595,0.016094478000000002,0.040787831,0.03445677,0.013630310999999997,2.2116224999999996E-6,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI,1.59,1.59,1.34,1.44,1.179076,0.827887,0.5611435,0.10336513,0.01985637,0.0014167702,2.88119515E-6,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,EAF with DRI,iron and steel,EAF with DRI CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573715,0.0578093,0.02682081,0.0031625626,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,EAF with DRI,iron and steel,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.0,0.279505,0.579811,0.8688237000000001,0.8031268,0.5253392,0.3196231,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Canada,iron and steel,EAF with scrap,iron and steel,EAF with scrap,4.78,4.77,4.02,4.32,5.04777,5.95652,7.0685459999999996,8.962416,10.741279,13.28866,14.349553,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Central America and Caribbean,iron and steel,BLASTFUR,iron and steel,BLASTFUR,0.0010033,3.0E-4,4.0E-4,5.0E-4,0.11345478699999999,0.7153328999999999,1.7254044128000001,3.0585206,4.139899999999999,4.86777,4.2955179999999995,0.0,0.0,0.0,Mt,
