elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290715,0.0563552,0.0778188,0.0323864,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,coal,electricity,coal (conv pul),0.54613,0.551288,0.556386,0.525925,0.607528,0.6367,0.656078,0.233452,0.0581916,0.00214651,3.68964E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820191,1.46887,2.01594,1.35654,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,gas,electricity,gas (CC),0.0,0.0,0.0,0.0,0.148985,0.31544,0.616717,0.659815,0.557408,0.175074,1.66555E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,gas,electricity,gas (steam/CT),1.69041,1.4949,1.7391,1.75753,1.5111,1.55846,1.58179,0.636605,0.224774,0.0259423,1.85517E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,geothermal,electricity,geothermal,1.00804E-4,0.00147597,0.0018179,0.00164508,0.0201875,0.039673,0.064724,0.145787,0.191737,0.191747,0.191501,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,hydro,electricity,hydro,0.597301,0.621637,0.599339,0.604775,0.646028,0.687281,0.728534,0.769788,0.811041,0.852294,0.893547,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.160416,0.259557,0.365346,0.868461,1.29062,1.7224,3.41795,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,nuclear,electricity,Gen_II_LWR,0.425914,0.537994,0.613461,0.70364,0.650263,0.619764,0.575277,0.514402,0.437987,0.35182,0.265652,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432563,0.0476512,0.0569692,0.100034,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00783892,0.00899678,0.0144873,0.0076371,0.00389957,8.21424E-4,1.65905E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,refined liquids,electricity,refined liquids (steam/CT),0.463118,0.0644098,0.025717,0.0255473,0.0139957,0.0117834,0.0118491,0.00639556,0.00313674,7.09421E-4,1.92765E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,1.76419E-4,0.00161048,0.00503311,0.00246779,0.00271229,0.00312811,7.20786E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.47896E-4,0.00126988,0.00402574,0.108897,0.292216,0.57559,2.14,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,solar,electricity,PV,0.0,0.0,0.0,0.00120591,0.00405236,0.00984933,0.02242783,0.04003243,0.04758197,0.051252490000000005,0.05093375000000001,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.87002E-6,4.67594E-6,1.1247819999999999E-5,2.3685181999999998E-4,6.1764282E-4,0.00120883482,0.0045208248,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,wind,electricity,wind,0.0,2.51994E-5,1.43992E-5,5.32761E-4,0.039786861,0.092204961,0.177164861,0.635592861,1.046025861,1.4633001,2.602036,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.54823E-4,8.51606E-4,0.003595836,0.036883436,0.095946936,0.20375311299999999,0.8548603300000001,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",Russia,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.24306E-4,3.72486E-4,9.69244E-4,0.0064112940000000005,0.013937284000000001,0.025404984000000002,0.094052278,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00362457,0.0175831,0.0368234,0.065628,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.58772E-4,0.00127982,0.0022944,0.00264487,4.04528E-4,7.56624E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129308,0.0456706,0.0683498,0.0446183,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,biomass,electricity,biomass (conv),0.0,9.32396E-4,9.43197E-4,9.32396E-4,0.00156041,0.00305983,0.00574198,0.0084126,0.00478164,2.89505E-4,3.96505E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355152,0.142321,0.242416,0.181938,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0313367,0.0699728,0.0782598,0.065305,0.00767901,1.17642E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448415,0.153423,0.229817,0.10119,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,coal,electricity,coal (conv pul),0.561333,0.824688,0.870988,0.822176,0.879728,0.947554,1.01019,0.793386,0.383813,0.0257081,3.48698E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00426014,0.0162926,0.0308043,0.0484692,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,gas,electricity,gas (CC),0.0,0.0,0.0,0.0,0.00112541,0.00271322,0.00512847,0.0056367,0.00611633,0.00473681,1.17423E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,gas,electricity,gas (steam/CT),0.0,0.0,0.0,0.0,3.31186E-5,6.53127E-5,1.16102E-4,1.25543E-4,1.10221E-4,3.43781E-5,2.86015E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00349943,0.00876581,0.0139989,0.0152574,0.0152367,0.0152307,0.0152157,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,hydro,electricity,hydro,0.003636,0.0047952,0.0076104,0.0028836,0.0033725,0.0038614,0.0043503,0.0048392,0.0053281,0.005817,0.0063059,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,4.82114E-4,0.00107791,0.00176478,0.00414799,0.00991195,0.0167316,0.0336988,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,nuclear,electricity,Gen_II_LWR,0.0304164,0.0406546,0.0435563,0.044053,0.0407112,0.0388017,0.0360166,0.0322053,0.0274212,0.0220265,0.0166318,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00503E-4,0.00246171,0.00367725,0.00409445,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,8.41553E-5,1.84448E-4,3.607E-4,2.68051E-4,3.02806E-4,1.05047E-4,1.8309E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,refined liquids,electricity,refined liquids (steam/CT),0.0,0.0,7.09198E-4,6.58797E-4,2.8717E-4,3.22001E-4,3.72087E-4,3.94213E-4,2.87753E-4,9.33514E-5,2.11747E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00419138,0.0252217,0.0455749,0.136241,0.209996,0.263223,0.131523,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,solar,electricity,CSP,0.0,0.0,0.0,6.83997E-4,6.83997E-4,6.83997E-4,6.83997E-4,6.83997E-4,6.83997E-4,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,2.35925E-6,1.53718E-5,7.52437E-5,0.0017365,0.0121389,0.0363016,0.16763,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,solar,electricity,PV,0.0,0.0,0.0,0.00785877,0.01720915,0.04926755,0.10286635,0.17417525,0.32102525000000004,0.46669848,0.6152461,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,6.31028E-6,2.601508E-5,9.705338E-5,0.00187510338,0.01262520338,0.03770360338,0.1760622931,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,wind,electricity,wind,0.0,4.31998E-5,1.224E-4,0.00899996,0.01656148,0.03439998,0.06003828,0.10092698,0.16466567999999998,0.21809322,0.3019209,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.39676E-5,2.514636E-4,0.0014302936,0.0183053936,0.1079414936,0.287834526,0.93600103,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Africa,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.39358E-5,7.23435E-5,2.550205E-4,0.0022291505000000002,0.0112353005,0.0274593005,0.0884580647,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14138E-6,4.28479E-4,0.00112151,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75105E-7,3.07507E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03472E-5,0.00232286,0.00361846,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,biomass,electricity,biomass (conv),6.07708E-5,9.18626E-5,9.67226E-5,1.34957E-4,1.24927E-5,1.07572E-5,6.38328E-6,4.83639E-6,6.5218E-7,2.06451E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62399E-7,4.7593E-5,5.61734E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79303E-8,5.34872E-8,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823E-6,4.33961E-5,3.47941E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,coal,electricity,coal (conv pul),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0123E-8,4.46807E-8,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32055E-4,0.0240508,0.0364553,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,gas,electricity,gas (CC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69042E-5,6.18314E-5,9.31281E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,gas,electricity,gas (steam/CT),0.0558838,0.0543903,0.0713674,0.106697,0.0388629,0.0353374,0.0392422,0.0308022,0.0133673,0.00106962,6.995E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82388E-4,0.00779226,0.0176073,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,hydro,electricity,hydro,0.134775,0.282745,0.281725,0.274795,0.120968,0.124752,0.163257,0.21671,0.303156,0.308828,0.3145,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48359E-5,0.00213777,0.00661528,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2981E-4,0.0223572,0.0201259,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9334E-5,2.13246E-4,1.19553E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,refined liquids,electricity,refined liquids (steam/CT),0.0469148,0.0859254,0.0983881,0.0990214,0.0246918,0.0218426,0.0177057,0.00698607,0.00280857,6.70322E-4,1.82384E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00437934,0.01574,0.0242703,0.0391613,0.0502374,0.0534677,0.0483829,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40676E-6,4.26476E-4,0.00200355,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,solar,electricity,PV,0.0,5.31997E-5,5.03999E-5,6.06998E-5,2.61804E-5,2.6464E-5,3.39592E-5,4.42183E-5,2.6985080000000003E-4,0.006350121,0.010665521,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03219E-7,1.00984219E-4,4.80066219E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,wind,electricity,wind,0.0,1.96299E-4,1.646E-4,4.77699E-4,2.06036E-4,2.08268E-4,2.67254E-4,3.47991E-4,8.83365E-4,0.016711066,0.033990266000000005,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7334E-5,0.002651764,0.009041564,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Northern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58511E-6,2.6893811E-4,8.9218911E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00596643,0.0204352,0.0415936,0.0878461,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00285628,0.00660434,0.00761832,0.00549023,3.92476E-4,7.09425E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295776,0.0937017,0.161402,0.206394,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,biomass,electricity,biomass (conv),7.38017E-4,0.00201967,0.0046406,0.00640448,0.00346254,0.015189,0.0283696,0.0293184,0.0116853,4.36793E-4,7.57472E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00671042,0.024232,0.0464027,0.0479694,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0100417,0.0235591,0.022969,0.0134198,8.53033E-4,1.86138E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851248,0.0274563,0.0468217,0.0309407,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,coal,electricity,coal (conv pul),0.0234905,0.0288586,0.063784,0.102266,0.103524,0.130508,0.162246,0.124472,0.0489496,0.00232553,4.75859E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558718,0.16892,0.317801,0.480596,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,gas,electricity,gas (CC),9.89501E-4,0.0454312,0.0107486,0.0611512,0.0600168,0.101696,0.168621,0.164149,0.149429,0.0803005,1.59622E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,gas,electricity,gas (steam/CT),0.00377341,0.0352189,0.0953157,0.0926284,0.0839602,0.105368,0.127107,0.0884469,0.0469442,0.00794046,8.1006E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,4.36705E-4,0.00500866,0.0134375,0.0294721,0.05914,0.0948294,0.161973,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,hydro,electricity,hydro,0.215035,0.400529,0.415512,0.457776,0.506588,0.555399,0.604211,0.653023,0.701835,0.750646,0.799458,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0,5.47887E-4,0.00192079,0.00521266,0.0168816,0.0396182,0.119222,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454818,0.105826,0.164182,0.211631,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00245108,0.0204944,0.0426996,0.0166498,0.011798,0.00303253,7.27633E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,refined liquids,electricity,refined liquids (steam/CT),0.0240485,0.0373766,0.0704551,0.0499866,0.0203627,0.0323489,0.038005,0.0218634,0.0121035,0.00298996,1.00426E-5,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00513826,0.0286031,0.053473,0.0934605,0.108154,0.12949,0.0919467,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,1.02915E-6,1.8213E-5,8.13652E-5,5.06791E-4,0.00268687,0.00840374,0.0407058,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,solar,electricity,PV,0.0,0.0,1.08005E-5,0.00571327,0.00710302,0.02163562,0.04694972,0.07345072,0.11111112,0.14746555,0.2034471,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,9.40067E-7,9.826717E-6,3.5416817E-5,1.90923817E-4,9.603588169999999E-4,0.002986808817,0.014609168749999998,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,wind,electricity,wind,0.0,2.8801E-5,0.00145446,0.0175898,0.020255429999999998,0.03936923,0.06832603,0.11342543,0.18975243,0.26442573,0.4462551,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.18749E-5,3.552129E-4,0.0019215229,0.009015302900000001,0.0382423029,0.10603562799999999,0.36780429000000003,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.93265E-6,7.697205E-5,2.5811605E-4,7.8625705E-4,0.00234589705,0.00527191705,0.016091984400000002,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236982,0.00651335,0.014509,0.0330723,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.40895E-4,0.00146968,0.00204532,0.00158058,1.49351E-4,2.89175E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103772,0.0250248,0.0422104,0.0500148,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,biomass,electricity,biomass (conv),5.53703E-5,1.44E-5,1.188E-4,2.16918E-4,0.00119091,0.00334547,0.00665656,0.00780579,0.00331773,1.51791E-4,2.71245E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00373359,0.00910664,0.0159095,0.0111612,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00568512,0.0125443,0.0123445,0.00723478,5.1356E-4,1.21338E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445057,0.00980293,0.0149991,0.00592495,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,coal,electricity,coal (conv pul),0.0,0.00142163,0.00347498,0.0278404,0.0422909,0.0590484,0.0768004,0.0506301,0.0234558,0.00135594,3.13147E-7,0.0,0.0,0.0,EJ,
