IRONSTL production by tech and vintage
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.782133,0.62591,0.382783,0.136724,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841778,0.675755,0.405822,0.103708,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858632,0.680559,0.304945,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542684,0.330019,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103383,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.360665,0.287569,0.176598,0.064782,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.874718,0.702437,0.431587,0.158344,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16746,0.94373,0.579902,0.211438,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56902,1.27565,0.779703,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77857,2.25992,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37447,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",0.17043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,0.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,0.4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,0.5377,0.436975,0.265745,0.0971309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2020",0.0,0.0,0.0,0.0,0.098408,0.0795025,0.04871,0.0177933,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,0.42785,0.346776,0.212296,0.0776024,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.602142,0.489083,0.299589,0.109451,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736084,0.599275,0.366914,0.133456,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904015,0.737176,0.449649,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13174,0.921199,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South America_Southern,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0258,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2025",0.0,0.0,0.0,0.0,0.0,2.06855E-5,1.62977E-5,9.4958E-6,2.82121E-6,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,2.33683E-4,1.77507E-4,9.06558E-5,3.6757E-6,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00130311,8.54951E-4,6.49559E-5,1.20261E-7,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00428439,4.044E-4,1.27724E-6,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326673,1.88545E-6,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00110344,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2020",0.0,0.0,0.0,0.0,0.00740567,0.00604422,0.00367025,0.00131411,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,0.00956726,0.00776274,0.00467102,0.00154837,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0181587,0.014546,0.00818818,3.20165E-4,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274684,0.0205515,0.00153206,1.64308E-6,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275897,0.00290784,5.33121E-6,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00875092,3.27391E-6,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146696,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2020",0.0,0.0,0.0,0.0,7.73027E-7,6.31597E-7,3.85484E-7,1.39745E-7,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2025",0.0,0.0,0.0,0.0,0.0,1.6735E-4,1.36508E-4,8.30246E-5,2.92375E-5,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,7.11633E-4,5.77938E-4,3.42857E-4,3.0775E-5,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00155662,0.00123294,2.07967E-4,2.7791E-7,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207081,5.08918E-4,1.19416E-6,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21296E-4,1.02848E-6,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04751E-4,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1990",0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,0.0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,0.0822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,0.0988,0.0807764,0.0494,0.0180236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2020",0.0,0.0,0.0,0.0,0.184352,0.150721,0.0921759,0.0336305,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.659112,0.538873,0.329556,0.120239,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.27172,1.03973,0.635862,0.231979,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07333,1.6951,1.03661,0.369927,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08626,2.52312,1.51429,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51727,2.83012,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18664,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.00498586,0.00373587,0.00222637,7.497E-4,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0295216,0.0218932,0.0124833,0.00426671,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529524,0.0374675,0.0216408,0.00659831,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784536,0.0539201,0.0281467,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191261,0.117356,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806802,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",0.00657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,0.0312,0.0255083,0.0156,0.00569168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2020",0.0,0.0,0.0,0.0,0.050578,0.0413513,0.025289,0.00922672,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,0.224025,0.183157,0.112012,0.0408678,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.487517,0.398581,0.243758,0.0889355,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837904,0.685049,0.418952,0.152855,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3794,1.12776,0.689698,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58926,2.11691,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Asia,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49536,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2025",0.0,0.0,0.0,0.0,0.0,0.99593,0.813858,0.497789,0.181616,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,3.89031,3.17965,1.94454,0.709249,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50615,3.68313,2.25188,0.819104,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51148,2.0524,1.25194,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56881,0.463854,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307165,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2025",0.0,0.0,0.0,0.0,0.0,0.039864,0.0325205,0.0198756,0.00722038,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.163814,0.133606,0.081407,0.0259358,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253474,0.206155,0.112185,0.00271669,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138762,0.102201,0.00475468,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00335166,2.19597E-4,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.90437E-5,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1990",22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2005",0.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2010",0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2015",0.0,0.0,0.0,48.5,39.6502,24.225,8.82831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2020",0.0,0.0,0.0,0.0,9.53024,7.78364,4.75471,1.73262,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,5.09473,4.1575,2.53988,0.920751,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,4.59638,3.74844,2.27985,0.632587,0.0,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97115,1.60059,0.771563,0.0074294,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334751,0.221547,0.00406102,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00410734,9.6051E-5,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11048E-5,0.0,0.0,0.0,Mt,
"1p5C_no_css_steel_sector,date=2021-21-10T15:24:23-07:00",South Korea,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2020",0.0,0.0,0.0,0.0,0.00681692,0.00557307,0.00340805,0.00124329,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
