hydrogen production by tech
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,biomass,biomass to H2,0.0,0.0,3.3692E-4,2.604E-4,4.89081E-5,7.01368E-5,5.08069E-5,4.03209E-7,2.46227E-10,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0289434,0.111933,0.169494,0.171519,0.199389,0.335928,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.020158,0.0646899,0.113995,0.144202,0.153556,0.136133,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,electricity,electrolysis,0.0,0.0,1.30854E-5,1.42304E-4,4.68874E-4,0.00113999,0.00228504,0.00480038,0.011046,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00304791,0.00614616,0.0040126,0.00506338,0.00331762,7.52142E-5,2.44151E-7,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0186434,0.0887139,0.188333,0.290467,0.440597,0.509727,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,nuclear,thermal splitting,0.0,0.0,1.67251E-4,0.00397391,0.0134338,0.0320561,0.0619994,0.129757,0.270274,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,solar,electrolysis,0.0,0.0,6.75329E-5,0.00247173,0.0125621,0.0441808,0.116323,0.319058,0.868246,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 central production,wind,electrolysis,0.0,0.0,7.62676E-5,0.00214701,0.00857517,0.0240039,0.0501609,0.108649,0.214001,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.96052E-5,0.00103443,0.0034595,0.00822669,0.0152799,0.0249557,0.0472788,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",India,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00283788,0.0393588,0.104141,0.19559,0.243756,0.114093,0.0254376,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,biomass,biomass to H2,0.0,0.0,9.22829E-5,6.33461E-5,6.65062E-6,5.28286E-6,3.40942E-6,1.37307E-8,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.011355,0.0542032,0.101714,0.114422,0.119073,0.196382,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.0070696,0.0216646,0.0400978,0.0516503,0.0415147,0.0339898,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,electricity,electrolysis,0.0,0.0,4.80595E-6,6.37645E-5,2.11381E-4,4.88139E-4,9.60043E-4,0.00166784,0.00394346,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,gas,natural gas steam reforming,0.0,0.0,8.90058E-4,0.00191312,0.00105698,0.00110266,7.27221E-4,1.45954E-5,5.70735E-8,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00624964,0.0261651,0.0523391,0.0749085,0.0911661,0.104959,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,nuclear,thermal splitting,0.0,0.0,4.32945E-5,0.00120737,0.00371809,0.00835234,0.0164491,0.0277148,0.0593318,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,solar,electrolysis,0.0,0.0,1.74816E-5,7.5097E-4,0.00347683,0.0115115,0.0308617,0.0681479,0.190601,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 central production,wind,electrolysis,0.0,0.0,1.09698E-5,3.35051E-4,0.00110043,0.0027831,0.00590689,0.0103879,0.0221725,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.0226E-5,4.29958E-4,0.00140855,0.00313836,0.00565025,0.00765979,0.0169298,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Indonesia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,7.98493E-4,0.0127441,0.0289925,0.0485581,0.0572812,0.0218483,0.00578699,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,biomass,biomass to H2,0.0,0.0,9.00638E-6,3.83164E-5,9.99043E-6,5.60485E-6,1.28829E-6,5.74268E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00618382,0.0389456,0.10002,0.144052,0.153436,0.17564,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00419224,0.0228256,0.0631955,0.107417,0.113387,0.0680371,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,electricity,electrolysis,0.0,0.0,6.43813E-7,5.74953E-5,3.22223E-4,9.71914E-4,0.00195674,0.00359238,0.00654999,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,gas,natural gas steam reforming,0.0,0.0,7.07284E-5,0.00104085,0.00104983,0.0010422,3.95614E-4,5.03143E-6,1.40128E-8,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.0033822,0.0256189,0.0722492,0.124324,0.180402,0.169484,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,nuclear,thermal splitting,0.0,0.0,4.62898E-6,7.70358E-4,0.00410841,0.0108695,0.0191812,0.0321733,0.0540881,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,solar,electrolysis,0.0,0.0,1.8691E-6,4.79155E-4,0.00384182,0.0149807,0.0359877,0.0791107,0.173756,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 central production,wind,electrolysis,0.0,0.0,2.50793E-6,5.48718E-4,0.00361319,0.0115291,0.0228164,0.0413428,0.0747544,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.57328E-6,3.61059E-4,0.00201837,0.00593742,0.0109984,0.0163299,0.0328305,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Japan,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,7.22417E-5,0.00718325,0.0292661,0.0609978,0.0693156,0.0276677,0.00677919,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,biomass,biomass to H2,0.0,0.0,2.42343E-5,7.33667E-6,8.69673E-7,2.63574E-7,2.64104E-8,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00275507,0.0204812,0.0652069,0.144976,0.252079,0.376707,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00147431,0.00629909,0.0149508,0.0271717,0.0385209,0.0414086,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,electricity,electrolysis,0.0,0.0,1.10221E-6,1.39189E-5,6.64398E-5,1.80976E-4,3.71588E-4,7.5591E-4,0.00180448,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.12229E-4,3.26484E-4,2.43683E-4,2.13537E-4,7.4772E-5,9.91272E-7,4.58188E-9,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00129903,0.00765323,0.0196108,0.0367615,0.0698415,0.111522,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,nuclear,thermal splitting,0.0,0.0,1.13656E-5,2.34352E-4,0.00100696,0.00241821,0.00444826,0.00956841,0.0281653,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,solar,electrolysis,0.0,0.0,4.58925E-6,1.45764E-4,9.41615E-4,0.00333286,0.00834581,0.0235277,0.0904802,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 central production,wind,electrolysis,0.0,0.0,4.63325E-6,1.18438E-4,5.87876E-4,0.00162515,0.00325089,0.00741078,0.0222683,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 forecourt production,electricity,electrolysis,0.0,0.0,4.83266E-6,9.42649E-5,4.44449E-4,0.0011812,0.00226098,0.00367177,0.00840516,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Mexico,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,2.04251E-4,0.00247065,0.00803961,0.0152441,0.0182881,0.00884108,0.00310126,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,biomass,biomass to H2,0.0,0.0,5.48238E-4,5.1324E-5,1.1187E-5,5.77594E-6,1.43648E-6,7.74302E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0099684,0.062127,0.186596,0.315528,0.438464,0.768019,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00646525,0.0312221,0.095559,0.19586,0.283126,0.379627,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,electricity,electrolysis,0.0,0.0,1.41457E-5,4.42392E-5,2.50106E-4,8.26854E-4,0.00186234,0.00383011,0.0109441,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00571103,0.00172812,0.00144843,0.00142666,5.72802E-4,8.07154E-6,4.79199E-8,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00669625,0.0448106,0.135712,0.27061,0.509767,1.0111,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,nuclear,thermal splitting,0.0,0.0,2.76983E-4,0.00115928,0.0055934,0.016001,0.0329857,0.0724766,0.267442,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,solar,electrolysis,0.0,0.0,1.11841E-4,7.21061E-4,0.00523044,0.0220531,0.0618878,0.178212,0.859148,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 central production,wind,electrolysis,0.0,0.0,1.012E-4,5.08723E-4,0.00284831,0.00955301,0.0218032,0.051532,0.199076,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 forecourt production,electricity,electrolysis,0.0,0.0,7.02313E-5,3.24248E-4,0.00180034,0.00582784,0.0122613,0.0202046,0.0514321,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Middle East,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00544676,0.0130495,0.0477943,0.106726,0.140327,0.0690244,0.0281795,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,biomass,biomass to H2,0.0,0.0,4.77259E-5,5.51042E-6,9.33034E-7,6.77528E-7,4.65913E-7,3.71438E-9,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,9.59357E-4,0.00765751,0.0254391,0.0371387,0.0567454,0.10681,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,5.39965E-4,0.00291039,0.00953701,0.0168484,0.0214315,0.0200404,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,electricity,electrolysis,0.0,0.0,1.32024E-6,4.43488E-6,2.24849E-5,7.74711E-5,1.85499E-4,4.21132E-4,0.00112167,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,gas,natural gas steam reforming,0.0,0.0,4.36803E-4,1.54819E-4,1.468E-4,1.95867E-4,1.44178E-4,4.46236E-6,2.77911E-8,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,4.78601E-4,0.00361204,0.0121557,0.0236757,0.0446828,0.0616278,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,nuclear,thermal splitting,0.0,0.0,2.35616E-5,1.0448E-4,5.47088E-4,0.00184281,0.00451698,0.0118618,0.0331167,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,solar,electrolysis,0.0,0.0,9.51376E-6,6.49855E-5,5.11588E-4,0.00253983,0.00847475,0.0291668,0.106386,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 central production,wind,electrolysis,0.0,0.0,1.36173E-5,8.08877E-5,5.45013E-4,0.00228229,0.0063677,0.0182651,0.0543964,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 forecourt production,electricity,electrolysis,0.0,0.0,6.50815E-6,3.1586E-5,1.63858E-4,5.63116E-4,0.00126636,0.00233412,0.00525263,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Pakistan,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,4.06156E-4,9.71467E-4,0.00389363,0.0102155,0.0155827,0.00933286,0.00283053,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,biomass,biomass to H2,0.0,0.0,9.61243E-5,5.47291E-5,6.50845E-6,1.39888E-6,1.45055E-7,2.47691E-10,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00968227,0.0454324,0.102229,0.165294,0.219914,0.298192,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00764064,0.0246946,0.0451156,0.0663427,0.0677094,0.0507278,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,electricity,electrolysis,0.0,0.0,5.42938E-6,9.88916E-5,3.67874E-4,7.24606E-4,0.00115397,0.0017805,0.00380298,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00100593,0.00182276,9.5611E-4,5.38513E-4,1.47829E-4,1.33653E-6,4.22622E-9,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00720476,0.0320395,0.058314,0.082197,0.111831,0.134784,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,nuclear,thermal splitting,0.0,0.0,4.7022E-5,0.00116544,0.00367531,0.00620759,0.00910093,0.0141419,0.0308109,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,solar,electrolysis,0.0,0.0,1.89867E-5,7.24892E-4,0.00343682,0.00855551,0.0170751,0.0347734,0.0989791,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 central production,wind,electrolysis,0.0,0.0,1.65017E-5,4.89196E-4,0.00190236,0.0038714,0.00639875,0.010859,0.0254342,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.26367E-5,6.02164E-4,0.00217931,0.00416948,0.00615349,0.00793291,0.0194752,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",Russia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,7.84042E-4,0.0105969,0.024955,0.0325976,0.0296702,0.0104214,0.00319864,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,biomass,biomass to H2,0.0,0.0,3.11387E-5,1.14178E-5,3.71042E-6,7.99736E-6,6.77751E-6,4.85198E-8,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00102766,0.00432432,0.0062537,0.00576964,0.00573762,0.00848012,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,8.71123E-4,0.00333067,0.00595277,0.00700402,0.00679759,0.00570346,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,electricity,electrolysis,0.0,0.0,2.1615E-6,9.55313E-6,3.25543E-5,8.71085E-5,1.79932E-4,3.43452E-4,7.01749E-4,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.40501E-4,2.28511E-4,2.12942E-4,3.39231E-4,2.49915E-4,5.05133E-6,1.25625E-8,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,6.34961E-4,0.00372488,0.0083193,0.0122695,0.0169565,0.0184641,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,nuclear,thermal splitting,0.0,0.0,1.57646E-5,1.58348E-4,6.7799E-4,0.00179978,0.00345697,0.00619565,0.0111166,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,solar,electrolysis,0.0,0.0,6.36547E-6,9.84906E-5,6.33995E-4,0.00248051,0.00648596,0.0152345,0.0357119,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 central production,wind,electrolysis,0.0,0.0,8.406E-6,1.06526E-4,5.6984E-4,0.00184221,0.0039768,0.00778485,0.014968,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 forecourt production,electricity,electrolysis,0.0,0.0,8.20668E-6,6.16967E-5,2.23101E-4,5.83825E-4,0.00109875,0.00161208,0.0030322,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Africa,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,1.55205E-4,0.00134213,0.00472934,0.0099566,0.0122517,0.00502487,0.00110652,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,biomass,biomass to H2,0.0,0.0,1.61868E-7,1.66296E-8,7.64741E-10,1.10369E-10,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,6.68245E-6,2.88581E-5,6.81816E-5,0.00181284,0.0282154,0.0873769,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,4.16196E-6,1.03524E-5,1.71641E-5,2.97559E-4,0.00161961,0.00187048,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,electricity,electrolysis,0.0,0.0,3.13489E-9,1.66604E-8,5.64643E-8,1.16437E-7,2.19871E-6,1.82243E-5,5.42709E-5,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.60267E-6,9.38969E-7,2.6594E-7,1.15594E-7,3.87894E-7,2.03871E-8,1.13053E-10,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,5.12644E-6,1.99999E-5,3.44164E-5,4.55321E-4,0.00318488,0.00551366,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,nuclear,thermal splitting,0.0,0.0,7.92703E-8,5.63324E-7,1.26191E-6,1.96002E-6,3.49885E-5,3.18585E-4,0.00109261,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,solar,electrolysis,0.0,0.0,3.2008E-8,3.50381E-7,1.18003E-6,2.70137E-6,6.56454E-5,7.83366E-4,0.00350996,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 central production,wind,electrolysis,0.0,0.0,4.5914E-8,4.41784E-7,1.28434E-6,2.50556E-6,5.02562E-5,4.87428E-4,0.00181096,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.77166E-8,1.40753E-7,4.78869E-7,9.66386E-7,1.67528E-5,1.12676E-4,2.81246E-4,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Northern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,2.17408E-6,8.4847E-6,1.63134E-5,2.00914E-5,1.9951E-4,3.83852E-4,1.34316E-4,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,biomass,biomass to H2,0.0,0.0,1.06605E-5,6.77587E-6,5.95054E-7,1.97687E-7,3.64333E-8,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.0022601,0.0102869,0.0251426,0.0412358,0.0648505,0.11772,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00125089,0.00395871,0.00859711,0.0146661,0.0179567,0.0141859,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,electricity,electrolysis,0.0,0.0,4.89388E-7,1.36055E-5,4.81899E-5,1.15459E-4,2.24855E-4,4.17591E-4,8.73175E-4,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.02889E-4,2.88232E-4,1.38819E-4,1.06703E-4,4.17711E-5,5.51061E-7,1.96483E-9,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00117398,0.00473408,0.00992783,0.0161671,0.0252779,0.0309347,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,nuclear,thermal splitting,0.0,0.0,5.24944E-6,2.09018E-4,6.15279E-4,0.00128947,0.002316,0.00423256,0.00921235,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,solar,electrolysis,0.0,0.0,2.11963E-6,1.30007E-4,5.75353E-4,0.0017772,0.00434528,0.0104074,0.0295944,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 central production,wind,electrolysis,0.0,0.0,2.40438E-6,1.21595E-4,4.22978E-4,0.00103876,0.00205497,0.00403185,0.00911268,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.16557E-6,8.95912E-5,3.08162E-4,7.12844E-4,0.0012785,0.00192899,0.00417081,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South America_Southern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,9.30258E-5,0.00204021,0.00453036,0.0072794,0.00823205,0.00357171,0.00104757,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,H2 central production,biomass,biomass to H2,0.0,0.0,2.82291E-4,5.52044E-5,6.4452E-6,5.46379E-6,3.31417E-6,1.70177E-8,0.0,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,H2 central production,biomass,biomass to H2 CCS,0.0,0.0,0.0,0.00972206,0.0490713,0.109766,0.151047,0.203385,0.323165,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,H2 central production,coal,coal chemical CCS,0.0,0.0,0.0,0.00530978,0.0182372,0.0440561,0.072255,0.0776206,0.0584754,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,H2 central production,electricity,electrolysis,0.0,0.0,1.31867E-5,7.61684E-5,2.81161E-4,7.75622E-4,0.00171403,0.00344329,0.00660133,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.0022642,0.00147932,9.52211E-4,0.00115408,8.34136E-4,2.29625E-5,9.6408E-8,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,H2 central production,gas,natural gas steam reforming CCS,0.0,0.0,0.0,0.00430255,0.0194035,0.0458801,0.0820823,0.132522,0.15746,0.0,0.0,0.0,EJ,
"1p5C,date=2021-21-10T15:24:23-07:00",South Asia,H2 central production,nuclear,thermal splitting,0.0,0.0,1.3212E-4,0.00102898,0.00348562,0.00944262,0.0214693,0.0453628,0.0954953,0.0,0.0,0.0,EJ,
