"","region","scenario","sector","subsector","input","technology","Units","year","value"
"2020","India","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2040,0.11055433
"2021","India","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2040,0.008781487
"2022","India","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2040,0.43243105
"2023","India","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2040,0.4901687
"2024","India","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2040,0.03893486
"2025","India","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2045,0.18207406
"2026","India","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2045,0.22230192
"2027","India","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2045,0.1700627
"2028","India","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2045,0.005949075
"2029","India","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2045,0.0072634717
"2030","India","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2045,0.00555662
"2031","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2045,0.00010852017
"2032","India","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2045,0.00013249671
"2033","India","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2045,0.0001013611
"2034","India","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2045,0.00010852017
"2035","India","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2045,0.00013249671
"2036","India","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2045,0.0001013611
"2037","India","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2045,0.0245107
"2038","India","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2045,0.0003509391
"2039","India","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2045,8.056819
"2040","India","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2045,0.00054487394
"2041","India","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2045,0.000007801385
"2042","India","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2045,0.17910299
"2043","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2045,0.0000010888601
"2044","India","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2045,0.000000015590077
"2045","India","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2045,0.0003579148
"2046","India","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.4322195
"2047","India","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.2946041
"2048","India","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.7029073
"2049","India","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.017348413
"2050","India","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.01182479
"2051","India","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.028213215
"2052","India","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.1043975
"2053","India","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.07115799
"2054","India","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.16977876
"2055","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.0003164608
"2056","India","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.0002157022
"2057","India","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.00051465165
"2058","India","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.0003164608
"2059","India","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.0002157022
"2060","India","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.00051465165
"2061","India","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,1.350899
"2062","India","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,1.088905
"2063","India","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,2.072194
"2064","India","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.5164654
"2065","India","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.4163028
"2066","India","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.792226
"2067","India","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.1079495
"2068","India","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.08701377
"2069","India","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.1655878
"2070","India","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.003633376
"2071","India","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.002928719
"2072","India","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.005573371
"2073","India","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.4432907
"2074","India","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.5237316
"2075","India","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.299029
"2076","India","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.0175052
"2077","India","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.02068174
"2078","India","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.01180842
"2079","India","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.168459951
"2080","India","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.212431931
"2081","India","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.0112984889
"2082","India","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.74690725
"2083","India","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.94186464
"2084","India","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.050094436
"2085","India","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.006785157
"2086","India","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.009860714
"2087","India","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.17146924
"2088","India","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.00022169741
"2089","India","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.00032218837
"2090","India","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.005602577
"2091","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.0000040441108
"2092","India","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.000005877199
"2093","India","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.00010219939
"2094","India","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.0000040441108
"2095","India","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.000005877199
"2096","India","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.00010219939
"2097","India","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,0.0000097529353
"2098","India","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,0.00001009403865
"2099","India","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,7.916996
"2100","India","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.000000216808193
"2101","India","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.000000224329884
"2102","India","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.1759948
"2103","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0.000000000373533
"2104","India","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0.000000000437288
"2105","India","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0.0003517028
"2106","India","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.0147172
"2107","India","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.01482761
"2108","India","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.9430097
"2109","India","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.000590719
"2110","India","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.0005951501
"2111","India","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.03785044
"2112","India","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.003554758
"2113","India","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.003581429
"2114","India","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.22777277
"2115","India","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.0000107756
"2116","India","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.00001085645
"2117","India","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.0006904499
"2118","India","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.0000107756
"2119","India","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.00001085645
"2120","India","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.0006904499
"2121","India","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.2893298
"2122","India","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.3014003
"2123","India","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,2.3179714
"2124","India","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.1106143
"2125","India","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.11522885
"2126","India","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.8861886
"2127","India","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.023120147
"2128","India","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.024084683
"2129","India","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.18522768
"2130","India","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.000778181
"2131","India","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.0008106448
"2132","India","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.006234421
"2133","India","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.7122675
"2134","India","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.7422415
"2135","India","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.3287206
"2136","India","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.02812688
"2137","India","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.02931052
"2138","India","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.01298089
"2139","India","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.49776612
"2140","India","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.4708187
"2141","India","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.013387152
"2142","India","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,2.20696256
"2143","India","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,2.0874865
"2144","India","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.059355166
"2145","Japan","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
"2146","Japan","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
"2147","Japan","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
"2148","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0
"2149","Japan","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0
"2150","Japan","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0
"2151","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0
"2152","Japan","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0
"2153","Japan","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0
"2154","Japan","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0
"2155","Japan","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0
"2156","Japan","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0
"2157","Japan","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,1.39396
"2158","Japan","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,1.39396
"2159","Japan","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,1.39396
"2160","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,0.148145
"2161","Japan","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,0.148145
"2162","Japan","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,0.148145
"2163","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.00149224
"2164","Japan","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.00149224
"2165","Japan","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.00149224
"2166","Japan","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.00035684
"2167","Japan","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.00035684
"2168","Japan","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.00035684
"2169","Japan","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0
"2170","Japan","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0
"2171","Japan","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0
"2172","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0
"2173","Japan","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0
"2174","Japan","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0
"2175","Japan","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0
"2176","Japan","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0
"2177","Japan","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0
"2178","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"2179","Japan","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"2180","Japan","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0
"2181","Japan","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"2182","Japan","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"2183","Japan","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0
"2184","Japan","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.0373979
"2185","Japan","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.0373979
"2186","Japan","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.0373979
"2187","Japan","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.068353
"2188","Japan","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.068353
"2189","Japan","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.068353
"2190","Japan","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.0725977
"2191","Japan","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.0725977
"2192","Japan","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.0725977
"2193","Japan","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.0989758
"2194","Japan","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.0989758
"2195","Japan","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,0.0989758
"2196","Japan","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.0434127
"2197","Japan","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.0434127
"2198","Japan","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.0434127
"2199","Japan","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.00871049
"2200","Japan","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.00871049
"2201","Japan","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.00871049
"2202","Japan","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"2203","Japan","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"2204","Japan","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0
"2205","Japan","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"2206","Japan","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"2207","Japan","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0
"2208","Japan","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.000119903
"2209","Japan","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.000119919
"2210","Japan","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.000124189
"2211","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.00000391769
"2212","Japan","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.00000391822
"2213","Japan","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.00000405774
"2214","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.0000000714647
"2215","Japan","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.0000000714742
"2216","Japan","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.0000000740194
"2217","Japan","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.0000000714647
"2218","Japan","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.0000000714742
"2219","Japan","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.0000000740194
"2220","Japan","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,1.314654
"2221","Japan","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,1.314653
"2222","Japan","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,1.320421
"2223","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,0.1397171
"2224","Japan","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,0.139717
"2225","Japan","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,0.14033
"2226","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.001407345
"2227","Japan","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.001407344
"2228","Japan","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.001413519
"2229","Japan","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0003365385
"2230","Japan","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0003365383
"2231","Japan","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.0003380148
"2232","Japan","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"2233","Japan","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"2234","Japan","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0
"2235","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"2236","Japan","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"2237","Japan","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0
"2238","Japan","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"2239","Japan","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"2240","Japan","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0
"2241","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"2242","Japan","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"2243","Japan","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0
"2244","Japan","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"2245","Japan","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"2246","Japan","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0
"2247","Japan","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.03475624
"2248","Japan","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.03475605
"2249","Japan","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.03467389
"2250","Japan","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.06352475
"2251","Japan","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.06352449
"2252","Japan","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.06337421
"2253","Japan","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.06746973
"2254","Japan","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.06746946
"2255","Japan","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.06730974
"2256","Japan","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.0919845
"2257","Japan","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.0919841
"2258","Japan","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,0.0917665
"2259","Japan","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.04181394
"2260","Japan","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.04181372
"2261","Japan","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,0.04096305
"2262","Japan","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.00838972
"2263","Japan","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.00838967
"2264","Japan","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.00821899
"2265","Japan","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"2266","Japan","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"2267","Japan","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0
"2268","Japan","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"2269","Japan","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"2270","Japan","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2020,0
"2271","Japan","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.0015112027
"2272","Japan","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.0105635391
"2273","Japan","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2025,0.001981316
"2274","Japan","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.00004937703
"2275","Japan","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.00034515132
"2276","Japan","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2025,0.0000647375
"2277","Japan","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.0000009007128
"2278","Japan","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.0000062960735
"2279","Japan","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2025,0.0000011809099
"2280","Japan","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.0000009007128
"2281","Japan","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.0000062960735
"2282","Japan","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2025,0.0000011809099
"2283","Japan","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,1.184126
"2284","Japan","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,0.984217
"2285","Japan","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2025,1.303904
