"","region","scenario","sector","Units","year","emission","value","year "
"652","US","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",14.5384646065447,"2035"
"653","US","1p5","iron and steel","MTCO2",2035,"total_indirect",-6.06465665111025,"2035"
"654","US","Ref","iron and steel","MTCO2",2035,"total_indirect",29.7339988321016,"2035"
"655","US","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",-0.778929794536468,"2040"
"656","US","1p5","iron and steel","MTCO2",2040,"total_indirect",-14.820850039345,"2040"
"657","US","Ref","iron and steel","MTCO2",2040,"total_indirect",29.435462767114,"2040"
"658","US","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-17.0090349483316,"2045"
"659","US","1p5","iron and steel","MTCO2",2045,"total_indirect",-23.0756696981042,"2045"
"660","US","Ref","iron and steel","MTCO2",2045,"total_indirect",29.6056888947468,"2045"
"661","US","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-25.5069536363073,"2050"
"662","US","1p5","iron and steel","MTCO2",2050,"total_indirect",-25.7571650340102,"2050"
"663","US","Ref","iron and steel","MTCO2",2050,"total_indirect",29.2574197244493,"2050"
"664","US","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"665","US","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"666","US","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"667","US","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"668","US","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"669","US","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"670","US","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"671","US","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"672","US","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
