"","region","year","scenario","input","value","share"
"235","Europe",2040,"Ref","biomass",0.013479265,0.540117880189555
"236","Europe",2040,"Ref","coal",1.6387295094,65.664345112378
"237","Europe",2040,"Ref","electricity",0.44451173179,17.8117081527667
"238","Europe",2040,"Ref","gas",0.3319160562661,13.2999682632045
"239","Europe",2040,"Ref","hydrogen",0.0135745523,0.543936068680173
"240","Europe",2040,"Ref","refined liquids",0.0534042859541,2.13992452278112
"241","Europe",2040,"1p5","biomass",0.01571171,1.28073964189642
"242","Europe",2040,"1p5","coal",0.2141539882,17.456756913026
"243","Europe",2040,"1p5","electricity",0.47959024453,39.0937866111563
"244","Europe",2040,"1p5","gas",0.2353547676403,19.1849379110392
"245","Europe",2040,"1p5","hydrogen",0.2298059035,18.7326223914694
"246","Europe",2040,"1p5","refined liquids",0.052151847574,4.25115653141266
"247","Europe",2040,"1p5 delay","biomass",0.013669535,0.986815204824659
"248","Europe",2040,"1p5 delay","coal",0.447950273,32.3379061834771
"249","Europe",2040,"1p5 delay","electricity",0.4385011029,31.6557626630388
"250","Europe",2040,"1p5 delay","gas",0.2685151016055,19.3843305561854
"251","Europe",2040,"1p5 delay","hydrogen",0.1643739619,11.8662942726427
"252","Europe",2040,"1p5 delay","refined liquids",0.0522073320535,3.76889111983133
"253","Europe",2045,"Ref","biomass",0.01552889,0.634949825119656
"254","Europe",2045,"Ref","coal",1.600997814,65.4620698592271
"255","Europe",2045,"Ref","electricity",0.43849317364,17.9292379506121
"256","Europe",2045,"Ref","gas",0.321921247912,13.1628107394686
"257","Europe",2045,"Ref","hydrogen",0.0163186383,0.667241286065902
"258","Europe",2045,"Ref","refined liquids",0.052427971722,2.1436903395067
"259","Europe",2045,"1p5","biomass",0.0059427753,0.619862092576846
"260","Europe",2045,"1p5","coal",0.058210407,6.07164546382393
"261","Europe",2045,"1p5","electricity",0.459090546811,47.8855101636629
"262","Europe",2045,"1p5","gas",0.1078363292151,11.2478849205484
"263","Europe",2045,"1p5","hydrogen",0.2888799239,30.1316649364303
"264","Europe",2045,"1p5","refined liquids",0.03876541349783,4.04343242295761
"265","Europe",2045,"1p5 delay","biomass",0.0085671901,0.786024712444595
"266","Europe",2045,"1p5 delay","coal",0.176113734,16.158127169945
"267","Europe",2045,"1p5 delay","electricity",0.43760332904,40.1493403156145
"268","Europe",2045,"1p5 delay","gas",0.18372092407,16.856073558141
"269","Europe",2045,"1p5 delay","hydrogen",0.239445281,21.9686858756922
"270","Europe",2045,"1p5 delay","refined liquids",0.04448856843401,4.08174836816267
"271","Europe",2050,"Ref","biomass",0.016504284,0.693406670941357
"272","Europe",2050,"Ref","coal",1.556216903,65.3824899021308
"273","Europe",2050,"Ref","electricity",0.4288759919,18.0186837423575
"274","Europe",2050,"Ref","gas",0.309437025828,13.0006062635246
"275","Europe",2050,"Ref","hydrogen",0.0180761769,0.759447768081067
"276","Europe",2050,"Ref","refined liquids",0.051063431467,2.14536565296468
"277","Europe",2050,"1p5","biomass",0.000065983933,0.00829555134691991
"278","Europe",2050,"1p5","coal",0.00114226451,0.143606382094097
"279","Europe",2050,"1p5","electricity",0.417039824002,52.4305708439513
"280","Europe",2050,"1p5","gas",0.005054919909723,0.635508460304646
"281","Europe",2050,"1p5","hydrogen",0.347897888706,43.7379929936224
"282","Europe",2050,"1p5","refined liquids",0.024212591058878,3.04402576868063
"283","Europe",2050,"1p5 delay","biomass",0.000066353388,0.00819631097256146
"284","Europe",2050,"1p5 delay","coal",0.00114508435,0.141446694815544
"285","Europe",2050,"1p5 delay","electricity",0.4138720818918,51.1236033048775
"286","Europe",2050,"1p5 delay","gas",0.00494515255597,0.610850619345726
"287","Europe",2050,"1p5 delay","hydrogen",0.365907046103,45.1987159557184
"288","Europe",2050,"1p5 delay","refined liquids",0.023616142568257,2.91718711427035
"289","Global",2015,"Ref","biomass",0,0
"290","Global",2015,"Ref","coal",26.8119472082,79.7421868045071
"291","Global",2015,"Ref","electricity",4.078091346,12.1287692905467
"292","Global",2015,"Ref","gas",2.31621911969,6.88873420077462
"293","Global",2015,"Ref","gas with CCS",0,0
"294","Global",2015,"Ref","hydrogen",0,0
"295","Global",2015,"Ref","refined liquids",0.4170329363,1.24030970417159
"296","Global",2015,"1p5","biomass",0,0
"297","Global",2015,"1p5","coal",26.8119462182,79.7421862080385
"298","Global",2015,"1p5","coal with CCS",0,0
"299","Global",2015,"1p5","electricity",4.078091346,12.1287696476647
"300","Global",2015,"1p5","gas",2.31621911969,6.88873440360566
"301","Global",2015,"1p5","gas with CCS",0,0
"302","Global",2015,"1p5","hydrogen",0,0
"303","Global",2015,"1p5","refined liquids",0.4170329363,1.24030974069111
"304","Global",2015,"1p5","refined liquids with CCS",0,0
"305","Global",2015,"1p5 delay","biomass",0,0
"306","Global",2015,"1p5 delay","coal",26.8119461082,79.7421861417643
"307","Global",2015,"1p5 delay","coal with CCS",0,0
"308","Global",2015,"1p5 delay","electricity",4.078091346,12.1287696873445
"309","Global",2015,"1p5 delay","gas",2.31621911969,6.88873442614245
"310","Global",2015,"1p5 delay","gas with CCS",0,0
"311","Global",2015,"1p5 delay","hydrogen",0,0
"312","Global",2015,"1p5 delay","refined liquids",0.4170329363,1.24030974474884
"313","Global",2015,"1p5 delay","refined liquids with CCS",0,0
"314","Global",2020,"Ref","biomass",0.0150826353517,0.0372214220153956
"315","Global",2020,"Ref","coal",33.0194608624172,81.4865080817816
"316","Global",2020,"Ref","electricity",4.83471318526147,11.9312637079522
"317","Global",2020,"Ref","gas",2.20316882833069,5.43705226694472
"318","Global",2020,"Ref","gas with CCS",0.000000005478899,0.0000000135210065816345
"319","Global",2020,"Ref","hydrogen",0,0
"320","Global",2020,"Ref","refined liquids",0.448958500840788,1.10795450778506
"321","Global",2020,"1p5","biomass",0.0144271121153,0.0359490999503925
