"","region","year","scenario","input","value","share"
"812","Japan",2020,"1p5","gas with CCS",0,0
"813","Japan",2020,"1p5","hydrogen",0,0
"814","Japan",2020,"1p5","refined liquids",21.4626395196257,4.37963627370894
"815","Japan",2020,"1p5","refined liquids with CCS",0,0
"816","Japan",2020,"1p5 delay","biomass",0.033303359976,0.00679583716876498
"817","Japan",2020,"1p5 delay","coal",374.8426470961,76.4898675511927
"818","Japan",2020,"1p5 delay","coal with CCS",0,0
"819","Japan",2020,"1p5 delay","electricity",68.0724592745905,13.8907710585623
"820","Japan",2020,"1p5 delay","gas",25.6442470871313,5.23292927936731
"821","Japan",2020,"1p5 delay","gas with CCS",0,0
"822","Japan",2020,"1p5 delay","hydrogen",0,0
"823","Japan",2020,"1p5 delay","refined liquids",21.4626395196257,4.37963627370894
"824","Japan",2020,"1p5 delay","refined liquids with CCS",0,0
"825","Japan",2025,"Ref","biomass",0.546909326416,0.112754484252209
"826","Japan",2025,"Ref","coal",372.740576247778,76.846689944214
"827","Japan",2025,"Ref","electricity",66.6723399989404,13.7456154930338
"828","Japan",2025,"Ref","gas",23.9219622419989,4.93191171665214
"829","Japan",2025,"Ref","hydrogen",1.0249574310764,0.211312078510035
"830","Japan",2025,"Ref","refined liquids",20.1376678812325,4.15171628333785
"831","Japan",2025,"1p5","biomass",1.2274714819764,0.311256975931912
"832","Japan",2025,"1p5","coal",278.15521974622,70.5334126365875
"833","Japan",2025,"1p5","coal with CCS",7.05208341944,1.78823719441547
"834","Japan",2025,"1p5","electricity",60.0395882177433,15.2245823542574
"835","Japan",2025,"1p5","gas",23.2563532096232,5.89724672020603
"836","Japan",2025,"1p5","gas with CCS",1.17152915388924,0.297071359302381
"837","Japan",2025,"1p5","hydrogen",2.673113527378,0.677836711541915
"838","Japan",2025,"1p5","refined liquids",19.9190095675282,5.05097737306688
"839","Japan",2025,"1p5","refined liquids with CCS",0.8651406643342,0.219378674690518
"840","Japan",2025,"1p5 delay","biomass",0.3350167680132,0.075353944413998
"841","Japan",2025,"1p5 delay","coal",337.97284537806,76.0188427435836
"842","Japan",2025,"1p5 delay","coal with CCS",0,0
"843","Japan",2025,"1p5 delay","electricity",62.9116371820473,14.150455928889
"844","Japan",2025,"1p5 delay","gas",22.4821040117522,5.05680723403237
"845","Japan",2025,"1p5 delay","gas with CCS",0,0
"846","Japan",2025,"1p5 delay","hydrogen",1.711910258416,0.385052936960306
"847","Japan",2025,"1p5 delay","refined liquids",19.1773709513012,4.31348721212077
"848","Japan",2025,"1p5 delay","refined liquids with CCS",0,0
"849","Japan",2030,"Ref","biomass",1.5743638150456,0.335741825477569
"850","Japan",2030,"Ref","coal",359.943275315501,76.7599021064273
"851","Japan",2030,"Ref","electricity",64.3196299223294,13.7165182264679
"852","Japan",2030,"Ref","gas",22.400564552354,4.77704477368061
"853","Japan",2030,"Ref","hydrogen",1.6880596560022,0.359988094876787
"854","Japan",2030,"Ref","refined liquids",18.9950738557414,4.0508049730698
"855","Japan",2030,"1p5","biomass",2.9560296148218,0.852517464160292
"856","Japan",2030,"1p5","coal",165.48113377369,47.7246763103288
"857","Japan",2030,"1p5","coal with CCS",62.13178303872,17.9187751889692
"858","Japan",2030,"1p5","electricity",61.255081365137,17.6659348642848
"859","Japan",2030,"1p5","gas",19.2605037941407,5.55471967219123
"860","Japan",2030,"1p5","gas with CCS",4.0173684083366,1.15860704199313
"861","Japan",2030,"1p5","hydrogen",10.588713193186,3.05377959507342
"862","Japan",2030,"1p5","refined liquids",18.0504129649577,5.20573008158427
"863","Japan",2030,"1p5","refined liquids with CCS",3.0002124835014,0.865259781414894
"864","Japan",2030,"1p5 delay","biomass",0.8739271991412,0.219932891002275
"865","Japan",2030,"1p5 delay","coal",296.24867033208,74.5540665008952
"866","Japan",2030,"1p5 delay","coal with CCS",0,0
"867","Japan",2030,"1p5 delay","electricity",59.2855512367364,14.9198270645107
"868","Japan",2030,"1p5 delay","gas",18.6267086112716,4.68760541926107
"869","Japan",2030,"1p5 delay","gas with CCS",0,0
"870","Japan",2030,"1p5 delay","hydrogen",5.539399709294,1.39404768918898
"871","Japan",2030,"1p5 delay","refined liquids",16.7865901947336,4.22452043514176
"872","Japan",2030,"1p5 delay","refined liquids with CCS",0,0
"873","Japan",2035,"Ref","biomass",2.7194078421912,0.599808933632102
"874","Japan",2035,"Ref","coal",346.976356303085,76.5311900042219
"875","Japan",2035,"Ref","electricity",62.1030039773634,13.6978117121991
"876","Japan",2035,"Ref","gas",21.2644963495835,4.69022508569004
"877","Japan",2035,"Ref","hydrogen",2.18509668974262,0.481958055361601
"878","Japan",2035,"Ref","refined liquids",18.1306550064013,3.99900620889527
"879","Japan",2035,"1p5","biomass",2.7358121053146,0.875744098545762
"880","Japan",2035,"1p5","coal",63.319881766976,20.2689404986268
"881","Japan",2035,"1p5","coal with CCS",135.027049410442,43.2226838369237
"882","Japan",2035,"1p5","electricity",59.9038128330119,19.1754435427017
"883","Japan",2035,"1p5","gas",12.5929556843287,4.03105410725237
"884","Japan",2035,"1p5","gas with CCS",6.33049768383854,2.02641693729976
"885","Japan",2035,"1p5","hydrogen",13.92384725018,4.45707767529436
"886","Japan",2035,"1p5","refined liquids",13.8042807506102,4.41880397361046
"887","Japan",2035,"1p5","refined liquids with CCS",4.7604398916822,1.52383532974503
"888","Japan",2035,"1p5 delay","biomass",2.1096067710174,0.64930622509222
"889","Japan",2035,"1p5 delay","coal",176.596297110258,54.3537670703561
"890","Japan",2035,"1p5 delay","coal with CCS",48.80785293514,15.0223459554447
"891","Japan",2035,"1p5 delay","electricity",55.3732329385509,17.0430742565085
"892","Japan",2035,"1p5 delay","gas",14.0842514748088,4.33492738267393
"893","Japan",2035,"1p5 delay","gas with CCS",2.3780923746946,0.731942181807118
"894","Japan",2035,"1p5 delay","hydrogen",9.623783532354,2.96206034335198
"895","Japan",2035,"1p5 delay","refined liquids",14.1419515070799,4.35268661186126
"896","Japan",2035,"1p5 delay","refined liquids with CCS",1.786601707058,0.549889972904139
"897","Japan",2040,"Ref","biomass",3.30956375876,0.75507888896486
"898","Japan",2040,"Ref","coal",334.651360220874,76.3509017154671
"899","Japan",2040,"Ref","electricity",59.9928180775494,13.6873962013771
"900","Japan",2040,"Ref","gas",20.512658402058,4.67997489848778
"901","Japan",2040,"Ref","hydrogen",2.3206141342676,0.529449459186562
"902","Japan",2040,"Ref","refined liquids",17.5200030079356,3.99719883651662
"903","Japan",2040,"1p5","biomass",1.3407786281776,0.495041453481835
"904","Japan",2040,"1p5","coal",15.739549813852,5.81134681986215
"905","Japan",2040,"1p5","coal with CCS",148.926028307394,54.9863758007363
"906","Japan",2040,"1p5","electricity",57.6126933290067,21.2717228968366
"907","Japan",2040,"1p5","gas",6.54331743964976,2.41591960659459
"908","Japan",2040,"1p5","gas with CCS",8.23970253897898,3.04225786079118
"909","Japan",2040,"1p5","hydrogen",16.3086144913256,6.0214565271183
"910","Japan",2040,"1p5","refined liquids",9.95852974070631,3.67688217411556
"911","Japan",2040,"1p5","refined liquids with CCS",6.1724735629749,2.27899686046349
"912","Japan",2040,"1p5 delay","biomass",1.726699159136,0.600204927532344
"913","Japan",2040,"1p5 delay","coal",95.0102982304,33.0258162590048
"914","Japan",2040,"1p5 delay","coal with CCS",93.8932278923,32.6375198277589
"915","Japan",2040,"1p5 delay","electricity",55.2382776739201,19.2009628735074
"916","Japan",2040,"1p5 delay","gas",10.4745961388369,3.64099570164091
"917","Japan",2040,"1p5 delay","gas with CCS",4.5230152017426,1.5722113473131
"918","Japan",2040,"1p5 delay","hydrogen",11.1553849798564,3.8776395980759
"919","Japan",2040,"1p5 delay","refined liquids",12.2644655318424,4.26315875977245
"920","Japan",2040,"1p5 delay","refined liquids with CCS",3.39897077473,1.18149070539432
"921","Japan",2045,"Ref","biomass",3.714969083084,0.878466709292969
"922","Japan",2045,"Ref","coal",321.835933301874,76.1035009812856
"923","Japan",2045,"Ref","electricity",57.9059770469668,13.6928388816131
"924","Japan",2045,"Ref","gas",19.7281011235794,4.66504018930966
"925","Japan",2045,"Ref","hydrogen",2.817889476532,0.666337199647802
"926","Japan",2045,"Ref","refined liquids",16.8895451027364,3.99381603885088
"927","Japan",2045,"1p5","biomass",0.054884343629662,0.0257751776830548
"928","Japan",2045,"1p5","coal",0.59065812808168,0.277389091212853
"929","Japan",2045,"1p5","coal with CCS",102.69394465509,48.2278641850826
"930","Japan",2045,"1p5","electricity",58.3512514183805,27.4033316948428
"931","Japan",2045,"1p5","gas",0.998900872578114,0.469110966365728
"932","Japan",2045,"1p5","gas with CCS",11.6300476234751,5.46178607837906
"933","Japan",2045,"1p5","hydrogen",22.7984216665005,10.7067577105846
"934","Japan",2045,"1p5","refined liquids",7.1994548005784,3.38105941392258
"935","Japan",2045,"1p5","refined liquids with CCS",8.617316338292,4.04692568192667
"936","Japan",2045,"1p5 delay","biomass",0.39893448859178,0.194423489346983
"937","Japan",2045,"1p5 delay","coal",5.5272187828826,2.69372840123596
"938","Japan",2045,"1p5 delay","coal with CCS",84.225622936,41.0479413836717
"939","Japan",2045,"1p5 delay","electricity",61.8649807988895,30.1503273827302
"940","Japan",2045,"1p5 delay","gas",3.54436277151573,1.72736977437611
"941","Japan",2045,"1p5 delay","gas with CCS",10.5096241854704,5.12193822368534
"942","Japan",2045,"1p5 delay","hydrogen",21.360612669032,10.4102427051682
"943","Japan",2045,"1p5 delay","refined liquids",9.97751513961684,4.86261119038438
"944","Japan",2045,"1p5 delay","refined liquids with CCS",7.7795496125236,3.79141744940118
"945","Japan",2050,"Ref","biomass",3.81966416684,0.937013383189938
"946","Japan",2050,"Ref","coal",309.7613728089,75.9885003600593
"947","Japan",2050,"Ref","electricity",55.7661824740214,13.6801710897007
"948","Japan",2050,"Ref","gas",18.9113339062772,4.63919658644108
"949","Japan",2050,"Ref","hydrogen",3.160003083556,0.775189925313001
"950","Japan",2050,"Ref","refined liquids",16.2238780618698,3.97992865529596
"951","Japan",2050,"1p5","biomass",0.00017800157851226,0.000102970050726693
"952","Japan",2050,"1p5","coal",0.00723278269455486,0.00418400784520101
"953","Japan",2050,"1p5","coal with CCS",51.40951057202,29.7392863348723
"954","Japan",2050,"1p5","electricity",56.7077944021103,32.8042285635236
"955","Japan",2050,"1p5","gas",0.0172604392722293,0.00998478958603187
"956","Japan",2050,"1p5","gas with CCS",11.997266150583,6.94015814035088
"957","Japan",2050,"1p5","hydrogen",37.450160150568,21.6641050189404
"958","Japan",2050,"1p5","refined liquids",6.43664374774227,3.7234587398281
"959","Japan",2050,"1p5","refined liquids with CCS",8.84128484246666,5.1144914350028
"960","Japan",2050,"1p5 delay","biomass",0.00021785789373062,0.000130136721598586
"961","Japan",2050,"1p5 delay","coal",0.00573227634692852,0.00342415708842204
"962","Japan",2050,"1p5 delay","coal with CCS",50.380960026958,30.0949066229599
"963","Japan",2050,"1p5 delay","electricity",55.9287655281641,33.4088706369804
"964","Japan",2050,"1p5 delay","gas",0.0126704144007679,0.00756863184149885
"965","Japan",2050,"1p5 delay","gas with CCS",10.4100134585597,6.21838851049034
"966","Japan",2050,"1p5 delay","hydrogen",36.4223683376241,21.7567861652761
"967","Japan",2050,"1p5 delay","refined liquids",6.5695605499234,3.92430615053851
"968","Japan",2050,"1p5 delay","refined liquids with CCS",7.6766440857548,4.58561898810322
"969","ROW",2015,"Ref","biomass",0,0
"970","ROW",2015,"Ref","coal",1101.25571939276,62.9859180566988
"971","ROW",2015,"Ref","electricity",241.258011339588,13.7986637119456
"972","ROW",2015,"Ref","gas",350.879585895111,20.0684295716023
"973","ROW",2015,"Ref","gas with CCS",0,0
"974","ROW",2015,"Ref","hydrogen",0,0
"975","ROW",2015,"Ref","refined liquids",55.0224457679214,3.14698865975328
"976","ROW",2015,"1p5","biomass",0,0
"977","ROW",2015,"1p5","coal",1101.25569161496,62.9859174686408
"978","ROW",2015,"1p5","coal with CCS",0,0
"979","ROW",2015,"1p5","electricity",241.258011339588,13.7986639311706
"980","ROW",2015,"1p5","gas",350.879585895111,20.0684298904377
"981","ROW",2015,"1p5","gas with CCS",0,0
"982","ROW",2015,"1p5","hydrogen",0,0
"983","ROW",2015,"1p5","refined liquids",55.0224457679214,3.14698870975078
"984","ROW",2015,"1p5","refined liquids with CCS",0,0
"985","ROW",2015,"1p5 delay","biomass",0,0
"986","ROW",2015,"1p5 delay","coal",1101.25571939276,62.9859180566988
"987","ROW",2015,"1p5 delay","coal with CCS",0,0
"988","ROW",2015,"1p5 delay","electricity",241.258011339588,13.7986637119456
"989","ROW",2015,"1p5 delay","gas",350.879585895111,20.0684295716023
"990","ROW",2015,"1p5 delay","gas with CCS",0,0
"991","ROW",2015,"1p5 delay","hydrogen",0,0
"992","ROW",2015,"1p5 delay","refined liquids",55.0224457679214,3.14698865975328
"993","ROW",2015,"1p5 delay","refined liquids with CCS",0,0
"994","ROW",2020,"Ref","biomass",0.991860065570751,0.0549224028230745
"995","ROW",2020,"Ref","coal",1179.96673699386,65.3384592207707
"996","ROW",2020,"Ref","electricity",254.27397909388,14.0799477587435
"997","ROW",2020,"Ref","gas",309.537590641138,17.1400672657325
"998","ROW",2020,"Ref","gas with CCS",0.000001535678172986,0.0000000850353171289402
"999","ROW",2020,"Ref","hydrogen",6.06846471664845,0.336029925243125
"1000","ROW",2020,"Ref","refined liquids",55.0912144981363,3.05057334165171
"1001","ROW",2020,"1p5","biomass",1.15978635302278,0.0642422899901382
"1002","ROW",2020,"1p5","coal",1149.78821946512,63.6884785112415
"1003","ROW",2020,"1p5","coal with CCS",0,0
"1004","ROW",2020,"1p5","electricity",257.223391019499,14.2479859631499
"1005","ROW",2020,"1p5","gas",334.876966859227,18.5493329525026
"1006","ROW",2020,"1p5","gas with CCS",0,0
"1007","ROW",2020,"1p5","hydrogen",0,0
"1008","ROW",2020,"1p5","refined liquids",62.2832227095675,3.44996028311586
"1009","ROW",2020,"1p5","refined liquids with CCS",0,0
"1010","ROW",2020,"1p5 delay","biomass",1.15978636135612,0.0642422904714419
"1011","ROW",2020,"1p5 delay","coal",1149.78821946512,63.6884785307792
"1012","ROW",2020,"1p5 delay","coal with CCS",0,0
"1013","ROW",2020,"1p5 delay","electricity",257.223390185888,14.2479859213457
"1014","ROW",2020,"1p5 delay","gas",334.876967130373,18.5493329732122
"1015","ROW",2020,"1p5 delay","gas with CCS",0,0
"1016","ROW",2020,"1p5 delay","hydrogen",0,0
"1017","ROW",2020,"1p5 delay","refined liquids",62.28322270988,3.44996028419151
"1018","ROW",2020,"1p5 delay","refined liquids with CCS",0,0
"1019","ROW",2025,"Ref","biomass",8.8428936336048,0.457077996666676
"1020","ROW",2025,"Ref","coal",1231.77769100442,63.6690321823413
"1021","ROW",2025,"Ref","electricity",288.834874826781,14.9295096631709
"1022","ROW",2025,"Ref","gas",317.156747522922,16.3934314709156
"1023","ROW",2025,"Ref","gas with CCS",0.000017374561677416,0.000000898069135909932
"1024","ROW",2025,"Ref","hydrogen",17.7400921670715,0.916962944979106
"1025","ROW",2025,"Ref","refined liquids",70.3051594579315,3.63398484385735
"1026","ROW",2025,"1p5","biomass",30.5633694844538,1.90651382013289
"1027","ROW",2025,"1p5","coal",844.308070883583,52.6671316920101
"1028","ROW",2025,"1p5","coal with CCS",38.8421852181678,2.42293844467201
"1029","ROW",2025,"1p5","electricity",269.195656413029,16.792168138799
"1030","ROW",2025,"1p5","gas",286.235209732113,17.8550792130589
"1031","ROW",2025,"1p5","gas with CCS",19.4002265417435,1.21016761696895
"1032","ROW",2025,"1p5","hydrogen",42.9689551372366,2.68036241381963
"1033","ROW",2025,"1p5","refined liquids",66.7826616582458,4.16583869986807
"1034","ROW",2025,"1p5","refined liquids with CCS",4.8061004712548,0.299799960670411
"1035","ROW",2025,"1p5 delay","biomass",6.74530173098707,0.365637704325806
"1036","ROW",2025,"1p5 delay","coal",1127.08792073517,61.0952417469765
"1037","ROW",2025,"1p5 delay","coal with CCS",0,0
"1038","ROW",2025,"1p5 delay","electricity",282.142922281682,15.2939178274168
"1039","ROW",2025,"1p5 delay","gas",324.791024010397,17.6057127080379
"1040","ROW",2025,"1p5 delay","gas with CCS",0.00000136674276006,0.000000074086038715888
"1041","ROW",2025,"1p5 delay","hydrogen",31.4145556146799,1.70286615120568
"1042","ROW",2025,"1p5 delay","refined liquids",72.6230225629346,3.93662378795128
"1043","ROW",2025,"1p5 delay","refined liquids with CCS",0,0
"1044","ROW",2030,"Ref","biomass",21.3164780546691,1.02832499635095
"1045","ROW",2030,"Ref","coal",1262.13679980029,60.8865506168712
"1046","ROW",2030,"Ref","electricity",331.457188978897,15.989776161572
"1047","ROW",2030,"Ref","gas",335.445253111125,16.1821637606727
"1048","ROW",2030,"Ref","gas with CCS",0.000049492765427514,0.00000238757301732117
"1049","ROW",2030,"Ref","hydrogen",33.3701257691165,1.60980319411823
"1050","ROW",2030,"Ref","refined liquids",89.2061185350389,4.30337888284192
"1051","ROW",2030,"1p5","biomass",41.6829953820363,2.7153311617819
"1052","ROW",2030,"1p5","coal",498.595595556296,32.4797233340067
"1053","ROW",2030,"1p5","coal with CCS",193.953955504707,12.6346298893807
"1054","ROW",2030,"1p5","electricity",312.847438831548,20.37963902923
"1055","ROW",2030,"1p5","gas",211.930684003261,13.8056774744122
"1056","ROW",2030,"1p5","gas with CCS",55.6258122788537,3.62359998593803
"1057","ROW",2030,"1p5","hydrogen",139.294497454484,9.07398055577149
"1058","ROW",2030,"1p5","refined liquids",67.6433589730733,4.40645205134039
"1059","ROW",2030,"1p5","refined liquids with CCS",13.5236997328906,0.880966518138589
"1060","ROW",2030,"1p5 delay","biomass",12.2719843407102,0.671001804610912
"1061","ROW",2030,"1p5 delay","coal",1028.34229388082,56.227217684978
"1062","ROW",2030,"1p5 delay","coal with CCS",0,0
"1063","ROW",2030,"1p5 delay","electricity",308.55235407502,16.870880914871
"1064","ROW",2030,"1p5 delay","gas",302.305621309661,16.5293249902457
"1065","ROW",2030,"1p5 delay","gas with CCS",0.000009526170676486,0.000000520867492777761
"1066","ROW",2030,"1p5 delay","hydrogen",98.3862385544001,5.37951661166003
"1067","ROW",2030,"1p5 delay","refined liquids",79.0463174032742,4.32205747276683
"1068","ROW",2030,"1p5 delay","refined liquids with CCS",0,0
"1069","ROW",2035,"Ref","biomass",34.2374033407613,1.54753112706744
"1070","ROW",2035,"Ref","coal",1276.99880966718,57.7203646993655
"1071","ROW",2035,"Ref","electricity",383.145662548499,17.3181894985817
"1072","ROW",2035,"Ref","gas",360.726302059483,16.3048340796445
"1073","ROW",2035,"Ref","gas with CCS",0.000093321785490702,0.00000421814605631714
"1074","ROW",2035,"Ref","hydrogen",49.2254101267008,2.22498925095282
"1075","ROW",2035,"Ref","refined liquids",108.054990279546,4.88408712624198
"1076","ROW",2035,"1p5","biomass",34.931743330139,2.31483795782061
"1077","ROW",2035,"1p5","coal",216.71508499574,14.3611585611196
"1078","ROW",2035,"1p5","coal with CCS",357.59806715878,23.6971161639168
"1079","ROW",2035,"1p5","electricity",352.758604927973,23.3764172866396
"1080","ROW",2035,"1p5","gas",140.981702971527,9.34249958017722
"1081","ROW",2035,"1p5","gas with CCS",94.3204652413893,6.25037780326548
"1082","ROW",2035,"1p5","hydrogen",224.859416722964,14.900862750661
"1083","ROW",2035,"1p5","refined liquids",61.3330714151998,4.06438695142737
"1084","ROW",2035,"1p5","refined liquids with CCS",25.5380680883615,1.69234294497237
"1085","ROW",2035,"1p5 delay","biomass",21.8064023173496,1.32405109315881
"1086","ROW",2035,"1p5 delay","coal",624.567042223429,37.9227468599418
"1087","ROW",2035,"1p5 delay","coal with CCS",148.445993201144,9.01341159869555
"1088","ROW",2035,"1p5 delay","electricity",328.695176389015,19.957863808999
"1089","ROW",2035,"1p5 delay","gas",220.117317519773,13.365183795282
"1090","ROW",2035,"1p5 delay","gas with CCS",42.7886773717729,2.59806245085372
"1091","ROW",2035,"1p5 delay","hydrogen",174.209078631957,10.5777063838409
"1092","ROW",2035,"1p5 delay","refined liquids",74.6846947459952,4.5347393981625
"1093","ROW",2035,"1p5 delay","refined liquids with CCS",11.6313004376551,0.706234611065713
"1094","ROW",2040,"Ref","biomass",43.1673654444103,1.80868255658273
"1095","ROW",2040,"Ref","coal",1297.43194150031,54.361495004063
"1096","ROW",2040,"Ref","electricity",456.013660455803,19.1066548708418
"1097","ROW",2040,"Ref","gas",397.708645680367,16.6637153469685
"1098","ROW",2040,"Ref","gas with CCS",0.00014204976919528,0.00000595178642627527
"1099","ROW",2040,"Ref","hydrogen",65.7785940372831,2.75607729142007
"1100","ROW",2040,"Ref","refined liquids",126.574155282937,5.30336897833745
"1101","ROW",2040,"1p5","biomass",19.6428324176075,1.29700035999149
"1102","ROW",2040,"1p5","coal",101.210424804572,6.68284260719716
"1103","ROW",2040,"1p5","coal with CCS",398.476918967391,26.3111091293398
"1104","ROW",2040,"1p5","electricity",394.890346880538,26.0742906711416
"1105","ROW",2040,"1p5","gas",85.7056790552201,5.65907676778289
"1106","ROW",2040,"1p5","gas with CCS",125.693331187509,8.29942914203128
"1107","ROW",2040,"1p5","hydrogen",301.459657607438,19.9051377177803
"1108","ROW",2040,"1p5","refined liquids",46.7948299489787,3.08982482766394
"1109","ROW",2040,"1p5","refined liquids with CCS",40.6076264401149,2.68128877707158
"1110","ROW",2040,"1p5 delay","biomass",18.1746399099142,1.12630687650504
"1111","ROW",2040,"1p5 delay","coal",353.427338275356,21.9023674426288
"1112","ROW",2040,"1p5 delay","coal with CCS",283.398718666016,17.5625997108274
"1113","ROW",2040,"1p5 delay","electricity",369.180598414223,22.8786181584463
"1114","ROW",2040,"1p5 delay","gas",159.403120397803,9.87842573664803
"1115","ROW",2040,"1p5 delay","gas with CCS",88.7184544312062,5.49800192983513
"1116","ROW",2040,"1p5 delay","hydrogen",246.719564671267,15.2895432115822
"1117","ROW",2040,"1p5 delay","refined liquids",67.7438544389241,4.19817776163452
"1118","ROW",2040,"1p5 delay","refined liquids with CCS",26.8827339026105,1.66595917189252
"1119","ROW",2045,"Ref","biomass",49.1827456845984,1.90397374913127
"1120","ROW",2045,"Ref","coal",1304.76342303876,50.5103013610401
"1121","ROW",2045,"Ref","electricity",558.917150336427,21.636929117462
"1122","ROW",2045,"Ref","gas",438.575776339973,16.9782462026651
"1123","ROW",2045,"Ref","gas with CCS",0.00020068207165664,0.00000776885045836667
"1124","ROW",2045,"Ref","hydrogen",90.2839565387083,3.4950932654262
"1125","ROW",2045,"Ref","refined liquids",141.439761419915,5.47544853542489
"1126","ROW",2045,"1p5","biomass",5.10509986574468,0.337382046452584
"1127","ROW",2045,"1p5","coal",33.0718913492961,2.18563058057933
"1128","ROW",2045,"1p5","coal with CCS",320.712701674956,21.1950227145361
"1129","ROW",2045,"1p5","electricity",467.113250113453,30.8702333730754
"1130","ROW",2045,"1p5","gas",35.4510236917679,2.3428609109536
"1131","ROW",2045,"1p5","gas with CCS",148.768359808556,9.83169281690115
"1132","ROW",2045,"1p5","hydrogen",420.476999100449,27.7881714703846
"1133","ROW",2045,"1p5","refined liquids",25.3351984806742,1.67433377122495
"1134","ROW",2045,"1p5","refined liquids with CCS",57.1164925214833,3.77467231589226
"1135","ROW",2045,"1p5 delay","biomass",9.85972683825849,0.647395941757304
"1136","ROW",2045,"1p5 delay","coal",87.405865343763,5.73912476862618
"1137","ROW",2045,"1p5 delay","coal with CCS",300.080240011222,19.703459616244
"1138","ROW",2045,"1p5 delay","electricity",441.148380171842,28.9660835154033
"1139","ROW",2045,"1p5 delay","gas",66.2717327204277,4.35144416475616
"1140","ROW",2045,"1p5 delay","gas with CCS",146.230891302806,9.60161342621046
"1141","ROW",2045,"1p5 delay","hydrogen",380.858342427615,25.0074012512503
"1142","ROW",2045,"1p5 delay","refined liquids",40.5105667138586,2.65994960297225
"1143","ROW",2045,"1p5 delay","refined liquids with CCS",50.6167451381365,3.32352771278005
"1144","ROW",2050,"Ref","biomass",52.2815891152792,1.86401964289366
"1145","ROW",2050,"Ref","coal",1303.6872131991,46.4809623179992
"1146","ROW",2050,"Ref","electricity",695.581602169194,24.799892115366
"1147","ROW",2050,"Ref","gas",479.440132864458,17.0937004856594
"1148","ROW",2050,"Ref","gas with CCS",0.00026165068432038,0.00000932875269101604
"1149","ROW",2050,"Ref","hydrogen",121.158275324422,4.31971194689336
"1150","ROW",2050,"Ref","refined liquids",152.627651855487,5.44170416243561
"1151","ROW",2050,"1p5","biomass",0.640257261770122,0.0418485966115196
"1152","ROW",2050,"1p5","coal",4.88313380367308,0.319172165552666
"1153","ROW",2050,"1p5","coal with CCS",197.584281499657,12.9145351204542
"1154","ROW",2050,"1p5","electricity",556.392398924968,36.3670081553665
"1155","ROW",2050,"1p5","gas",5.94906101573612,0.388843468915225
"1156","ROW",2050,"1p5","gas with CCS",132.612853557636,8.66786235066332
"1157","ROW",2050,"1p5","hydrogen",565.470674881882,36.9603838671837
"1158","ROW",2050,"1p5","refined liquids",10.5498114854597,0.68955845024229
"1159","ROW",2050,"1p5","refined liquids with CCS",55.8547622956977,3.65078782501057
"1160","ROW",2050,"1p5 delay","biomass",0.993932017671645,0.0661204572644916
"1161","ROW",2050,"1p5 delay","coal",5.85669717457121,0.389611651860717
"1162","ROW",2050,"1p5 delay","coal with CCS",192.189517823275,12.7852394067007
"1163","ROW",2050,"1p5 delay","electricity",542.561442669012,36.0934249481123
"1164","ROW",2050,"1p5 delay","gas",4.55743750522542,0.303179539890222
"1165","ROW",2050,"1p5 delay","gas with CCS",122.240204151699,8.13192255698651
"1166","ROW",2050,"1p5 delay","hydrogen",572.888228002719,38.1108877906155
"1167","ROW",2050,"1p5 delay","refined liquids",10.7755418020604,0.716833484139009
"1168","ROW",2050,"1p5 delay","refined liquids with CCS",51.1510702504126,3.40278016443046
"1169","South Korea",2015,"Ref","biomass",0,0
"1170","South Korea",2015,"Ref","coal",237.1133285794,76.4056466762973
"1171","South Korea",2015,"Ref","electricity",54.2905712102,17.4941924462583
"1172","South Korea",2015,"Ref","gas",17.7674308806,5.72524562133197
"1173","South Korea",2015,"Ref","hydrogen",0,0
"1174","South Korea",2015,"Ref","refined liquids",1.16349259746,0.374915256112429
"1175","South Korea",2015,"1p5","biomass",0,0
"1176","South Korea",2015,"1p5","coal",237.1133285794,76.4056466762973
"1177","South Korea",2015,"1p5","coal with CCS",0,0
"1178","South Korea",2015,"1p5","electricity",54.2905712102,17.4941924462583
"1179","South Korea",2015,"1p5","gas",17.7674308806,5.72524562133197
"1180","South Korea",2015,"1p5","gas with CCS",0,0
"1181","South Korea",2015,"1p5","hydrogen",0,0
"1182","South Korea",2015,"1p5","refined liquids",1.16349259746,0.374915256112429
"1183","South Korea",2015,"1p5","refined liquids with CCS",0,0
"1184","South Korea",2015,"1p5 delay","biomass",0,0
"1185","South Korea",2015,"1p5 delay","coal",237.1133285794,76.4056466762973
"1186","South Korea",2015,"1p5 delay","coal with CCS",0,0
"1187","South Korea",2015,"1p5 delay","electricity",54.2905712102,17.4941924462583
"1188","South Korea",2015,"1p5 delay","gas",17.7674308806,5.72524562133197
"1189","South Korea",2015,"1p5 delay","gas with CCS",0,0
"1190","South Korea",2015,"1p5 delay","hydrogen",0,0
"1191","South Korea",2015,"1p5 delay","refined liquids",1.16349259746,0.374915256112429
"1192","South Korea",2015,"1p5 delay","refined liquids with CCS",0,0
"1193","South Korea",2020,"Ref","biomass",0.03522363929,0.0109486179056934
"1194","South Korea",2020,"Ref","coal",245.45936720067,76.2965121442288
"1195","South Korea",2020,"Ref","electricity",56.4750543883407,17.5542279038934
"1196","South Korea",2020,"Ref","gas",18.5251160143032,5.75819026618379
"1197","South Korea",2020,"Ref","hydrogen",0.00900972943,0.00280050803809916
