"","region","scenario","sector","subsector","input","technology","Units","year","value"
"1389","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2020,1.10584469655561
"1390","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2020,0
"1391","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2020,0
"1392","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2020,0.00335215555477785
"1393","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2020,0
"1394","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2020,0
"1395","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2020,0.00335215555477785
"1396","Global","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2020,253.717838890775
"1397","Global","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2020,253.717841668555
"1398","Global","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2020,235.077070867062
"1399","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2020,244.427072141501
"1400","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2020,244.427071863168
"1401","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2020,217.850053528237
"1402","Global","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2020,110.48585783306
"1403","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2020,110.48585783306
"1404","Global","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2020,93.9742134848662
"1405","Global","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2020,779.745785098907
"1406","Global","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2020,779.745785371129
"1407","Global","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2020,578.841038064127
"1408","Global","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","TWh",2020,0
"1409","Global","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","TWh",2020,0
"1410","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2020,0.00070164222798
"1411","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2020,0.00070164222798
"1412","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2020,0.005181809701
"1413","Global","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","TWh",2020,0
"1414","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","TWh",2020,0
"1415","Global","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","TWh",2020,0
"1416","Global","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","TWh",2020,0
"1417","Global","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2020,307.06987306573
"1418","Global","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2020,307.069872648785
"1419","Global","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2020,285.639514098651
"1420","Global","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2020,23.7353793438438
"1421","Global","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2020,23.7353793438438
"1422","Global","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2020,21.5669774869015
"1423","Global","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2020,0
"1424","Global","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2020,0
"1425","Global","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2020,3.10696818279478
"1426","Global","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2020,0
"1427","Global","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2020,0
"1428","Global","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2020,9.04093514107566
"1429","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2025,161.918402623952
"1430","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2025,24.0549827731653
"1431","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2025,36.6494185454736
"1432","Global","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2025,5.29051509218424
"1433","Global","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2025,0.785970583799575
"1434","Global","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2025,1.19748004097632
"1435","Global","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2025,0.0965069800419112
"1436","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2025,0.014337242856174
"1437","Global","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2025,0.0218438276644926
"1438","Global","1p5","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2025,0.0965069800419112
"1439","Global","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2025,0.014337242856174
"1440","Global","Ref","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2025,0.0218438276644926
"1441","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2025,6452.48690779095
"1442","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2025,8565.01408306134
"1443","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2025,9665.29098696677
"1444","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2025,616.0089378762
"1445","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2025,773.396512696104
"1446","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2025,868.079174907229
"1447","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2025,3.06582064858845
"1448","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2025,3.82181872141086
"1449","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2025,4.30686120315287
"1450","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2025,8.40090049250724
"1451","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2025,10.2523618073968
"1452","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2025,11.5430104887232
"1453","Global","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","TWh",2025,313.110738430057
"1454","Global","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","TWh",2025,0
"1455","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2025,22.1967475003282
"1456","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2025,0.000134178027620114
"1457","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2025,0.00192061533260215
"1458","Global","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","TWh",2025,0.100001176933933
"1459","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","TWh",2025,0
"1460","Global","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2025,0.27854524163296
"1461","Global","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2025,0.00000136674276006
"1462","Global","Ref","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2025,0.000017374561677416
"1463","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2025,43.5371047867671
"1464","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2025,27.0681495895024
"1465","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2025,44.1591902202159
"1466","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2025,1.74749061896082
"1467","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2025,1.08645954858361
"1468","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2025,1.77245643332373
"1469","Global","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2025,10.5158679970099
"1470","Global","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2025,6.53798350232706
"1471","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2025,10.6661079884443
"1472","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2025,0.0318768156958766
"1473","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2025,0.0198186888510495
"1474","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2025,0.0323323239419496
"1475","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2025,0.0318768156958766
"1476","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2025,0.0198186888510495
"1477","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2025,0.0323323239419496
"1478","Global","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2025,330.194760219486
"1479","Global","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2025,361.671527745324
"1480","Global","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2025,348.100631041393
"1481","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2025,268.46322991119
"1482","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2025,286.621729540695
"1483","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2025,269.943514516028
"1484","Global","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2025,116.62377827117
"1485","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2025,124.445009667039
"1486","Global","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2025,114.377813696622
"1487","Global","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2025,678.386715325605
"1488","Global","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2025,745.76795593611
"1489","Global","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2025,573.365631286583
"1490","Global","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","TWh",2025,32.3653682061627
"1491","Global","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","TWh",2025,0
"1492","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2025,24.0699082130453
"1493","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2025,0.0031923914428
"1494","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2025,0.149766092035
"1495","Global","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","TWh",2025,10.7713184226034
"1496","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","TWh",2025,0
"1497","Global","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","TWh",2025,84.3802755874998
"1498","Global","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","TWh",2025,0
"1499","Global","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2025,428.250732315665
"1500","Global","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2025,375.876607112215
"1501","Global","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2025,318.176713280306
"1502","Global","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2025,34.2997700647941
"1503","Global","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2025,30.0009167840476
"1504","Global","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2025,24.1748192148399
"1505","Global","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2025,35.2307596984741
"1506","Global","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2025,20.6119991562528
"1507","Global","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2025,8.94912484123859
"1508","Global","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2025,109.949536804004
"1509","Global","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2025,66.5033700248757
"1510","Global","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2025,24.5017287069228
"1511","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2030,219.674721386414
"1512","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2030,44.7506753791978
"1513","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2030,87.3802403500811
"1514","Global","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2030,7.17764452641103
"1515","Global","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2030,1.46217949463405
"1516","Global","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2030,2.85505672185355
"1517","Global","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2030,0.130931119135923
"1518","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2030,0.0266723620253726
"1519","Global","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2030,0.0520805476049603
"1520","Global","1p5","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2030,0.130931119135923
"1521","Global","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2030,0.0266723620253726
"1522","Global","Ref","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2030,0.0520805476049603
"1523","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2030,3571.43992073523
"1524","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2030,7528.43356924551
"1525","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2030,9804.63816725787
"1526","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2030,354.066068408893
"1527","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2030,661.21771775174
"1528","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2030,855.091537600461
"1529","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2030,1.8658163700294
"1530","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2030,3.33144111747021
"1531","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2030,4.36758335156389
"1532","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2030,4.84784418106946
"1533","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2030,8.55038446142987
"1534","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2030,11.1572464237817
"1535","Global","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","TWh",2030,1524.49124191702
"1536","Global","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","TWh",2030,0
"1537","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2030,129.299086077614
"1538","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2030,0.00080625747556102
"1539","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2030,0.00518812840883274
"1540","Global","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","TWh",2030,0.620437982789434
"1541","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","TWh",2030,0
"1542","Global","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2030,1.72054670467571
"1543","Global","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2030,0.000009526170676486
"1544","Global","Ref","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2030,0.000049492765427514
"1545","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2030,115.943138865659
"1546","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2030,114.586349550951
"1547","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2030,118.570423449869
"1548","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2030,4.65372666799975
"1549","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2030,4.59925947882131
"1550","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2030,4.7591751008487
"1551","Global","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2030,28.0046845927631
"1552","Global","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2030,27.6769219592143
"1553","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2030,28.6392885538942
"1554","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2030,0.0848908992040539
"1555","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2030,0.0838974603568035
"1556","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2030,0.0868146391705447
"1557","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2030,0.0848908992040539
"1558","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2030,0.0838974603568035
"1559","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2030,0.0868146391705447
"1560","Global","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2030,344.295365474961
"1561","Global","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2030,432.649814608464
"1562","Global","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","TWh",2030,442.446602790332
"1563","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2030,257.948128768699
"1564","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2030,314.413010219787
"1565","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","TWh",2030,317.202153297353
"1566","Global","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2030,110.260347235985
"1567","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2030,133.958940389289
"1568","Global","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","TWh",2030,136.388259304965
"1569","Global","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2030,508.954377940954
"1570","Global","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2030,767.018290447475
"1571","Global","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","TWh",2030,582.313527094894
"1572","Global","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","TWh",2030,95.5421002836191
"1573","Global","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","TWh",2030,0
"1574","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2030,73.2835492938525
"1575","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2030,0.0086083957756
"1576","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","TWh",2030,0.9231640163084
"1577","Global","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","TWh",2030,32.3347586177862
"1578","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","TWh",2030,0
"1579","Global","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","TWh",2030,261.989065979974
"1580","Global","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","TWh",2030,0
"1581","Global","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2030,635.846381725171
"1582","Global","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2030,494.775152671673
"1583","Global","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","TWh",2030,348.56993686906
"1584","Global","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2030,53.2014534805732
"1585","Global","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2030,41.367911844303
"1586","Global","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","TWh",2030,26.7830559458721
"1587","Global","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2030,122.804196895223
"1588","Global","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2030,63.3755174022989
"1589","Global","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","TWh",2030,16.8059067833258
"1590","Global","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2030,384.124061490056
"1591","Global","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2030,208.174584956201
"1592","Global","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","TWh",2030,41.8768225236534
"1593","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2035,175.732705204152
"1594","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2035,82.4075320815479
"1595","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","TWh",2035,141.072741597852
"1596","Global","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2035,5.74188427693264
"1597","Global","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2035,2.6925761818395
"1598","Global","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","TWh",2035,4.60939528279883
"1599","Global","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2035,0.10474045196035
"1600","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2035,0.0491166274757706
"1601","Global","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","TWh",2035,0.0840823960205852
"1602","Global","1p5","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2035,0.10474045196035
"1603","Global","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2035,0.0491166274757706
"1604","Global","Ref","iron and steel","BLASTFUR","gas","Biomass-based","TWh",2035,0.0840823960205852
"1605","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2035,1179.82352332152
"1606","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2035,3978.62962005337
"1607","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","TWh",2035,9623.59460429021
"1608","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2035,123.395772342864
"1609","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2035,361.729775024144
"1610","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","TWh",2035,816.436036148306
"1611","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2035,0.737396306044351
"1612","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2035,1.90314101374187
"1613","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","TWh",2035,4.31311225170926
"1614","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2035,1.65597582738044
"1615","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2035,4.63598235778542
"1616","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","TWh",2035,10.4178241257465
"1617","Global","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","TWh",2035,2538.18077492355
"1618","Global","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","TWh",2035,980.354302421704
"1619","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2035,228.410538383532
"1620","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2035,81.4490127968501
"1621","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","TWh",2035,0.00920726271830428
"1622","Global","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","TWh",2035,1.15862518315607
"1623","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","TWh",2035,0.411961789969168
"1624","Global","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2035,2.97531735699615
"1625","Global","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2035,1.02194229174485
"1626","Global","Ref","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","TWh",2035,0.000093321785490702
"1627","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2035,140.47393836108
"1628","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2035,195.257667010092
"1629","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","TWh",2035,215.542586232195
"1630","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2035,5.63832923383061
"1631","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2035,7.83723334585333
"1632","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","TWh",2035,8.65144033661146
"1633","Global","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2035,33.9297811270332
"1634","Global","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2035,47.1620967058222
"1635","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","TWh",2035,52.0617544574411
"1636","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2035,0.102851641620136
"1637","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2035,0.142962963844724
"1638","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","TWh",2035,0.157815505117581
"1639","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2035,0.102851641620136
"1640","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","TWh",2035,0.142962963844724
