IRONSTL production by region,,,,,,,,,,,,,,,,,,,,,,,,
"REF (GCAM),date=2021-8-10T09:00:42-07:11",EU-12,iron and steel,27.41932,30.4801,25.1589,25.2,23.39227831,29.52600611,31.58572903,31.02920682,30.04116355,28.7932218,27.38886859,40.7285879,39.48706524,37.91736847,36.08186481,34.03794263,31.85634123,29.62844583,27.45972742,25.3696471,23.36486088,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:12",EU-15,iron and steel,148.9382,165.1481,147.6386,141.0242,149.1377345,150.1711842,149.8302492,149.0547636,147.9207917,146.6061456,144.1637316,3.165716214,3.336042751,3.482868385,3.601117308,3.683817335,3.732007511,3.744691053,3.717779441,3.652126634,3.553205647,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:13",Europe_Eastern,iron and steel,31.199,41.6785,36.1698,25.949,25.8754799,24.48180531,23.18779806,21.8674446,20.56798701,19.28662828,18.03446308,53.21398031,54.47523326,54.29319721,52.92213227,50.72357239,47.99209367,44.9286395,41.69426088,38.41186023,35.17384131,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:14",Europe_Non_EU,iron and steel,13.36661,21.822,31.8789,33.7673,42.18586098,45.86262004,48.39913086,50.12077672,51.12141331,51.43459084,51.06211659,32.65937989,33.45304743,33.84418697,33.87862924,33.60222791,33.0153567,32.14816897,31.07954999,29.88913069,28.61764238,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:15",European Free Trade Association,iron and steel,1.533,1.864,1.85,2.065,2.3345367,2.5694788,2.8016572,3.00751039,3.21249459,3.43147279,3.66456162,91.62038135,98.34088984,103.9808128,108.2074934,110.8824887,112.1386423,112.0775577,110.9399339,108.8849724,105.9510337,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:16",India,iron and steel,24.54,45.79,68.9,89,117.6546057,216.6412736,299.9407179,380.7129206,455.999042,521.6600554,574.50257,58.73514701,70.18096,80.33619274,88.72257707,95.01889353,99.09840016,101.223595,101.486928,100.3160045,97.95190163,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:17",Indonesia,iron and steel,2.604,3.672,3.659,4.852,9.42931263,17.29635218,27.73740224,38.27024544,48.18776224,56.31451811,62.20600696,41.94686596,39.73514305,37.45948759,35.20739581,32.96979547,30.72745052,28.5101579,26.37062152,24.31145922,22.32045154,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:18",Japan,iron and steel,97.2,112.4,109.65,105.12,99.33501009,97.96525363,94.86326357,91.88371599,88.9265092,85.91659009,82.89959812,14.55438403,14.88175525,14.98358494,14.85962335,14.53582349,14.0296882,13.40869228,12.70046255,11.92411159,11.1010362,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:19",Mexico,iron and steel,14.27,16.19,16.87,18.26,18.53527112,22.35609887,26.3758596,30.15516968,33.51967151,36.46777646,38.92944081,0.01369102,0.026909392,0.047647356,0.077198474,0.116716873,0.16700449,0.227487782,0.295638597,0.367849236,0.440871619,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:20",Middle East,iron and steel,9.84167,15.247,19.993,29.378,37.21270904,44.42523788,57.24607426,70.31068771,83.49319092,95.93400952,107.0682715,13.64850507,14.69440087,15.47036288,15.97689289,16.21346581,16.21006381,15.99254621,15.60571353,15.09603837,14.49169168,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:21",Pakistan,iron and steel,0.8673,0.826,1.401,2.892,3.878052252,6.328388648,11.51627592,19.39080831,30.34344923,43.91720671,59.11545518,20.35906173,25.14384464,29.58613983,33.42266953,36.52059313,38.76790799,40.17154691,40.80187702,40.77574122,40.20659204,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:22",Russia,iron and steel,53.96,66.1,66.95,70.91,72.73035396,70.24285801,67.3838977,64.35447901,61.50061511,58.64267731,55.77951071,84.06343433,88.96559339,91.98553847,93.19184531,92.71125197,90.81598179,87.80525152,84.02627364,79.74333375,75.15307869,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:23",South Africa,iron and steel,7.744,9.5,7.62,6.422,7.972374338,9.850916645,11.84357123,13.56935131,15.04342296,16.21639902,17.09425183,10.31131316,9.779463332,9.210372537,8.682248981,8.197495475,7.749905302,7.338754166,6.959780125,6.608643396,6.324424126,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:24",South America_Northern,iron and steel,3.500365,4.9105,2.21,1.343,8.57E-05,4.29E-05,1.32E-04,4.06E-04,0.001201481,0.003233174,0.007797965,18.91928321,17.72207023,16.44704516,15.12759808,13.82233874,12.58475063,11.45572679,10.44163528,9.525950006,8.68848197,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:25",South America_Southern,iron and steel,2.08133,2.577,2.3877,3.0605,3.035234093,4.826364859,6.946490023,9.144386413,11.40352318,13.6100919,15.61356543,103.1807902,100.2713318,96.92321182,93.32616742,89.58576597,85.65046721,81.55510086,77.26854105,72.83748806,68.23996109,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:26",South Asia,iron and steel,0.02737,0.03,0.1082,0.13,0.347612402,1.204518255,2.885615427,5.515643723,9.319989601,14.19067661,19.88079929,75.53037726,75.49798684,75.19234721,74.47830149,73.30213683,71.69074317,69.66152562,67.33431201,64.78255132,61.99427122,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:27",South Korea,iron and steel,39.34,47.7,58.9,69.7,72.37900261,71.75389133,70.53087782,68.39023147,65.18766609,61.1877087,56.62463982,608.5478074,535.3607099,467.2847643,405.7965879,350.5976865,300.9660239,257.3617593,220.0827937,188.7010577,162.4112723,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:28",Southeast Asia,iron and steel,7.86108,13.8071,17.268,15.915,19.52074914,32.14928335,45.76797191,59.45564087,72.94927883,85.35019022,95.84167005,511.5169078,530.0683391,536.4849778,532.4651681,519.2992772,498.5250568,471.8628343,441.6833538,409.3024424,376.5563524,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:29",Taiwan,iron and steel,15.42,18.9,19.76,21.37,20.33347478,18.44537483,17.12740189,15.99065667,14.98683965,14.12100431,13.36919207,58.07054286,55.79622849,53.44786657,51.05723931,48.69814179,46.41515336,44.1280315,41.89919376,39.74804504,37.67436516,Mt
"REF (GCAM),date=2021-8-10T09:00:42-07:30",USA,iron and steel,93,94.8,80.5,78.9,89.15984249,93.35151394,96.23489413,98.29647155,99.62311944,100.351943,100.589818,43.93861761,41.42649593,38.94174236,36.5273161,34.21837498,32.03774168,29.9969928,28.10077773,26.34906958,24.6791122,Mt
IRONSTL production by region,,,,,,,,,,,,,,,,,,,,,,,,
scenario,region,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"MEF (GCAM),date=2021-8-10T08:26:25-07:00",Africa_Eastern,iron and steel,0.01828,0.02,0.02,0.02,0.02892992,0.083128984,0.262491648,0.677597692,1.526610022,2.97775257,5.0918926,8.893186675,12.66851411,16.67546158,20.58865118,24.1255285,27.08819025,29.38251188,30.98212678,31.93750395,32.30916358,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:01",Africa_Northern,iron and steel,4.53846,8.1456,8.8031,7.0737,8.293301085,9.930293797,11.30831942,12.33984112,13.04381864,13.4393156,13.57842632,13.4182798,13.46744167,13.32287617,12.9984111,12.53330737,11.98101023,11.37515717,10.74583775,10.09868824,9.449911957,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:02",Africa_Western,iron and steel,0.02278,0.125,0.125,0.125,0.10918506,0.1961119,0.674074147,1.785249353,3.98520149,7.7139448,13.2429335,22.01496352,31.9709711,42.96855518,54.22050002,64.9521286,74.53128117,82.54286757,88.82792227,93.3392109,96.24278481,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:03",Argentina,iron and steel,4.083,5.374,5.138,5.029,4.827303078,3.688122878,4.605022395,5.434110172,6.095122252,6.575951545,6.942243346,7.084678042,7.412703561,7.634204213,7.740460775,7.735314384,7.640350866,7.484093193,7.28604949,7.046763599,6.772980884,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:04",Australia_NZ,iron and steel,7.1468,8.6502,8.1518,5.7214,6.478931703,6.940949427,7.260598611,7.497093892,7.662848497,7.780112702,7.864114488,8.001247036,8.22619685,8.358885872,8.403609759,8.362033711,8.232181107,8.01925693,7.723749743,7.35116099,6.925631904,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:05",Brazil,iron and steel,25.45,31.66,32.91,33.22,34.11002402,38.68157905,42.56420077,45.03285814,46.44564616,46.83729736,46.3875423,45.36800304,44.90060785,43.76528176,42.12299866,40.12036341,37.81652398,35.33085865,32.79642864,30.29273176,27.86228759,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:06",Canada,iron and steel,15.14,15.33,13.01,12.48,13.65721609,14.53851438,14.82774078,14.98546329,15.02800919,14.97758092,14.90423166,14.56189135,14.7880369,14.89838659,14.89839372,14.78258404,14.53816664,14.15982658,13.65953687,13.02807625,12.29259971,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:07",Central America and Caribbean,iron and steel,1.2085933,1.2132,1.1869,1.4023,1.54489107,2.390638514,3.551624101,4.893947329,6.406276472,7.991684237,9.536575321,10.89252059,12.38636406,13.67636296,14.72411586,15.49680672,15.99563148,16.21451828,16.19553739,15.97059494,15.59049318,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:08",Central Asia,iron and steel,4.7212,5.3752,5.052,4.7328,6.075306173,9.064175861,12.39395351,15.04305854,16.88570585,17.91408201,18.24974602,16.05979176,16.18778651,16.1871823,15.99115792,15.57249135,15.00065513,14.34289344,13.65747358,12.96305664,12.26493774,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:09",China,iron and steel,117.322,355.79,638.32,803.47,1058.966502,1053.855617,996.0723916,911.3268751,833.3001291,744.7068885,651.8120865,7.263694801,8.150352361,8.90831446,9.50909121,9.928713229,10.16439452,10.21211836,10.11092508,9.884064235,9.5545127,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:10",Colombia,iron and steel,0.6023,1.007,1.207,1.211,1.412314019,2.113579865,2.925134582,3.839511279,4.814110201,5.776949998,6.696436544,13.25315982,12.35847584,11.46360729,10.58573199,9.726723868,8.899237045,8.115189584,7.385052138,6.704921316,6.067472022,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:11",EU-12,iron and steel,27.41932,30.4801,25.1589,25.2,23.39229567,27.61336839,28.58039611,27.02264549,25.05110156,22.86123145,20.58443866,40.7285879,39.48706524,37.91736847,36.08186481,34.03794263,31.85634123,29.62844583,27.45972742,25.3696471,23.36486088,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:12",EU-15,iron and steel,148.9382,165.1481,147.6386,141.0242,148.8924454,142.3514596,134.6858828,127.1741157,120.0050556,111.1158909,103.1811885,3.165716214,3.336042751,3.482868385,3.601117308,3.683817335,3.732007511,3.744691053,3.717779441,3.652126634,3.553205647,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:13",Europe_Eastern,iron and steel,31.199,41.6785,36.1698,25.949,25.87520086,23.73324192,21.77463831,19.87954643,18.06138332,16.33883622,14.79189935,53.21398031,54.47523326,54.29319721,52.92213227,50.72357239,47.99209367,44.9286395,41.69426088,38.41186023,35.17384131,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:14",Europe_Non_EU,iron and steel,13.36661,21.822,31.8789,33.7673,42.18579962,44.46129343,45.45079258,45.56595373,44.89295103,43.5751111,41.88226481,32.65937989,33.45304743,33.84418697,33.87862924,33.60222791,33.0153567,32.14816897,31.07954999,29.88913069,28.61764238,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:15",European Free Trade Association,iron and steel,1.533,1.864,1.85,2.065,2.3345371,2.4908923,2.63112998,2.73450783,2.82145264,2.90741521,3.00596357,91.62038135,98.34088984,103.9808128,108.2074934,110.8824887,112.1386423,112.0775577,110.9399339,108.8849724,105.9510337,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:16",India,iron and steel,24.54,45.79,68.9,89,117.6547836,210.0388905,281.6996452,346.1476949,400.4837404,441.9769626,471.2413195,58.73514701,70.18096,80.33619274,88.72257707,95.01889353,99.09840016,101.223595,101.486928,100.3160045,97.95190163,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:17",Indonesia,iron and steel,2.604,3.672,3.659,4.852,8.166494676,16.76750267,26.04701795,34.79090074,42.31383132,47.70480956,51.01773156,41.94686596,39.73514305,37.45948759,35.20739581,32.96979547,30.72745052,28.5101579,26.37062152,24.31145922,22.32045154,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:18",Japan,iron and steel,97.2,112.4,109.65,105.12,99.33526874,91.27740044,84.96897628,79.58931688,74.73972395,69.92349318,65.3438064,14.55438403,14.88175525,14.98358494,14.85962335,14.53582349,14.0296882,13.40869228,12.70046255,11.92411159,11.1010362,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:19",Mexico,iron and steel,14.27,16.19,16.87,18.26,19.33789636,21.6727175,24.76821273,27.41334418,29.43388415,30.8928061,31.92799902,0.01369102,0.026909392,0.047647356,0.077198474,0.116716873,0.16700449,0.227487782,0.295638597,0.367849236,0.440871619,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:20",Middle East,iron and steel,9.84167,15.247,19.993,29.378,37.21280934,43.06717378,53.75630583,63.91588917,73.31204905,81.26307373,87.80428967,13.64850507,14.69440087,15.47036288,15.97689289,16.21346581,16.21006381,15.99254621,15.60571353,15.09603837,14.49169168,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:21",Pakistan,iron and steel,0.8673,0.826,1.401,2.892,3.600706812,6.134953077,10.81413555,17.62667038,26.64221271,37.19869256,48.4754139,20.35906173,25.14384464,29.58613983,33.42266953,36.52059313,38.76790799,40.17154691,40.80187702,40.77574122,40.20659204,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:22",Russia,iron and steel,53.96,66.1,66.95,70.91,72.20993206,68.10011965,63.28605474,58.51491273,54.01827666,49.69358086,45.76476347,84.06343433,88.96559339,91.98553847,93.19184531,92.71125197,90.81598179,87.80525152,84.02627364,79.74333375,75.15307869,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:23",South Africa,iron and steel,7.744,9.5,7.62,6.422,6.400514185,9.550270589,11.12310732,12.33783493,13.21297429,13.74149913,14.02464482,10.31131316,9.779463332,9.210372537,8.682248981,8.197495475,7.749905302,7.338754166,6.959780125,6.608643396,6.324424126,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:24",South America_Northern,iron and steel,3.500365,4.9105,2.21,1.343,8.57E-05,4.29E-05,1.32E-04,4.06E-04,0.001180541,0.003064471,0.007155433,18.91928321,17.72207023,16.44704516,15.12759808,13.82233874,12.58475063,11.45572679,10.44163528,9.525950006,8.68848197,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:25",South America_Southern,iron and steel,2.08133,2.577,2.3877,3.0605,3.035212702,4.67892129,6.523418651,8.313425889,10.01411944,11.53025278,12.80645942,103.1807902,100.2713318,96.92321182,93.32616742,89.58576597,85.65046721,81.55510086,77.26854105,72.83748806,68.23996109,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:26",South Asia,iron and steel,0.02737,0.03,0.1082,0.13,0.347612287,1.167668907,2.709625523,5.013814868,8.183144971,12.01983846,16.30266672,75.53037726,75.49798684,75.19234721,74.47830149,73.30213683,71.69074317,69.66152562,67.33431201,64.78255132,61.99427122,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:27",South Korea,iron and steel,39.34,47.7,58.9,69.7,71.6353009,68.47147508,64.80148972,60.40801905,55.26862518,49.70609822,43.98855501,608.5478074,535.3607099,467.2847643,405.7965879,350.5976865,300.9660239,257.3617593,220.0827937,188.7010577,162.4112723,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:28",Southeast Asia,iron and steel,7.86108,13.8071,17.268,15.915,19.52050577,31.16653726,42.97948248,54.05161641,64.05947129,72.30533438,78.60495325,511.5169078,530.0683391,536.4849778,532.4651681,519.2992772,498.5250568,471.8628343,441.6833538,409.3024424,376.5563524,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:29",Taiwan,iron and steel,15.42,18.9,19.76,21.37,22.03699719,17.88239652,16.08492693,14.53845293,13.16178725,11.96408932,10.96675779,58.07054286,55.79622849,53.44786657,51.05723931,48.69814179,46.41515336,44.1280315,41.89919376,39.74804504,37.67436516,Mt
"MEF (GCAM),date=2021-8-10T08:26:25-07:30",USA,iron and steel,93,94.8,80.5,78.9,89.15986241,86.76143952,86.66532654,85.59454119,83.72880893,81.25256482,78.30983705,43.93861761,41.42649593,38.94174236,36.5273161,34.21837498,32.03774168,29.9969928,28.10077773,26.34906958,24.6791122,Mt
