elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,refined liquids,electricity,refined liquids (steam/CT),0.0841881,0.0370123,0.0382569,0.0247958,0.0151382,0.0199937,0.0219131,0.0234684,0.0228286,0.021196,0.0206178,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,4.90549E-4,0.00261564,0.00539109,0.00819087,0.0110713,0.0166332,0.0200883,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,1.91598E-4,9.81684E-4,0.0028168,0.00724455,0.0155811,0.0279361,0.0410619,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,solar,electricity,PV,0.0,3.60007E-6,0.00241198,0.0248426,0.0386711,0.060971,0.07986789999999999,0.0962077,0.10938919999999999,0.10115850000000001,0.0993094,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.62093E-5,5.40529E-5,1.2292679999999998E-4,2.728338E-4,5.453598E-4,9.510018E-4,0.0013786415,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,wind,electricity,wind,0.0,0.00100802,0.0147851,0.081155,0.1191954,0.1821756,0.2465973,0.3191248,0.3907015,0.39925469999999996,0.4317355,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.70026E-5,5.553856E-4,0.0019116756,0.0055110956,0.012994535599999999,0.026832533,0.04336205,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.29144E-5,1.9893340000000002E-4,4.476614E-4,9.006684E-4,0.0016006684,0.0026517584,0.0036616040000000006,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.0144157,0.0291439,0.0469345,0.0671185,0.101842,0.121459,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,biomass,electricity,biomass (conv),0.0284678,0.166778,0.258486,0.331171,0.302752,0.341916,0.37479,0.408694,0.428254,0.45818,0.449816,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0876096,0.170909,0.261362,0.357109,0.514591,0.605633,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,coal,electricity,coal (conv pul),2.83949,2.59771,2.1384,2.07225,2.15457,2.35156,2.46948,2.54132,2.56774,2.70702,2.67191,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,gas,electricity,gas (CC),0.280439,1.64089,1.36222,0.858641,0.841257,0.978482,1.09027,1.19856,1.30439,1.56549,1.69095,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,gas,electricity,gas (steam/CT),0.183582,0.297145,0.93529,0.603022,0.534211,0.586799,0.622625,0.646287,0.657336,0.720591,0.721184,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,geothermal,electricity,geothermal,0.0116137,0.0194286,0.0201663,0.0238125,0.050464,0.11277,0.172498,0.230612,0.280857,0.282674,0.282604,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,hydro,electricity,hydro,0.940387,0.966583,1.17471,1.09155,1.0788,1.0788,1.0788,1.0788,1.0788,1.0788,1.0788,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.244889,0.654496,1.01029,1.36661,1.74794,2.38154,2.75483,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,nuclear,electricity,Gen_II_LWR,2.59272,3.24344,2.97256,2.75933,2.55001,2.43041,2.25596,2.01723,1.71757,1.37966,1.04176,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0107568,0.0342853,0.0563343,0.0898631,0.122485,0.189896,0.177491,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,refined liquids,electricity,refined liquids (steam/CT),0.625811,0.363039,0.19922,0.160183,0.0839939,0.0945109,0.0950929,0.0951249,0.0882044,0.076293,0.068394,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00112656,0.00621427,0.0172754,0.0353223,0.0576668,0.073926,0.090263,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,solar,electricity,CSP,0.0,0.0,0.00273948,0.0201336,0.0201336,0.0201336,0.0201336,0.0201336,0.0201336,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,0.00266165,0.0190444,0.0544387,0.125322,0.242585,0.481173,0.654035,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,solar,electricity,PV,5.40006E-5,0.00528045,0.0786054,0.34496,0.40506349999999997,0.5295455,0.6499835,0.7735645,0.8928175,0.7527305,0.7952589999999999,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.34441E-4,0.001499901,0.003472851,0.007037181,0.012730591,0.024364991,0.03271901,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,wind,electricity,wind,0.00280083,0.252587,0.522445,1.00297,1.179282,1.5764369999999999,1.977941,2.395536,2.793558,2.649609,2.9305769999999995,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.90813E-4,0.008253483,0.031476183,0.09346808300000001,0.223608083,0.53006427,0.7919016,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.44649E-4,0.002259829,0.005571469,0.011515239,0.020638199,0.038388899000000004,0.05054695,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,2.84144E-4,8.30252E-4,0.00163955,0.00264591,0.0036601,0.00465913,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,biomass,electricity,biomass (conv),0.0,0.0,8.89178E-4,5.03986E-4,0.00115486,0.0021312,0.00402793,0.00652542,0.00908048,0.0110622,0.0127537,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00583,0.0136116,0.0223461,0.0312125,0.0390328,0.0457696,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,coal,electricity,coal (conv pul),0.428483,0.180042,0.242835,0.199359,0.219458,0.230545,0.242091,0.250087,0.252723,0.248654,0.241148,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,gas,electricity,gas (CC),0.0752631,0.0,0.0,0.0,0.0102645,0.0244024,0.0539362,0.0991061,0.154026,0.208617,0.257217,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,gas,electricity,gas (steam/CT),0.173926,0.230757,0.184956,0.164523,0.144727,0.149535,0.1542,0.152235,0.144602,0.13569,0.126211,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00298553,0.00597875,0.00922667,0.0096831,0.00968236,0.00968302,0.00967855,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,hydro,electricity,hydro,0.0388476,0.0459936,0.0489744,0.0207792,0.0215649,0.0223507,0.0231364,0.0239221,0.0247079,0.0254936,0.0262793,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.037646,0.0677283,0.10561,0.146145,0.185832,0.21976,0.24838,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,nuclear,electricity,Gen_II_LWR,0.274249,0.319513,0.320939,0.315449,0.291519,0.277846,0.257903,0.230611,0.196354,0.157724,0.119094,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,8.3525E-4,0.00160563,0.00340722,0.00600054,0.00902467,0.0117633,0.0147379,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,refined liquids,electricity,refined liquids (steam/CT),0.255453,0.00540345,0.00492108,0.00326871,0.00232496,0.00298146,0.00376939,0.00442319,0.00487335,0.00507089,0.00529423,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,3.68417E-4,0.00312403,0.0082449,0.010026,0.0090698,0.0090131,0.00959184,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.38867E-5,1.42825E-4,5.45017E-4,0.00177771,0.00483916,0.0100462,0.0173526,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,solar,electricity,PV,0.0,0.0,0.0,0.00175315,0.0034047,0.00741498,0.01677057,0.02820707,0.03811302,0.04402417,0.04824277,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.0918E-6,3.0789999999999997E-6,8.82775E-6,2.472225E-5,6.283795E-5,1.2794895E-4,2.2003055E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,wind,electricity,wind,0.0,1.40396E-4,1.87195E-4,0.00400309,0.00891056,0.0172821,0.0332687,0.054711899999999994,0.0778623,0.09466771000000002,0.10727583999999998,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.38308E-6,4.9324279999999997E-5,2.6256428000000004E-4,9.475202800000001E-4,0.00256865028,0.0052928272,0.009188676,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,5.40014E-6,1.920924E-5,6.170874E-5,1.5549314E-4,3.1922414E-4,5.3542114E-4,7.819470000000001E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.21622E-4,0.00103783,0.00186298,0.00289194,0.0042019,0.00545648,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,biomass,electricity,biomass (conv),0.0,4.31993E-5,1.00798E-4,4.57191E-4,0.00119732,0.00257587,0.00456295,0.00696485,0.0094922,0.0121697,0.0143289,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.025484,0.0525655,0.0796643,0.106734,0.1359,0.160141,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,coal,electricity,coal (conv pul),0.231688,0.307824,0.366178,0.452179,0.520618,0.58296,0.633309,0.667214,0.686791,0.701326,0.701634,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,gas,electricity,gas (CC),0.0315041,0.233906,0.256639,0.291445,0.328685,0.404628,0.480537,0.547668,0.606992,0.675002,0.727996,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,gas,electricity,gas (steam/CT),0.0140465,0.024721,0.0955639,0.0630754,0.0548295,0.0581839,0.0605509,0.0610034,0.0603484,0.0607368,0.0601599,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,geothermal,electricity,geothermal,2.87998E-4,3.38395E-4,0.00240475,0.0123297,0.0176357,0.0253339,0.0336054,0.0412619,0.0479588,0.046504,0.0492617,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,hydro,electricity,hydro,0.147445,0.262537,0.337874,0.356594,0.365473,0.376134,0.386795,0.397456,0.408117,0.418778,0.429438,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0362866,0.0775038,0.118041,0.1559,0.194183,0.236144,0.271891,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,6.90788E-4,0.00137684,0.00229005,0.00331584,0.00430246,0.00543488,0.00599236,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,refined liquids,electricity,refined liquids (steam/CT),0.0257903,0.0251024,0.00898902,0.00786944,0.0039621,0.00386974,0.00371638,0.00352168,0.00324601,0.00285603,0.00269411,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00215408,0.0148889,0.0371405,0.0577869,0.0736656,0.0988654,0.117657,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.16021E-6,4.04702E-5,1.51546E-4,4.56219E-4,0.00118237,0.00260472,0.00464205,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,solar,electricity,PV,0.0,0.0,0.0,0.00102598,0.00396389,0.01543709,0.038122989999999995,0.06689658999999999,0.09685738999999999,0.13153191,0.15705439999999998,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,2.05783E-6,8.54683E-6,2.500743E-5,6.573663E-5,1.5946613E-4,3.4385513000000003E-4,6.107103000000001E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,wind,electricity,wind,0.0,2.48396E-4,0.0110014,0.0452475,0.060367500000000004,0.0840167,0.1117194,0.1393717,0.165231,0.14804630000000002,0.1544839,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,3.78396E-5,2.158696E-4,7.274036E-4,0.0018541736,0.0039584436,0.007407354,0.011490094,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.79587E-5,6.35113E-5,1.5828210000000002E-4,3.2955410000000006E-4,6.101831000000001E-4,0.0010433691000000002,0.0015147914000000003,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00129733,0.00259666,0.00406237,0.00562635,0.00715835,0.00868891,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,biomass,electricity,biomass (conv),0.00165601,0.00277206,0.00294109,0.00230375,0.00447677,0.00960794,0.0144313,0.0197784,0.0245856,0.0281219,0.0306829,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,4.8501E-4,9.50325E-4,0.00144331,0.00196432,0.00249827,0.00307034,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,coal,electricity,coal (conv pul),3.38403E-4,4.75211E-4,4.85982E-4,5.4354E-4,0.00157719,0.00311014,0.00442055,0.00568309,0.00692306,0.00811374,0.00933846,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,gas,electricity,gas (CC),0.0,0.0,0.0085027,3.16018E-4,0.00104461,0.00296668,0.00543601,0.00862425,0.0123952,0.0170115,0.0223324,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,gas,electricity,gas (steam/CT),7.12806E-4,0.00230045,0.00333726,7.67463E-4,0.00151963,0.00283889,0.00382607,0.0045241,0.00488142,0.00520101,0.00519541,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,geothermal,electricity,geothermal,0.00108001,0.00596893,0.0160734,0.0180088,0.0249341,0.0252937,0.0253129,0.0253238,0.0253315,0.0253573,0.0253539,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,hydro,electricity,hydro,0.558752,0.626339,0.595411,0.681628,0.681628,0.681628,0.681628,0.681628,0.681628,0.681628,0.681628,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0162002,0.047199,0.0725376,0.0954368,0.116132,0.134301,0.151054,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,nuclear,electricity,Gen_II_LWR,0.0850904,0.0840295,0.0948169,0.0831113,0.0768066,0.0732041,0.0679496,0.0607592,0.0517333,0.0415556,0.0313778,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,4.29989E-5,1.4726E-4,2.01805E-4,2.72889E-4,3.19557E-4,3.31123E-4,3.40256E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,refined liquids,electricity,refined liquids (steam/CT),0.00107641,3.09607E-4,1.69194E-4,1.40385E-4,1.4254E-4,1.96403E-4,1.89615E-4,1.93605E-4,1.85225E-4,1.62709E-4,1.43828E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,2.16238E-5,8.01337E-6,1.63161E-5,3.51868E-5,6.30045E-5,8.73862E-5,9.93687E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,7.64825E-6,1.28641E-4,4.06908E-4,8.89065E-4,0.00159219,0.0024633,0.00348842,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,solar,electricity,PV,3.60003E-6,7.56017E-5,3.38387E-4,0.00402796,0.00815436,0.01213579,0.01506439,0.01772879,0.02003078,0.01789773,0.01536611,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.62177E-6,3.605967E-5,9.451397000000001E-5,1.8587987E-4,3.1452686999999997E-4,4.7460186999999994E-4,6.636261E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,wind,electricity,wind,0.0,0.00182524,0.00329748,0.00948856,0.02855136,0.09468776,0.16521286,0.23309046,0.29143086,0.331905,0.35859769999999996,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,4.7195E-5,6.415629999999999E-4,0.002570573,0.007663102999999999,0.018084602999999998,0.034464408,0.057336040000000005,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,2.14061E-5,1.495871E-4,4.157481E-4,9.307621E-4,0.0017635421,0.0028610021,0.004186346,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.0333635,0.0701042,0.115463,0.168757,0.228159,0.287575,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,biomass,electricity,biomass (conv),0.0,0.017604,0.0509399,0.0938303,0.0834078,0.210555,0.334538,0.476414,0.615903,0.745042,0.85571,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.477006,0.966943,1.51075,2.10586,2.73592,3.33556,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,coal,electricity,coal (conv pul),0.689878,1.72254,2.36863,3.71541,4.38529,5.7441,6.90022,7.99189,9.03443,10.0225,10.8811,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,gas,electricity,gas (CC),0.0,0.217786,0.0,0.0741009,0.104465,0.235178,0.419069,0.687502,1.04722,1.49951,1.98226,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,gas,electricity,gas (steam/CT),0.0358488,0.0538954,0.410594,0.166537,0.182379,0.278374,0.361912,0.435404,0.491489,0.534099,0.561348,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0220232,0.0557634,0.0557547,0.0557371,0.0557204,0.0557073,0.0556964,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,hydro,electricity,hydro,0.257962,0.389236,0.449719,0.491382,0.541944,0.592507,0.643069,0.693632,0.744194,0.794756,0.845319,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0598962,0.203861,0.343921,0.491242,0.662216,0.853478,1.04578,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,nuclear,electricity,Gen_II_LWR,0.0221076,0.0623663,0.0945575,0.13469,0.124473,0.118635,0.110119,0.0984664,0.0838391,0.067345,0.050851,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0277657,0.118787,0.20784,0.34048,0.487814,0.636586,0.79395,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,refined liquids,electricity,refined liquids (steam/CT),0.0479231,0.0913175,0.0878147,0.0831455,0.0515838,0.127861,0.166395,0.202613,0.226162,0.238823,0.255297,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0518369,0.277212,0.507054,0.813757,1.21431,1.69856,2.1996,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,5.5947E-5,8.28107E-4,0.00416997,0.0158925,0.0456378,0.102194,0.186113,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,solar,electricity,PV,0.0,1.08E-5,4.53599E-4,0.0375119,0.0890521,0.3600561,0.6961151,1.0648981,1.4535061,1.8311832000000001,2.172256,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.76604E-5,3.319374E-4,0.0013298773999999998,0.004487647399999999,0.0122242974,0.026998297400000003,0.049228137000000005,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,wind,electricity,wind,1.152E-4,0.0223596,0.0707651,0.149987,0.250037,0.60333,1.005002,1.441122,1.880724,2.178897,2.483839,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.1268E-4,0.0034151499999999996,0.014867749999999999,0.04556155,0.10825905,0.20902637000000002,0.3388039,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.54671E-4,0.0013550810000000002,0.004402321000000001,0.011255791000000001,0.024134591,0.044511591,0.07074902,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,8.26003E-4,0.00233885,0.00455264,0.00760666,0.011514,0.0156299,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,biomass,electricity,biomass (conv),0.0,7.92E-5,3.42E-4,0.0017316,0.00302462,0.00623369,0.011787,0.0191332,0.0278104,0.0371565,0.0456744,0.0,0.0,0.0,EJ,
