hydrogen production by tech
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,electricity,electrolysis,0.0,0.0,4.72717E-7,7.38376E-6,2.20284E-5,4.43574E-5,6.93754E-5,9.32855E-5,1.13563E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.52668E-4,0.00204375,0.00525985,0.00891841,0.0117827,0.0138603,0.0148977,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,nuclear,thermal splitting,0.0,0.0,1.63257E-5,2.19137E-4,5.29296E-4,8.90203E-4,0.00123085,0.00148072,0.00165284,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,solar,electrolysis,0.0,0.0,1.56375E-5,2.10711E-4,5.11136E-4,8.6369E-4,0.00120018,0.00145171,0.00162977,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Central Asia,H2 central production,wind,electrolysis,0.0,0.0,1.41401E-5,1.86479E-4,4.44661E-4,7.42805E-4,0.00102452,0.00123558,0.00138876,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Central Asia,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.19851E-5,1.73009E-4,4.73092E-4,8.70694E-4,0.0012517,0.00155703,0.00175867,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Central Asia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,1.37821E-4,0.00194077,0.00509174,0.00907395,0.0128247,0.0160494,0.0185264,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 central production,biomass,biomass to H2,0.0,0.0,7.05008E-5,4.27557E-4,0.00137589,0.00321925,0.00483505,0.00596319,0.00675119,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 central production,coal,coal chemical,0.0,0.0,4.01262E-4,0.00250075,0.00797827,0.0190765,0.0305981,0.0405409,0.0492863,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 central production,electricity,electrolysis,0.0,0.0,2.2635E-6,1.45782E-5,5.02736E-5,1.23578E-4,1.97973E-4,2.70876E-4,3.35892E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 central production,gas,natural gas steam reforming,0.0,0.0,5.31236E-4,0.00313786,0.0102973,0.0236217,0.0347176,0.0439041,0.0500068,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 central production,nuclear,thermal splitting,0.0,0.0,6.61626E-5,3.95566E-4,0.00121847,0.00272917,0.0040716,0.0050507,0.00571512,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 central production,solar,electrolysis,0.0,0.0,6.33735E-5,3.80355E-4,0.00117667,0.00264789,0.00397015,0.00495176,0.00563534,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 central production,wind,electrolysis,0.0,0.0,4.04611E-5,2.32714E-4,6.99744E-4,0.00155272,0.00231657,0.00296466,0.00344191,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 forecourt production,electricity,electrolysis,0.0,0.0,4.98171E-5,2.97699E-4,9.59799E-4,0.00221025,0.00332052,0.00426969,0.00496159,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",China,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.85577E-4,0.00233085,0.0078896,0.0188243,0.0287115,0.0380851,0.0457011,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,biomass,biomass to H2,0.0,0.0,2.18058E-6,2.12437E-5,7.07497E-5,1.46768E-4,2.25021E-4,2.93365E-4,3.62288E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,coal,coal chemical,0.0,0.0,1.3306E-5,1.2718E-4,4.03126E-4,8.23168E-4,0.0013129,0.00179643,0.00233022,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,electricity,electrolysis,0.0,0.0,6.87169E-8,7.43372E-7,2.79275E-6,6.30361E-6,1.06596E-5,1.60207E-5,2.24297E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.96253E-5,1.78498E-4,5.93558E-4,0.00115725,0.00168315,0.00225681,0.00272944,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,nuclear,thermal splitting,0.0,0.0,2.15685E-6,2.03662E-5,6.41811E-5,1.2626E-4,1.91462E-4,2.49449E-4,3.05462E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,solar,electrolysis,0.0,0.0,2.06593E-6,1.95831E-5,6.19791E-5,1.225E-4,1.86691E-4,2.44562E-4,3.01198E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 central production,wind,electrolysis,0.0,0.0,1.94498E-6,1.67656E-5,4.96824E-5,9.31358E-5,1.35898E-4,1.71925E-4,2.06243E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.68811E-6,1.65429E-5,5.65581E-5,1.16522E-4,1.81036E-4,2.50977E-4,3.21444E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Colombia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,1.85123E-5,1.77575E-4,5.99286E-4,0.00123297,0.00191052,0.00265315,0.00338687,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,biomass,biomass to H2,0.0,0.0,7.01888E-5,2.87988E-4,6.49063E-4,0.00142227,0.00238462,0.00304703,0.00363878,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,coal,coal chemical,0.0,0.0,4.73652E-4,0.00195319,0.0042109,0.00906358,0.0158108,0.0214754,0.0274561,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,electricity,electrolysis,0.0,0.0,1.97065E-6,8.50687E-6,2.05887E-5,4.85816E-5,9.02852E-5,1.33474E-4,1.78759E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,gas,natural gas steam reforming,0.0,0.0,5.04913E-4,0.00201796,0.00460295,0.00988554,0.0164673,0.0220097,0.0263238,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,nuclear,thermal splitting,0.0,0.0,7.22301E-5,2.83904E-4,5.98883E-4,0.00123385,0.00203763,0.00259503,0.00307574,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,solar,electrolysis,0.0,0.0,6.91852E-5,2.72987E-4,5.78336E-4,0.0011971,0.00198686,0.00254419,0.0030328,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 central production,wind,electrolysis,0.0,0.0,5.7995E-5,2.24642E-4,4.70332E-4,9.62863E-4,0.00158486,0.00204391,0.00243717,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 forecourt production,electricity,electrolysis,0.0,0.0,4.63776E-5,1.87885E-4,4.24286E-4,9.31333E-4,0.00161229,0.00222287,0.00276621,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-12,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,4.69515E-4,0.00194444,0.00452288,0.0100488,0.0174003,0.0241328,0.0303161,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,biomass,biomass to H2,0.0,0.0,1.07228E-5,1.73786E-4,4.90211E-4,8.88391E-4,0.00125954,0.00151368,0.0017811,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,coal,coal chemical,0.0,0.0,6.55942E-5,0.0010878,0.00308027,0.00572052,0.00879545,0.0116164,0.0148566,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,electricity,electrolysis,0.0,0.0,3.02644E-7,5.23041E-6,1.56793E-5,3.00148E-5,4.70143E-5,6.95307E-5,9.28589E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,gas,natural gas steam reforming,0.0,0.0,7.72082E-5,0.00119995,0.00336764,0.00593088,0.00838253,0.0106256,0.0125975,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,nuclear,thermal splitting,0.0,0.0,1.10292E-5,1.69218E-4,4.41692E-4,7.47426E-4,0.00104703,0.00126245,0.00147744,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,solar,electrolysis,0.0,0.0,1.05642E-5,1.62711E-4,4.26538E-4,7.25166E-4,0.00102094,0.00123772,0.00145682,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 central production,wind,electrolysis,0.0,0.0,6.68881E-6,1.01785E-4,2.65032E-4,4.47671E-4,6.27518E-4,7.81516E-4,9.18377E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 forecourt production,electricity,electrolysis,0.0,0.0,6.87468E-6,1.11197E-4,3.1369E-4,5.64969E-4,8.31113E-4,0.00113381,0.00140664,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",EU-15,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,6.73989E-5,0.00108179,0.00312782,0.0057455,0.00849329,0.0112059,0.0139901,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,biomass,biomass to H2,0.0,0.0,8.33389E-6,4.78955E-5,1.22788E-4,2.03788E-4,2.57775E-4,3.05412E-4,3.47094E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,coal,coal chemical,0.0,0.0,5.40848E-5,3.27506E-4,8.68099E-4,0.00150553,0.00208239,0.00271702,0.00339219,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,electricity,electrolysis,0.0,0.0,2.22639E-7,1.38502E-6,3.98194E-6,7.32493E-6,1.0413E-5,1.40936E-5,1.77558E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,gas,natural gas steam reforming,0.0,0.0,5.98783E-5,3.36179E-4,8.77008E-4,0.00143653,0.0018276,0.00228751,0.00262979,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,nuclear,thermal splitting,0.0,0.0,8.55836E-6,4.72076E-5,1.13725E-4,1.78031E-4,2.22721E-4,2.6421E-4,2.9885E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,solar,electrolysis,0.0,0.0,8.19757E-6,4.53924E-5,1.09824E-4,1.72728E-4,2.17172E-4,2.59034E-4,2.94679E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 central production,wind,electrolysis,0.0,0.0,7.91001E-6,4.3599E-5,1.04904E-4,1.64271E-4,2.05943E-4,2.45444E-4,2.792E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.37036E-6,3.14434E-5,8.44204E-5,1.44927E-4,1.93264E-4,2.46401E-4,2.91442E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Eastern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,6.02841E-5,3.55407E-4,9.46458E-4,0.00161452,0.00215219,0.00279107,0.00338291,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,biomass,biomass to H2,0.0,0.0,5.09702E-6,4.20575E-5,1.14315E-4,1.97243E-4,2.74675E-4,3.40594E-4,4.11819E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,coal,coal chemical,0.0,0.0,3.043E-5,2.55921E-4,6.94539E-4,0.00122185,0.00182386,0.00243582,0.00316182,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,electricity,electrolysis,0.0,0.0,1.72019E-7,1.49684E-6,4.39586E-6,8.0653E-6,1.20973E-5,1.67488E-5,2.19162E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,gas,natural gas steam reforming,0.0,0.0,3.65617E-5,2.92547E-4,8.0324E-4,0.00135715,0.00188094,0.00245439,0.00299296,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,nuclear,thermal splitting,0.0,0.0,5.2539E-6,4.15259E-5,1.058E-4,1.72249E-4,2.37761E-4,2.9607E-4,3.57157E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,solar,electrolysis,0.0,0.0,5.03242E-6,3.99292E-5,1.0217E-4,1.67118E-4,2.31837E-4,2.90269E-4,3.52171E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 central production,wind,electrolysis,0.0,0.0,4.56667E-6,3.59708E-5,9.14366E-5,1.48835E-4,2.05788E-4,2.60435E-4,3.16524E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 forecourt production,electricity,electrolysis,0.0,0.0,3.86252E-6,3.15493E-5,8.65902E-5,1.48785E-4,2.10353E-4,2.74702E-4,3.38047E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.63502E-5,3.05343E-4,8.58258E-4,0.00151743,0.00221794,0.00301016,0.00387633,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,biomass,biomass to H2,0.0,0.0,1.13296E-6,1.23221E-5,3.78356E-5,7.25739E-5,1.05327E-4,1.26017E-4,1.45787E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,coal,coal chemical,0.0,0.0,6.29044E-6,6.60484E-5,1.92705E-4,3.64014E-4,5.57339E-4,7.12792E-4,8.84172E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,electricity,electrolysis,0.0,0.0,2.76335E-8,4.04278E-7,1.40486E-6,2.82398E-6,4.39931E-6,5.99161E-6,8.04952E-6,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,gas,natural gas steam reforming,0.0,0.0,8.99424E-6,8.10202E-5,2.3788E-4,4.16655E-4,5.65921E-4,6.9449E-4,7.89562E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,nuclear,thermal splitting,0.0,0.0,1.08115E-6,1.07683E-5,2.99877E-5,5.32382E-5,7.60515E-5,9.10293E-5,1.0492E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,solar,electrolysis,0.0,0.0,1.03557E-6,1.03542E-5,2.89589E-5,5.16526E-5,7.41566E-5,8.9246E-5,1.03456E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 central production,wind,electrolysis,0.0,0.0,1.02491E-6,1.01341E-5,2.81308E-5,4.99062E-5,7.13926E-5,8.57713E-5,9.93584E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 forecourt production,electricity,electrolysis,0.0,0.0,6.90325E-7,8.5362E-6,2.69129E-5,4.97277E-5,7.16213E-5,9.06381E-5,1.10867E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",European Free Trade Association,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,8.26085E-6,7.55372E-5,2.24883E-4,4.11277E-4,5.85877E-4,7.51223E-4,8.94577E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 central production,biomass,biomass to H2,0.0,0.0,6.1206E-5,6.60635E-4,0.00198861,0.0043207,0.00680358,0.00921592,0.0114563,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 central production,coal,coal chemical,0.0,0.0,3.6613E-4,0.003843,0.0111674,0.0241702,0.039944,0.0572587,0.0754156,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 central production,electricity,electrolysis,0.0,0.0,1.45288E-6,1.64321E-5,5.30529E-5,1.23523E-4,2.1647E-4,3.34943E-4,4.70047E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 central production,gas,natural gas steam reforming,0.0,0.0,5.08498E-4,0.00546934,0.0170256,0.0375386,0.0607803,0.0876631,0.112959,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 central production,nuclear,thermal splitting,0.0,0.0,6.17625E-5,6.47682E-4,0.00184712,0.00381122,0.0059498,0.00806909,0.00997296,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 central production,solar,electrolysis,0.0,0.0,5.91589E-5,6.22778E-4,0.00178375,0.00369771,0.00580155,0.00791101,0.00983375,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 central production,wind,electrolysis,0.0,0.0,4.18377E-5,4.00638E-4,0.00108615,0.00216544,0.003303,0.00446368,0.00549263,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 forecourt production,electricity,electrolysis,0.0,0.0,3.65245E-5,3.86717E-4,0.00117075,0.00256629,0.00422845,0.00615153,0.00807363,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",India,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,4.88833E-4,0.00542971,0.0171165,0.0388679,0.0651379,0.0966672,0.129366,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 central production,biomass,biomass to H2,0.0,0.0,1.54463E-5,2.47801E-4,6.93494E-4,0.00117301,0.00166042,0.00204348,0.00239667,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 central production,coal,coal chemical,0.0,0.0,9.33407E-5,0.00146803,0.0039229,0.00655165,0.00972514,0.012539,0.0154066,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 central production,electricity,electrolysis,0.0,0.0,4.5989E-7,7.73556E-6,2.37918E-5,4.34486E-5,6.73058E-5,9.3958E-5,1.2219E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.36065E-4,0.00203261,0.00552947,0.00844137,0.0105607,0.013124,0.0149512,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 central production,nuclear,thermal splitting,0.0,0.0,1.48139E-5,2.28108E-4,5.99263E-4,9.56835E-4,0.00134694,0.0016571,0.00192977,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 central production,solar,electrolysis,0.0,0.0,1.41894E-5,2.19337E-4,5.78703E-4,9.28338E-4,0.00131338,0.00162463,0.00190284,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 central production,wind,electrolysis,0.0,0.0,4.61848E-6,6.26215E-5,1.5669E-4,2.47833E-4,3.50942E-4,4.37666E-4,5.24074E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.09605E-5,1.6999E-4,4.78666E-4,7.95627E-4,0.00111998,0.0014479,0.00173722,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Indonesia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,1.22802E-4,0.00194773,0.0054533,0.00893586,0.0122803,0.0159569,0.0193005,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 central production,biomass,biomass to H2,0.0,0.0,1.48651E-6,1.9189E-4,6.24845E-4,0.0015173,0.00246745,0.0029411,0.00327717,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 central production,coal,coal chemical,0.0,0.0,8.67242E-6,0.00112845,0.00358714,0.00880223,0.0152108,0.0198848,0.0244266,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 central production,electricity,electrolysis,0.0,0.0,5.72467E-8,7.91531E-6,2.80795E-5,7.26124E-5,1.29855E-4,1.82159E-4,2.32257E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.08194E-5,0.0013609,0.00448691,0.0106804,0.0172985,0.0220421,0.0252921,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 central production,nuclear,thermal splitting,0.0,0.0,1.54746E-6,1.91358E-4,5.83497E-4,0.00132873,0.00211772,0.00255225,0.00286678,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 central production,solar,electrolysis,0.0,0.0,1.48223E-6,1.84E-4,5.63478E-4,0.00128915,0.00206496,0.00250225,0.00282676,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 central production,wind,electrolysis,0.0,0.0,1.32959E-6,1.62911E-4,4.9312E-4,0.00111626,0.00177487,0.00213995,0.00241142,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.24473E-6,1.60563E-4,5.28531E-4,0.00127638,0.00213488,0.00278392,0.00329346,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Japan,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,1.08295E-5,0.00142624,0.00478454,0.0118875,0.0201874,0.0264981,0.0318962,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 central production,biomass,biomass to H2,0.0,0.0,4.73419E-6,5.09316E-5,1.55833E-4,2.87545E-4,4.06424E-4,4.99226E-4,5.99909E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 central production,coal,coal chemical,0.0,0.0,2.68959E-5,2.85412E-4,8.30628E-4,0.00151979,0.00227367,0.00298233,0.00382605,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 central production,electricity,electrolysis,0.0,0.0,1.26754E-7,1.5489E-6,5.31925E-6,1.08986E-5,1.75641E-5,2.5413E-5,3.48798E-5,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 central production,gas,natural gas steam reforming,0.0,0.0,3.81454E-5,4.00842E-4,0.00122345,0.00226454,0.00331039,0.00439153,0.00547139,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 central production,nuclear,thermal splitting,0.0,0.0,4.53909E-6,4.62441E-5,1.31298E-4,2.27506E-4,3.18908E-4,3.92969E-4,4.69418E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 central production,solar,electrolysis,0.0,0.0,4.34774E-6,4.44659E-5,1.26793E-4,2.2073E-4,3.10962E-4,3.8527E-4,4.62865E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 central production,wind,electrolysis,0.0,0.0,2.64098E-6,2.61027E-5,7.1553E-5,1.20946E-4,1.6697E-4,2.07163E-4,2.45182E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 forecourt production,electricity,electrolysis,0.0,0.0,3.0748E-6,3.45868E-5,1.08951E-4,2.06931E-4,3.10945E-4,4.18971E-4,5.33534E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Mexico,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.67502E-5,3.97566E-4,0.00122762,0.00233255,0.00352012,0.00476856,0.00616894,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Middle East,H2 central production,biomass,biomass to H2,0.0,0.0,4.26782E-5,1.67972E-4,4.68896E-4,9.93807E-4,0.00159026,0.00200741,0.00243861,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T09:40:21-07:00",Middle East,H2 central production,coal,coal chemical,0.0,0.0,2.38154E-4,9.4756E-4,0.00262085,0.00562095,0.00964046,0.0131597,0.0172051,0.0,0.0,0.0,EJ,
