IRONSTL inputs by tech (energy and feedstocks)
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-12,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.007710311,0.02238412,0.030466412900000003,0.032758920000000004,0.041398712419,0.04453256737400001,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-12,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,2.66413E-5,0.0045368103,0.0082069474,0.00743652459,0.004446174,8.45783538E-4,4.0379556E-6,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-12,iron and steel,delivered coal,0.8056383,0.48051044,0.33127909,0.34191358,0.314517445,0.27367233199999996,0.21911743699999997,0.17152469099999995,0.13506422299999998,0.06762353491999999,0.031519796812910006,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-12,iron and steel,elect_td_ind,0.0956914,0.0883669,0.0750138,0.0721243,0.06663870047600001,0.082030971447,0.09353291903299998,0.09290253571800001,0.08780272553,0.0869902059982,0.08194548170546301,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-12,iron and steel,refined liquids industrial,0.020133603,0.014943057,0.0013812170000000001,5.43505E-4,4.982876718E-4,6.807504255E-4,7.497172404800001E-4,7.1135589644E-4,6.538389976E-4,5.897709874119999E-4,5.27241020902E-4,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-12,iron and steel,scrap,0.0,0.0,0.0,0.0,0.528253,4.706980000000001,8.818009,10.6104334,10.805,12.598138,12.865563000000002,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-12,iron and steel,wholesale gas,0.23378842,0.088784302,0.06785527200000001,0.063794968,0.0580773300788,0.0742478302345,0.07395946954048001,0.06502712745844,0.0568676224013,0.042506607720492,0.033463396486203,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-15,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.016221093,0.0684434937,0.1108121641,0.125947924,0.148572701314,0.17068296923131,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-15,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.23527E-4,0.003863642,0.0085691543,0.0085566869,0.005360292,5.42315035E-4,2.66366905E-6,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-15,iron and steel,delivered coal,1.9183255000000001,1.3655118,1.2506498,1.1776407999999998,1.2187535,0.9338667409999999,0.638302434,0.44145742599999993,0.3458115962999999,0.18365996644,0.0954189032366,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-15,iron and steel,elect_td_ind,0.3529691,0.410855,0.3596601,0.3453841,0.36531513611,0.35316285427,0.36843479160000003,0.368073322096,0.35137237419,0.33533458264,0.311553319989341,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-15,iron and steel,refined liquids industrial,0.18858416,0.13324082,0.11004909,0.054877785,0.058653964624699996,0.058330391296299994,0.058770661187,0.0556562708897,0.0510397056487,0.044722153518822,0.040054394446492,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-15,iron and steel,scrap,0.0,0.0,0.0,0.0,9.16942,25.79909,49.34784,62.94994,63.92608,68.75455,66.76148,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T09:40:15-07:00",EU-15,iron and steel,wholesale gas,0.358618638,0.360794895,0.29122099599999995,0.285314713,0.3047658936247,0.2926332591263,0.27228746978699997,0.2397899557497,0.2097372886087,0.161790231034312,0.13827124506622399,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Europe_Eastern,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.005040912999999999,0.021931094,0.033716785,0.037351069099999995,0.052764315539999995,0.066487961731,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Europe_Eastern,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.20148E-4,0.0073250687,0.0167828685,0.0158618377,0.009749773,0.0034007107499999995,7.34038889E-5,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Europe_Eastern,iron and steel,delivered coal,1.3196382,0.7339718,0.62425863,0.48310717000000003,0.47836259000000003,0.359794639,0.26229274199999997,0.197980974,0.16067127909999998,0.08940599572,0.041174123437899994,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Europe_Eastern,iron and steel,elect_td_ind,0.16153720000000002,0.10879599999999999,0.10234742,0.0820463,0.08121532572000001,0.07085177082,0.07064857678,0.06870588351200001,0.06414366904,0.0642474173003,0.06408756030059999,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Europe_Eastern,iron and steel,refined liquids industrial,0.03888784,0.016367376,0.010756875999999999,0.004352363000000001,0.0042298029111,0.004114923863499999,0.0040073370532,0.0036390272025,0.003229652611,0.002912399794399,0.0025150981490480004,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Europe_Eastern,iron and steel,scrap,0.0,0.0,0.0,0.0,0.322517,1.100871,2.531455,3.3551932,3.396101,4.090038,4.420128,0.0,0.0,0.0,Mt,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Europe_Eastern,iron and steel,wholesale gas,0.00623603,0.24023489999999997,0.1787836,0.06643153,0.0641302725111,0.0611433903035,0.055447772173199995,0.0471796667285,0.040428840033,0.03287411562959,0.025383867884571,0.0,0.0,0.0,EJ,
"0_1p5C,date=2021-20-10T09:40:15-07:00",Europe_Non_EU,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.0035460745,0.0144447296,0.023015191900000002,0.02584923562,0.0316441095,0.042311570665099996,0.0,0.0,0.0,EJ,
