costs of industry techs
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,coal,coal,3.82921,3.74053,3.88599,3.94266,3.96658,3.98656,4.00921,4.01951,4.02058,4.02425,4.02354,4.02504,4.02821,4.03147,4.03287,4.03005,4.02249,4.01371,4.00505,3.99829,3.99508,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,coal,coal CCS,4.32921,4.24053,4.38599,4.44266,12470.9,12429.1,12373.8,12332.6,12291.7,12264.6,12224.1,12183.9,12157.3,12117.5,12078.0,12038.8,11999.8,11961.0,11909.8,11871.6,11871.6,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,coal,coal cogen,1.38671,1.67588,0.117974,0.0171497,2.12158,2.44854,2.41483,2.29607,2.25714,2.27874,2.32295,2.38981,2.45925,2.5161,2.57009,2.61599,2.65473,2.69176,2.72915,2.76654,2.81584,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,electricity,electricity,16.3944,15.4247,20.666,22.1159,15.4787,14.4534,14.5746,14.9056,14.9392,14.7889,14.5621,14.2788,13.9896,13.7503,13.5144,13.2779,13.0554,12.8356,12.6132,12.4055,12.2273,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,gas,gas,3.0,4.48034,5.19796,5.23623,5.27477,5.46026,5.6071,5.89062,6.03713,6.06724,6.08586,6.10076,6.03418,6.01182,5.98663,5.94555,5.90883,5.89492,5.86904,5.84183,5.78123,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,gas,gas CCS,3.5,4.98034,5.69796,5.73623,6439.6,6404.16,6369.08,6334.51,6307.06,6272.92,6245.87,6212.38,6179.16,6146.34,6113.86,6088.11,6056.23,6024.7,5999.71,5968.75,5968.69,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,gas,gas cogen,-1.40916,1.18338,0.420719,0.295477,2.4775,3.05942,3.21016,3.49187,3.66565,3.73106,3.80502,3.89853,3.86466,3.89042,3.91169,3.90267,3.90406,3.93891,3.94384,3.9565,3.92279,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,hydrogen,hydrogen,3.0,3.0,3.0,3.0,14.5766,14.523,14.3921,14.3387,14.1682,13.9186,13.66,13.4205,13.1047,12.8024,12.5817,12.3393,12.1073,11.9009,11.6789,11.4701,11.4465,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,hydrogen,hydrogen cogen,-6.79654,-6.00979,-10.8734,-11.4271,19.5563,20.2727,19.7683,19.3006,18.8371,18.3029,17.8812,17.5542,17.033,16.5333,16.2107,15.8107,15.4552,15.1549,14.795,14.4817,14.5775,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,chemical energy use,refined liquids,refined liquids,5.53523,5.45553,7.90715,8.41468,7.36067,8.05874,9.00017,9.69624,9.96931,10.2731,10.3009,10.1577,9.96751,9.77453,9.5884,9.41777,9.1974,8.98252,8.78275,8.59386,8.44289,1975$/GJ,
