industry final energy by tech and fuel
scenario,region,sector,subsector,input,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,alumina,biomass,delivered biomass,biomass,0.0,1.93707E-4,0.0130484,8.23211E-5,9.28929E-5,8.731349999999999E-5,8.181018999999999E-5,7.668249E-5,7.227738E-5,6.826602E-5,6.4465869E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,alumina,coal,delivered coal,coal,0.0,0.0,1.06954E-5,0.00716334,0.00808322,0.007597714,0.007118771,0.006672167,0.00628836,0.005939052,0.0056083087,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,alumina,gas,wholesale gas,gas,0.0,0.00152586,0.0231741,0.0306959,0.03464621,0.03256549,0.030520219999999997,0.02864648,0.027028589999999998,0.025542199,0.024119806,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,alumina,refined liquids,refined liquids industrial,refined liquids,0.0,0.0196418,0.0101666,6.87176E-5,7.754212999999999E-5,7.288471000000001E-5,6.829069E-5,6.400968E-5,6.033174E-5,5.698292E-5,5.3810935000000006E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,aluminum,electricity,elect_td_ind,electricity,0.0,0.190254,0.216094,0.199707,0.2253675,0.2118315,0.19849086000000002,0.18611031,0.17545974,0.16574167,0.15651358999999998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,cement,cement,elect_td_ind,cement,0.0426456,0.0243456,0.0222381,0.0222381,0.021077,0.02235757,0.02431921,0.02678777,0.029016422,0.030274131000000003,0.030756088999999997,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,chemical energy use,biomass,delivered biomass,biomass,0.0,0.0,0.0011302,0.002386,0.0023924754,0.0023714076,0.0023402984000000003,0.0022822362,0.0022015962,0.00213437111,0.00207145819,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,chemical energy use,coal,delivered coal,coal,0.0186696,6.698E-4,0.0084139,0.0070743,0.007086021099999999,0.007007668399999999,0.0068241242,0.0064149727,0.0060183095,0.0058058684,0.00568941012,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,chemical energy use,electricity,elect_td_ind,electricity,0.272216,0.143873,0.166561,0.16564,0.16068402,0.16231169,0.17262793,0.20435571000000002,0.24249412,0.262209839,0.27138470800000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,chemical energy use,gas,wholesale gas,gas,0.066478,0.0,0.0,0.0668839,0.067032167,0.066414843,0.065606158,0.063926277,0.061855320000000005,0.06062618,0.0595108766,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,chemical energy use,refined liquids,refined liquids industrial,refined liquids,0.154212,0.241281,0.248941,0.353005,0.35258290000000003,0.34785061000000006,0.33574912,0.31022095000000005,0.28328069999999994,0.26977703399999997,0.264889648,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,chemical feedstocks,coal,delivered coal,coal,0.0,0.0,0.0108417,0.0077022,0.00760006,0.00745397,0.00679035,0.00674,0.00715982,0.00702366,0.00715219,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,chemical feedstocks,gas,wholesale gas,gas,0.709294,0.731958,1.2472,1.18163,1.28461,1.33933,1.38842,1.38136,1.37797,1.40052,1.38629,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,chemical feedstocks,refined liquids,refined liquids industrial,refined liquids,0.659881,0.594705,1.09384,0.743266,0.63279,0.562739,0.494694,0.475517,0.454991,0.418561,0.419936,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,construction energy use,biomass,delivered biomass,biomass,0.0,1.674E-4,2.093E-4,8.37E-5,8.08169E-5,7.55515E-5,6.874636E-5,6.200299E-5,5.6660410000000005E-5,5.074362E-5,4.521797E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,construction energy use,coal,delivered coal,coal,2.93E-4,0.0010046,0.0022186,0.0028465,0.002719796,0.002489009,0.002188547,0.001916948,0.00175919,0.0016072400000000002,0.0014758899999999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,construction energy use,electricity,elect_td_ind,electricity,0.0675202,0.0339903,0.0419437,0.0437018,0.0418648,0.04391883,0.04774435,0.05067064,0.05050566,0.05057998,0.049643019999999996,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,construction energy use,gas,wholesale gas,gas,0.0180417,0.0159905,0.0264555,0.0946455,0.0910176,0.0850364,0.07816738000000001,0.07090858,0.06504523000000001,0.05936548,0.05408779,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,construction energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,3.6056E-6,1.728735E-5,4.01257E-5,6.268173200000001E-5,7.4887E-5,9.206066999999999E-5,1.0885077E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,construction energy use,refined liquids,refined liquids industrial,refined liquids,0.320187,0.0310183,0.0287997,0.0467158,0.044162059999999996,0.03946307,0.03376055,0.029216520000000003,0.02676639,0.02443034,0.02275706,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,construction feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,0.0,0.00845956,0.0168424,0.0251492,0.0333322,0.0414524,0.0496972,0.0579319,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,H2 enduse,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,1.31351E-4,0.0012361450000000001,0.0034887258,0.0060052863,0.00762413,0.009451264000000001,0.011277738999999998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,delivered biomass,Biomass-based,0.0,0.0,0.0,0.0,4.29836E-4,0.0038582459999999996,0.010703207,0.0180385388,0.021554022,0.02390335,0.0250663,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,delivered coal,BLASTFUR,1.31415,1.01733,1.14694,1.70183,1.762423,1.686636,1.56925,1.4443092000000002,1.3469573,1.244043,1.1498970000000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,delivered coal,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,5.43812E-4,0.005117816,0.014443865,0.0248627123,0.031565028999999994,0.03912951,0.04669135,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR,0.199751,0.136558,0.103865,0.104412,0.1081301,0.1034805,0.0962785,0.08861303,0.08264015000000001,0.076326,0.07054981,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,2.18275E-5,2.054186E-4,5.797453E-4,9.9793777E-4,0.0012669527,0.0015705800999999998,0.001874097,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,elect_td_ind,Biomass-based,0.0,0.0,0.0,0.0,1.40444E-5,1.260638E-4,3.4971656000000006E-4,5.8938982E-4,7.042541999999999E-4,7.810165E-4,8.190158E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,refined liquids industrial,BLASTFUR,0.00365573,0.00103964,2.94E-4,8.381E-5,8.679409999999999E-5,8.3062E-5,7.728099E-5,7.112808E-5,6.633375E-5,6.126545000000001E-5,5.662911E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,refined liquids industrial,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,3.98167E-7,3.747147E-6,1.0575439E-5,1.8203869E-5,2.3111195E-5,2.8649799999999998E-5,3.418634E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,refined liquids industrial,Biomass-based,0.0,0.0,0.0,0.0,2.56192E-7,2.299596E-6,6.379359E-6,1.0751363399999999E-5,1.284667E-5,1.4246923E-5,1.4940100000000001E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,wholesale gas,BLASTFUR,0.00464227,0.00311339,0.0015386,0.00122264,0.001266172,0.0012117270000000001,0.0011273939999999999,0.0010376323,9.676916999999999E-4,8.937543E-4,8.261189999999999E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,wholesale gas,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,3.98167E-7,3.747147E-6,1.0575439E-5,1.8203869E-5,2.3111195E-5,2.8649799999999998E-5,3.418634E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,BLASTFUR,wholesale gas,Biomass-based,0.0,0.0,0.0,0.0,2.56192E-7,2.299596E-6,6.379359E-6,1.0751363399999999E-5,1.284667E-5,1.4246923E-5,1.4940100000000001E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,EAF with DRI,H2 enduse,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.00555912,0.0111036,0.01701114,0.020123118,0.019652825,0.021267630000000003,0.02250225,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,EAF with DRI,delivered coal,EAF with DRI,0.0212313,0.0188337,0.0398293,0.0707761,0.0670285,0.06060591,0.054218890000000006,0.048709949999999995,0.045327610000000004,0.042158009999999996,0.03872478,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,EAF with DRI,elect_td_ind,EAF with DRI,0.0555008,0.043477,0.0620309,0.074676,0.0707219,0.06394545,0.057206480000000004,0.051393900000000006,0.04782527,0.04448104,0.04085868000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,EAF with DRI,elect_td_ind,Hydrogen-based DRI,0.0,0.0,0.0,0.0,0.00196533,0.003925477,0.006013987,0.007114177,0.0069478909999999994,0.007518767,0.007955264,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,EAF with DRI,refined liquids industrial,EAF with DRI,0.107129,0.0348665,0.0184525,0.0062916,0.0059584600000000005,0.005387523,0.004819766,0.004330035,0.004029368,0.0037476179999999994,0.0034424169999999997,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,EAF with DRI,wholesale gas,EAF with DRI,0.772698,0.593769,0.55051,0.524245,0.49648600000000004,0.44891269999999994,0.4016055,0.36079829999999996,0.33574519999999997,0.3122676,0.28683860000000005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,EAF with scrap,elect_td_ind,EAF with scrap,0.0308201,0.0241165,0.0344028,0.0413066,0.04365793,0.04440978,0.04663257,0.04855149,0.04853607,0.04837276,0.04757419,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,iron and steel,EAF with scrap,refined liquids industrial,EAF with scrap,0.0112387,0.00365376,0.00193315,6.57141E-4,6.94549E-4,7.06508E-4,7.418706E-4,7.723992E-4,7.721548E-4,7.695543999999999E-4,7.568516E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,mining energy use,biomass,delivered biomass,biomass,0.0,2.512E-4,3.767E-4,8.372E-4,0.0055152529999999995,0.012650314,0.020374044,0.025959768,0.027475509999999998,0.028106940000000004,0.02822223,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,mining energy use,coal,delivered coal,coal,0.0,0.0169114,0.0021349,0.0036418,0.02567504,0.059248800000000004,0.094395757,0.11915573,0.12702424,0.13284174,0.13744515000000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,mining energy use,electricity,elect_td_ind,electricity,0.0,0.0830502,0.0797433,0.0932222,0.088303,0.07181370000000001,0.052653740000000004,0.03788705,0.032829910000000004,0.028968669999999995,0.02545369,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,mining energy use,gas,wholesale gas,gas,0.0,0.0489762,0.0437856,0.0506925,0.057060700000000006,0.058727299999999996,0.058924840000000006,0.058669410000000005,0.058479119999999996,0.05836321,0.05806192,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,mining energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,3.60585E-4,8.838940000000001E-4,0.001448259,0.0018640505,0.0020223352999999998,0.002277781,0.002510983,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,mining energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.0363763,0.0563017,0.0565529,0.05516058,0.04397018,0.02984721,0.01990972,0.01735742,0.01555638,0.014544149999999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,biomass,delivered biomass,biomass,0.0050499,0.0574571,0.0350054,0.0808643,0.08219066,0.08529553000000001,0.08787339,0.08822809000000001,0.08648679000000001,0.08466317799999999,0.08243550599999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,biomass,delivered biomass,biomass cogen,6.66E-4,0.047484,0.049932,0.050742,0.05128485,0.05202823,0.05007054999999999,0.042440367,0.033330083999999996,0.028367405000000002,0.025685945,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,coal,delivered coal,coal,0.694816,0.235743,0.236907,0.149395,0.15125748,0.15510000999999998,0.15465139,0.14449633,0.13239584,0.126341225,0.12329834600000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,coal,delivered coal,coal cogen,0.076824,0.177293,0.16609,0.179266,0.17915528,0.17603528000000002,0.15661920999999998,0.10662399999999998,0.054986389999999996,0.031461420000000004,0.023468151,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,electricity,elect_td_ind,electricity,1.49522,0.966137,0.949271,0.980264,0.9526948000000001,1.0242453,1.1402240000000001,1.3402256,1.5504532,1.67141624,1.7371351899999998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,gas,wholesale gas,gas,0.615177,1.1357,1.15152,1.16619,1.1839446,1.2262909,1.2607490000000001,1.2559005,1.2249873999999998,1.20731305,1.18768578,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,gas,wholesale gas,gas cogen,0.614218,0.346363,0.538848,0.597758,0.601904,0.6050211,0.5707578,0.45625688,0.3271697,0.26368294999999997,0.23473520199999998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,1.0838E-4,7.23815E-4,0.0028662975,0.0086644876,0.0160034238,0.020731281100000002,0.02466410621,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,hydrogen,H2 enduse,hydrogen cogen,0.0,0.0,0.0,0.0,2.35616E-5,1.471984E-4,5.416458E-4,0.0015469221,0.00274506791,0.0034579124099999997,0.004133567518,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,refined liquids,refined liquids industrial,refined liquids,0.777387,0.429341,0.529091,0.575782,0.5812062,0.5953123,0.593277,0.5570306,0.50995594,0.48646814,0.477807231,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial energy use,refined liquids,refined liquids industrial,refined liquids cogen,0.0,0.0478944,0.0312192,0.043272,0.043270517999999994,0.043514122,0.041292118,0.034278155,0.026393633000000003,0.022552332,0.021161469099999997,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial feedstocks,coal,delivered coal,coal,0.0,0.0285904,5.023E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,other industrial feedstocks,refined liquids,refined liquids industrial,refined liquids,0.138306,0.332913,0.249779,0.352084,0.354797,0.380003,0.431723,0.542286,0.676475,0.765309,0.833213,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,process heat cement,biomass,delivered biomass,biomass,0.0031166,0.00173379,0.00163552,0.00163552,0.00162262961,0.00174198905,0.00192432487,0.00214942547,0.00234727941,0.0024276523200000002,0.0023946858240000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,process heat cement,coal,delivered coal,coal,0.0218162,0.0121363,0.0114484,0.0114484,0.0113584131,0.012054519599999999,0.0129189546,0.013674899800000001,0.014533513500000001,0.015072490210000001,0.015153479470000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,process heat cement,gas,wholesale gas,gas,0.211929,0.117895,0.111213,0.111213,0.110316732,0.11819892500000001,0.13106406599999998,0.14635367,0.160491502,0.1688595719,0.1694819578,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",Russia,process heat cement,refined liquids,refined liquids industrial,refined liquids,0.0747985,0.0416102,0.0392519,0.0392519,0.031712290000000004,0.0328066318,0.03431688150000001,0.0370400496,0.0379300753,0.0371434064,0.03827178509,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,N fertilizer,gas,wholesale gas,gas,0.0137296,0.00984827,0.00516922,0.00775293,0.008662297,0.009688355,0.010445276,0.010629338,0.010696868,0.011178797,0.011738064500000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,N fertilizer,refined liquids,refined liquids industrial,refined liquids,0.00411067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,agricultural energy use,biomass,delivered biomass,biomass,0.0,0.0,0.0,0.0,2.49336E-4,9.77042E-4,0.002191263,0.0035052668,0.004430959,0.0053900649999999994,0.0062062490000000005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,agricultural energy use,coal,delivered coal,coal,0.0013395,3.767E-4,0.0018,0.0148603,0.01508463,0.01436326,0.01334486,0.012652271,0.012688467,0.012675295999999999,0.012544076000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,agricultural energy use,electricity,elect_td_ind,electricity,0.0131022,0.0198835,0.0215998,0.0204277,0.02108291,0.021235280000000002,0.02142608,0.021288828000000003,0.021166450000000003,0.02091073,0.020583030000000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,agricultural energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,1.75276E-5,7.11553E-5,1.665998E-4,2.7918373E-4,3.7500719999999997E-4,4.996824999999999E-4,6.306008E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,agricultural energy use,refined liquids,refined liquids industrial,refined liquids,0.0391391,0.0419437,0.0394321,0.0485995,0.0532543,0.0559459,0.05805112,0.05927919,0.05993907999999999,0.06036822,0.06105313,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,alumina,biomass,delivered biomass,biomass,2.38694E-4,1.63414E-4,7.62888E-4,4.64672E-4,6.02931E-4,6.181355E-4,6.255421E-4,6.248406E-4,6.189068E-4,6.082596E-4,5.9366739E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,alumina,coal,delivered coal,coal,0.00172436,0.00622332,0.00221267,0.00696809,0.00903064,0.009255462,0.009356984,0.009323143,0.009208982,0.009036857,0.008814645,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,alumina,gas,wholesale gas,gas,0.0,0.0,1.06398E-4,6.56961E-5,8.52387E-5,8.738801E-5,8.843504999999999E-5,8.833739E-5,8.750981E-5,8.602051E-5,8.3972623E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,alumina,refined liquids,refined liquids industrial,refined liquids,0.00160216,0.00345679,0.00208967,0.0017144,0.002232921,0.002290617,0.002321405,0.002325798,0.002310139,0.0022728712999999998,0.0022196062,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,aluminum,electricity,elect_td_ind,electricity,0.00911223,0.0437702,0.0354417,0.0351563,0.0456458,0.046800289999999994,0.04736624,0.047319799999999995,0.046872620000000004,0.04606389,0.04496044799999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,cement,cement,elect_td_ind,cement,0.00356399,0.00501019,0.00502626,0.00502626,0.005333867,0.006290954999999999,0.007359472000000001,0.008526397,0.009601265,0.0104087459,0.0110115283,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,chemical energy use,coal,delivered coal,coal,0.0,0.0,0.0,1.256E-4,1.3144922E-4,1.3498022E-4,1.3440613E-4,1.2653825000000002E-4,1.1812893E-4,1.1439259E-4,1.13019452E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,chemical energy use,electricity,elect_td_ind,electricity,0.0129766,0.0362926,0.0389716,0.0404368,0.04217493,0.043826000000000004,0.045048120000000004,0.04504259,0.04439556,0.043926461,0.043601745000000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,chemical energy use,gas,wholesale gas,gas,0.0,0.030128,0.0,0.0382931,0.04030852,0.04162024,0.0423448,0.0419302,0.04107423,0.040908873,0.040799619,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,chemical energy use,refined liquids,refined liquids industrial,refined liquids,0.0227723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,chemical feedstocks,coal,delivered coal,coal,0.116538,0.0592738,0.0555064,0.054125,0.0568432,0.0592961,0.0620146,0.0654392,0.0691809,0.0719181,0.0740139,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,chemical feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0460371,0.0,0.0,0.0,6.51603E-6,1.39126E-5,2.44378E-5,3.61237E-5,4.81372E-5,6.14079E-5,7.9539E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,construction energy use,biomass,delivered biomass,biomass,0.0,0.0,0.0,0.0,7.70287E-5,2.2724639999999999E-4,4.123553E-4,5.503546000000001E-4,5.84574E-4,5.921102E-4,5.77989E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,construction energy use,coal,delivered coal,coal,0.0,0.0,0.0,0.0,3.57388E-4,0.001051398,0.0018774809999999999,0.0024805318,0.002653427,0.002750475,0.002774254,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,construction energy use,electricity,elect_td_ind,electricity,0.0,1.67401E-4,4.18604E-4,3.76701E-4,3.6060810000000003E-4,3.041742E-4,2.377507E-4,1.819848E-4,1.561226E-4,1.357905E-4,1.1980460000000001E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,construction energy use,gas,wholesale gas,gas,0.0,0.0,0.0,0.0,8.69142E-5,2.539442E-4,4.72384E-4,6.401658999999999E-4,6.87727E-4,7.194104E-4,7.267573E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,construction energy use,hydrogen,H2 enduse,hydrogen,0.0,0.0,0.0,0.0,5.41487E-6,1.5536200000000002E-5,2.778678E-5,3.6774529999999994E-5,3.9572619999999996E-5,4.410522E-5,4.721463E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,construction energy use,refined liquids,refined liquids industrial,refined liquids,0.0,0.00879063,0.00853948,0.00443722,0.0044285209999999995,0.003686474,0.002649352,0.001796056,0.0014501689999999999,0.001160042,9.45441E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,construction feedstocks,refined liquids,refined liquids industrial,refined liquids,0.0,0.0,0.0,0.0,2.24992E-4,4.80596E-4,7.56853E-4,0.00104394,0.001339,0.00163879,0.00194237,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,iron and steel,BLASTFUR,H2 enduse,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,1.37608E-5,1.51576E-4,4.7298431E-4,9.468728700000001E-4,0.0014938016,0.0021633892,0.0028957490000000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,iron and steel,BLASTFUR,delivered biomass,Biomass-based,0.0,0.0,0.0,0.0,5.04973E-5,5.289126E-4,0.0016131254000000001,0.00311500717,0.004525870600000001,0.005795702999999999,0.006768620999999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,iron and steel,BLASTFUR,delivered coal,BLASTFUR,0.326523,0.199816,0.205763,0.157426,0.1931868,0.23219510000000002,0.26604690000000003,0.2908415,0.3114484,0.32367,0.3294747,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,iron and steel,BLASTFUR,delivered coal,BLASTFUR with hydrogen,0.0,0.0,0.0,0.0,5.69717E-5,6.275438999999999E-4,0.0019582189999999998,0.0039201897,0.0061845419999999995,0.008956711000000001,0.011988803000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-8-10T07:50:52-07:00",South Africa,iron and steel,BLASTFUR,elect_td_ind,BLASTFUR,0.0046765,0.00566344,0.00502113,0.00521985,0.00640559,0.007699000000000001,0.00882145,0.009643577,0.010326851000000001,0.010732066,0.010924571000000001,0.0,0.0,0.0,EJ,
